fonte_dados,cod_estacao,nome_estacao,municipios,uf,tipo_estacao,periodicidade_fonte,situacao_estacao,altitude_m,latitude_min,latitude_max,longitude_min,longitude_max,n_registros,inicio_local,fim_local,anos,n_precipitacao_ausente,n_precipitacao_negativa,n_registros_duplicados,n_registros_conflitantes
CEMADEN,261070702A,Vila Torres Galvão,PAULISTA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.958,-7.958,-34.876,-34.876,89049,2017-01-01T03:00:00Z,2025-12-30T22:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1512,0
CEMADEN,261070703A,Maria Farinha,PAULISTA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.853,-7.853,-34.836,-34.836,50327,2017-01-01T03:00:00Z,2025-12-18T04:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,288,0
CEMADEN,261070704A,Janga,PAULISTA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.918,-7.918,-34.829,-34.829,74480,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,812,0
CEMADEN,261070705A,Janga2,PAULISTA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.954,-7.941571,-34.83,-34.825915,89244,2017-01-01T03:00:00Z,2025-12-31T23:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1644,0
CEMADEN,261070706A,Centro,PAULISTA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.941,-7.941,-34.88,-34.88,27351,2017-01-01T03:00:00Z,2019-06-10T15:40:00Z,2017;2018;2019,0,0,2,0
CEMADEN,261070707A,PAULISTA - APAC,PAULISTA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.93168,-7.93168,-34.94455,-34.94455,22163,2017-11-03T06:50:00Z,2021-07-24T21:00:00Z,2017;2018;2019;2020;2021,0,0,0,0
CEMADEN,261080601A,PEDRA - APAC,PEDRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.5,-8.5,-36.940833,-36.940833,53442,2017-12-11T03:50:00Z,2025-11-20T21:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,0,0
CEMADEN,261080601C,PEDRA,PEDRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.833388,-8.833388,-36.926972,-36.926972,36244,2017-01-27T19:00:00Z,2022-12-18T04:00:00Z,2017;2018;2019;2020;2022,0,0,2,0
CEMADEN,261090501A,IFPE - APAC | SALOBRO - APAC,PESQUEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.36686,-8.36686,-36.67984,-36.67984,23345,2023-07-01T00:10:00Z,2025-12-31T23:50:00Z,2023;2024;2025,0,0,1500,0
CEMADEN,261090501C,PESQUEIRA,PESQUEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.395583,-8.395583,-36.657944,-36.657944,54007,2017-01-09T20:50:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2022;2023;2024;2025,0,0,1510,0
CEMADEN,261090502A,G2-261090502A | G2-Distrito de Mimoso,PESQUEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.400002,-8.39983,-36.895582,-36.89525,3440,2025-09-11T18:00:00Z,2025-12-31T23:10:00Z,2025,0,0,1490,0
CEMADEN,261090503A,G2-261090503A | G2-Prefeitura,PESQUEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.358715,-8.358667,-36.70224,-36.70192,3532,2025-09-04T11:50:00Z,2025-12-31T23:10:00Z,2025,0,0,1504,0
CEMADEN,261090504A,G2-261090504A | G2-Escola Paulo Melo,PESQUEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.35055,-8.35055,-36.69638,-36.69638,2780,2025-09-04T12:40:00Z,2025-11-26T02:10:00Z,2025,0,0,1508,0
CEMADEN,261100201A,Petrolândia [Prefeitura] - APAC,PETROLÂNDIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.9801,-8.9801,-38.21851,-38.21851,24461,2023-03-03T19:00:00Z,2025-12-31T23:00:00Z,2023;2024;2025,0,0,1468,0
CEMADEN,261100201U,PETROLANDIA,PETROLÂNDIA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.888194,-8.888194,-38.217222,-38.217222,1759,2017-05-06T12:20:00Z,2018-07-11T00:00:00Z,2017;2018,0,0,0,0
CEMADEN,261110101A,Jose e Maria,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.37014,-9.37014,-40.492436,-40.492436,70516,2017-01-01T03:00:00Z,2025-09-20T14:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261110101C,PETROLINA,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.398094,-8.836027,-40.53416,-40.373472,65359,2017-02-01T22:30:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1516,0
CEMADEN,261110102A,Gercino Coelho,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.39241,-9.39241,-40.50827,-40.50827,71990,2017-01-01T03:00:00Z,2025-12-31T23:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1506,0
CEMADEN,261110102C,PETROLINA 2,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.1745,-9.131345,-40.632416,-40.30066,13746,2018-01-31T21:00:00Z,2021-01-23T15:00:00Z,2018;2019;2020;2021,0,0,0,0
CEMADEN,261110103A,Samu,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.37883,-9.37883,-40.53536,-40.53536,70978,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1510,0
CEMADEN,261110103C,PETROLINA 3,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.00615,-9.00615,-40.2943,-40.2943,43314,2017-01-01T22:10:00Z,2025-12-01T19:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261110104A,Jardim Sao Paulo,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-9.3609,-9.3609,-40.54031,-40.54031,71876,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261110105A,RAJADA - APAC,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.814444,-8.814444,-40.830528,-40.830528,40750,2018-03-01T18:00:00Z,2025-10-21T19:50:00Z,2018;2019;2020;2021;2023;2024;2025,0,0,1014,0
CEMADEN,261110106A,URUÃS - APAC,PETROLINA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.943361,-8.943361,-40.573611,-40.573611,29250,2018-06-19T17:10:00Z,2025-12-30T22:00:00Z,2018;2019;2020;2021;2024;2025,0,0,1488,0
CEMADEN,261120001A,Centro,POÇÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.185,-8.185,-36.707,-36.707,88990,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1514,0
CEMADEN,261120002A,POCAO - APAC,POÇÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.185556,-8.185556,-36.707778,-36.707778,1572,2017-12-23T06:00:00Z,2023-07-25T19:10:00Z,2017;2018;2019;2020;2022;2023,0,0,0,0
CEMADEN,261130901A,Vila São José,POMBOS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.13689,-8.13689,-35.39963,-35.39963,80476,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1526,0
CEMADEN,261130902A,POMBOS - APAC,POMBOS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.180556,-8.180556,-35.393889,-35.393889,28508,2017-11-24T09:30:00Z,2021-08-04T18:10:00Z,2017;2018;2019;2020;2021,0,0,0,0
CEMADEN,261140801A,Centro | Residencial Primavera,PRIMAVERA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.35518,-8.331,-35.352,-35.34891,71445,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,992,0
CEMADEN,261140802A,PRIMAVERA - APAC,PRIMAVERA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.3275,-8.3275,-35.349833,-35.349833,29542,2017-11-25T03:20:00Z,2021-09-30T19:00:00Z,2017;2018;2019;2020;2021,0,0,0,0
CEMADEN,261150701A,Centro,QUIPAPÁ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.83,-8.83,-36.013,-36.013,96051,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1094,0
CEMADEN,261150702A,Vila Nova,QUIPAPÁ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.844,-8.844,-36.115,-36.115,91515,2017-01-01T03:00:00Z,2025-12-31T11:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,546,0
CEMADEN,261150703A,Cruzeiro do Congo,QUIPAPÁ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.804,-8.804,-36.093,-36.093,19813,2017-01-01T03:00:00Z,2018-08-07T12:10:00Z,2017;2018,0,0,2,0
CEMADEN,261150704A,QUIPAPA - APAC,QUIPAPÁ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.824278,-8.824278,-36.006806,-36.006806,21421,2019-05-21T15:00:00Z,2022-03-25T15:30:00Z,2019;2020;2021;2022,0,0,0,0
CEMADEN,261153301A,QUIXABA - APAC,QUIXABA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.71775,-7.71775,-37.84935,-37.84935,36547,2018-01-17T18:20:00Z,2025-12-31T23:10:00Z,2018;2019;2020;2023;2024;2025,0,0,1476,0
CEMADEN,261160601A,Varzea,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.036,-8.036,-34.98,-34.98,63277,2017-01-01T03:00:00Z,2025-07-11T12:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261160603A,Dois Irmãos | Estação Experimental UFRPE,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.018378,-8.018378,-34.947058,-34.947058,82926,2017-01-01T03:00:00Z,2025-03-11T14:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261160603G,Brega e Chique,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.038242,-8.038048,-34.980061,-34.979298,62553,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1482,0
CEMADEN,261160604A,Alto Bela Vista | USF Alto Bela Vista-Ibura,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.123583,-8.123583,-34.941528,-34.941528,65251,2017-01-01T03:00:00Z,2023-07-21T11:10:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0
CEMADEN,261160604G,Barreira,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.024219,-8.024215,-34.964622,-34.964431,36950,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2023;2024;2025,0,0,1660,0
CEMADEN,261160605A,Nova Descoberta | UPA de Nova Descoberta,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.001917,-8.001917,-34.919278,-34.919278,90559,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1686,0
CEMADEN,261160605G,UR3 - Ibura,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.114375,-8.114365,-34.949029,-34.949,40427,2019-10-01T00:10:00Z,2023-10-30T15:10:00Z,2019;2020;2021;2022;2023,0,0,0,0
CEMADEN,261160606A,Dois Unidos,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.996278,-7.996278,-34.909167,-34.909167,80081,2017-01-01T03:00:00Z,2025-01-23T12:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261160606G,Lagoa Encantada - COHAB,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.11785,-8.11784,-34.950142,-34.950131,51955,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1606,0
CEMADEN,261160607A,Alto do Céu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.012,-8.012,-34.892,-34.892,53785,2017-01-01T03:00:00Z,2025-09-22T07:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261160607G,UR2 - COHAB,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.122034,-8.121034,-34.9526,-34.952593,9264,2019-10-01T00:10:00Z,2021-03-15T18:10:00Z,2019;2020;2021,0,0,0,0
CEMADEN,261160608A,Corrego Jenipapo,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.007,-8.007,-34.936,-34.936,62267,2017-01-01T03:00:00Z,2024-06-05T19:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0
CEMADEN,261160608G,Manassu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.08619,-8.08619,-35.028697,-35.028697,2126,2019-10-01T16:10:00Z,2019-12-31T23:10:00Z,2019,0,0,0,0
CEMADEN,261160609A,Imbiribeira | UPA da Imbiribeira,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.120975,-8.120975,-34.913983,-34.913983,84302,2017-01-01T03:00:00Z,2025-12-31T23:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1600,0
CEMADEN,261160609G,UR12 - COHAB,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.130699,-8.12152,-34.952228,-34.933022,37555,2019-10-01T00:10:00Z,2023-10-30T14:40:00Z,2019;2020;2021;2022;2023,0,0,0,0
CEMADEN,261160610A,Alto Mandu,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.024,-8.024,-34.927,-34.927,75399,2017-07-13T18:30:00Z,2025-09-16T18:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261160610G,Nova Descoberta,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.00864,-8.000933,-34.933022,-34.932956,12753,2019-10-01T00:10:00Z,2021-02-28T23:10:00Z,2019;2020;2021,0,0,0,0
CEMADEN,261160611G,UR12 - COHAB II,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.125,-8.125,-34.954,-34.954,27170,2021-03-15T19:20:00Z,2024-08-10T06:10:00Z,2021;2022;2023;2024,0,0,0,0
CEMADEN,261160612A,Guabiraba,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.994,-7.994,-34.936,-34.936,29552,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2024;2025,0,0,1454,0
CEMADEN,261160613A,Morro da Conceição,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.019,-8.019,-34.915,-34.915,61361,2017-07-13T16:30:00Z,2025-12-31T09:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,60,0
CEMADEN,261160613G,COMPESA - Alto da Esperança,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.995841,-7.995841,-34.915624,-34.915624,16730,2023-11-07T18:40:00Z,2025-06-05T06:10:00Z,2023;2024;2025,0,0,0,0
CEMADEN,261160614A,Campina do Barreto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.013,-8.013,-34.881,-34.881,84762,2017-01-01T03:00:00Z,2025-12-31T11:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1626,0
CEMADEN,261160615A,Ibura,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.122,-8.122,-34.955,-34.955,74536,2017-01-01T03:00:00Z,2023-11-25T16:40:00Z,2017;2018;2019;2020;2021;2022;2023,0,0,2,0
CEMADEN,261160615G,COMPESA - Alto da Brasileira,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.001254,-8.001254,-34.935572,-34.935572,9460,2023-11-01T20:30:00Z,2024-09-25T06:10:00Z,2023;2024,0,0,0,0
CEMADEN,261160616A,Várzea,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.039,-8.039,-34.959,-34.959,15871,2017-01-01T03:00:00Z,2018-06-25T11:40:00Z,2017;2018,0,0,2,0
CEMADEN,261160616G,COMPAZ - Alto Sta. Terezinha | REC5,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.00984,-8.00919,-34.90313,-34.902819,23231,2023-10-31T20:50:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1632,0
CEMADEN,261160617A,Pina,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.099,-8.099,-34.887,-34.887,92364,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0
CEMADEN,261160618A,Torreão,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.037,-8.037,-34.884,-34.884,88052,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1658,0
CEMADEN,261160619A,San Martin,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.073,-8.073,-34.925,-34.925,53244,2017-01-01T03:00:00Z,2024-09-09T05:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0
CEMADEN,261160620A,Porto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.054,-8.054,-34.873,-34.873,85125,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,878,0
CEMADEN,261160621A,Areias,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.102,-8.102,-34.929,-34.929,84361,2017-01-01T03:00:00Z,2024-12-21T19:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0
CEMADEN,261160622A,Boa Vista,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.069,-8.069,-34.891,-34.891,42036,2017-01-01T03:00:00Z,2021-03-02T12:20:00Z,2017;2018;2019;2020;2021,0,0,2,0
CEMADEN,261160623A,RECIFE - APAC,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.04491,-8.04491,-34.87518,-34.87518,79630,2017-10-05T12:50:00Z,2025-12-18T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,750,0
CEMADEN,261170501A,RIACHO DAS ALMAS - APAC,RIACHO DAS ALMAS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.138333,-8.138333,-35.859722,-35.859722,55552,2018-05-17T12:00:00Z,2025-12-31T23:00:00Z,2018;2019;2020;2021;2022;2023;2024;2025,0,0,1254,0
CEMADEN,261180401A,Bandeirante,RIBEIRÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.507,-8.507,-35.385,-35.385,94352,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1644,0
CEMADEN,261180402A,ARIPIBU - APAC,RIBEIRÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.44341,-8.44341,-35.34595,-35.34595,59889,2017-11-16T02:10:00Z,2025-12-31T11:00:00Z,2017;2018;2019;2020;2021;2023;2024;2025,0,0,56,0
CEMADEN,261190301A,Centro,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.661,-8.661,-35.153,-35.153,65208,2017-01-01T03:00:00Z,2022-08-22T18:00:00Z,2017;2018;2019;2020;2021;2022,0,0,124,0
CEMADEN,261190302A,Cocaú,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.64,-8.64,-35.27,-35.27,65282,2017-01-01T03:00:00Z,2024-07-27T01:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0
CEMADEN,261190303A,RIO FORMOSO - APAC,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.67534,-8.67534,-35.160509,-35.160509,66036,2017-11-22T04:50:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1282,0
CEMADEN,261200001A,Prefeitura,SAIRÉ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.32887,-8.32887,-35.70838,-35.70838,121461,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2024;2025,0,0,4398,0
CEMADEN,261200001C,SAIRE,SAIRÉ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.359972,-8.359972,-35.678361,-35.678361,2375,2017-03-08T07:50:00Z,2018-02-28T10:00:00Z,2017;2018,0,0,0,0
CEMADEN,261210901A,Salgadinho [Meu Refúgio] - APAC,SALGADINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.93941,-7.93941,-35.63416,-35.63416,22318,2023-07-26T12:40:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,554,0
CEMADEN,261210901C,SALGADINHO,SALGADINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.916722,-7.916722,-35.630527,-35.630527,55430,2017-01-27T14:40:00Z,2025-06-01T01:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,2,0
CEMADEN,261220801A,Salgueiro [IPA] - APAC,SALGUEIRO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.07334,-8.07334,-39.12981,-39.12981,7342,2023-07-25T19:00:00Z,2025-09-19T05:10:00Z,2023;2024;2025,0,0,0,0
CEMADEN,261220801C,SALGUEIRO,SALGUEIRO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.94125,-7.94125,-39.131305,-39.131305,8568,2017-01-10T17:40:00Z,2019-02-26T19:20:00Z,2017;2018;2019,0,0,0,0
CEMADEN,261230701A,SALOA - APAC,SALOÁ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.970842,-8.970842,-36.668694,-36.668694,60019,2017-12-11T06:10:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1532,0
CEMADEN,261240601A,Centro | COMPESA,SANHARÓ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.359,-8.35665,-36.564,-36.55842,87111,2017-01-01T03:00:00Z,2025-12-31T12:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1472,0
CEMADEN,261240601C,SANHARÓ,SANHARÓ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.3848,-8.23046,-36.58935,-36.35219,36262,2017-01-10T07:50:00Z,2024-06-24T07:00:00Z,2017;2018;2019;2020;2023;2024,0,0,2,0
CEMADEN,261240602A,SANHARO - APAC,SANHARÓ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.35653,-8.35653,-36.55844,-36.55844,17918,2017-11-29T20:20:00Z,2019-11-20T12:50:00Z,2017;2018;2019,0,0,0,0
CEMADEN,261245501C,SANTA CRUZ,SANTA CRUZ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.221305,-8.221305,-40.338305,-40.338305,1483,2018-04-16T19:00:00Z,2022-07-27T18:00:00Z,2018;2019;2022,0,0,0,0
CEMADEN,261247101A,JATIUCA - APAC,SANTA CRUZ DA BAIXA VERDE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.888389,-7.888389,-38.197,-38.197,48583,2018-01-18T12:40:00Z,2025-12-31T23:00:00Z,2018;2019;2020;2021;2022;2023;2024;2025,0,0,1414,0
CEMADEN,261250501A,SANTA CRUZ DO CAPIBARIBE - APAC,SANTA CRUZ DO CAPIBARIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.95798,-7.95798,-36.21818,-36.21818,65985,2017-12-06T19:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,26,0
CEMADEN,261250501U,SANTA CRUZ DO CAPIBARIBE,SANTA CRUZ DO CAPIBARIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.939638,-7.939638,-36.297083,-36.297083,37414,2017-07-03T10:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2021;2022;2023;2024;2025,0,0,680,0
CEMADEN,261255401A,Santa Filomena [EREN] - APAC,SANTA FILOMENA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.15959,-8.15959,-40.60588,-40.60588,13411,2023-08-15T13:00:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1506,0
CEMADEN,261255401C,SANTA FILOMENA,SANTA FILOMENA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.212305,-8.212305,-40.618861,-40.618861,9326,2022-06-15T19:30:00Z,2024-12-03T02:00:00Z,2022;2023;2024,0,0,0,0
CEMADEN,261260401C,SANTA MARIA DA BOA VISTA,SANTA MARIA DA BOA VISTA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.467166,-8.467166,-39.851305,-39.851305,24277,2022-07-27T19:00:00Z,2025-12-31T23:00:00Z,2022;2023;2024;2025,0,0,1494,0
CEMADEN,261270301A,SANTA MARIA DO CAMBUCA - APAC,SANTA MARIA DO CAMBUCÁ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.830071,-7.830071,-35.884155,-35.884155,50641,2017-12-16T06:20:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1526,0
CEMADEN,261280201A,Santa Terezinha [Posto de Saúde] - APAC,SANTA TEREZINHA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.36883,-7.36883,-37.4798,-37.4798,13223,2024-08-29T14:40:00Z,2025-12-31T23:30:00Z,2024;2025,0,0,1482,0
CEMADEN,261280201C,SANTA TEREZINHA,SANTA TEREZINHA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-7.3735,-7.3735,-37.461166,-37.461166,3353,2018-02-09T20:00:00Z,2023-04-19T07:00:00Z,2018;2022;2023,0,0,0,0
CEMADEN,261290101A,Centro,SÃO BENEDITO DO SUL,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.812,-8.812,-35.932,-35.932,98691,2017-01-01T03:00:00Z,2025-12-21T21:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1602,0
CEMADEN,261290102A,SAO BENEDITO DO SUL - APAC,SÃO BENEDITO DO SUL,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.802518,-8.802518,-35.938863,-35.938863,31461,2017-11-25T04:00:00Z,2022-01-17T14:00:00Z,2017;2018;2019;2020;2021;2022,0,0,0,0
CEMADEN,261300801C,SAO BENTO DO UNA,SÃO BENTO DO UNA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.524472,-8.524472,-36.473388,-36.473388,69669,2017-02-11T11:40:00Z,2025-12-31T22:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1346,0
