fonte_dados,cod_estacao,nome_estacao,ano,n_registros,n_registros_com_valor,n_registros_sem_valor,n_datas_com_registro,n_meses_com_registro,inicio,fim,precipitacao_min,precipitacao_max
CEMADEN,260140901A,Barreiros,2023,10977,10977,0,364,12,2023-01-01T03:20:00Z,2024-01-01T02:10:00Z,0,18.1
CEMADEN,260140901A,Barreiros,2024,8407,8407,0,311,12,2024-01-01T03:10:00Z,2025-01-01T02:10:00Z,0,10.98
CEMADEN,260140901A,Barreiros,2025,7702,7702,0,256,10,2025-01-01T03:10:00Z,2025-10-02T06:10:00Z,0,12.19
CEMADEN,260140901H,Barreiros,2017,10020,10020,0,227,10,2017-02-04T13:30:00Z,2017-11-03T16:30:00Z,0,10.8
CEMADEN,260140901H,Rio Caruma,2020,1816,1816,0,74,3,2020-10-19T13:30:00Z,2021-01-01T02:50:00Z,0,3.6
CEMADEN,260140901H,Rio Caruma,2021,8362,8362,0,294,10,2021-01-01T04:00:00Z,2021-10-25T00:30:00Z,0,12
CEMADEN,260140902A,Rod. Armínio Cuil Hi Rme,2017,13619,13619,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:20:00Z,0,12.4
CEMADEN,260140902A,Rod. Armínio Cuil Hi Rme,2018,10275,10275,0,365,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,15.81
CEMADEN,260140902A,Rod. Armínio Cuil Hi Rme,2019,6279,6279,0,210,7,2019-01-01T03:20:00Z,2019-07-31T23:20:00Z,0,13.42
CEMADEN,260140902A,Hospital Municipal,2019,3784,3784,0,146,6,2019-08-01T00:10:00Z,2020-01-01T02:20:00Z,0,4.92
CEMADEN,260140902A,Hospital Municipal,2020,10103,10103,0,366,12,2020-01-01T03:20:00Z,2021-01-01T02:20:00Z,0,13.01
CEMADEN,260140902A,Hospital Municipal,2021,6289,6289,0,207,7,2021-01-01T03:00:00Z,2021-07-26T12:20:00Z,0,14.69
CEMADEN,260140902A,Hospital Municipal,2022,7107,7107,0,262,12,2022-01-19T20:50:00Z,2023-01-01T02:20:00Z,0,381.21
CEMADEN,260140902A,Hospital Municipal,2023,10983,10983,0,365,12,2023-01-01T03:20:00Z,2024-01-01T02:20:00Z,0,17.48
CEMADEN,260140902A,Hospital Municipal,2024,10522,10522,0,366,12,2024-01-01T03:20:00Z,2025-01-01T02:20:00Z,0,13.85
CEMADEN,260140902A,Hospital Municipal,2025,10230,10230,0,310,12,2025-01-01T03:20:00Z,2025-12-15T11:20:00Z,0,14.27
CEMADEN,260140903A,BARREIROS - APAC,2017,1024,1024,0,42,2,2017-11-18T04:40:00Z,2018-01-01T02:30:00Z,0,5.74
CEMADEN,260140903A,BARREIROS - APAC,2018,10340,10340,0,365,12,2018-01-01T03:30:00Z,2019-01-01T02:30:00Z,0,16.46
CEMADEN,260140903A,BARREIROS - APAC,2019,9324,9324,0,318,11,2019-01-01T03:30:00Z,2019-11-27T11:30:00Z,0,15.65
CEMADEN,260140903A,BARREIROS - APAC,2021,1054,1054,0,107,5,2021-07-26T12:50:00Z,2021-11-28T12:00:00Z,0,21.2
CEMADEN,260140903A,BARREIROS - APAC,2022,7,7,0,3,1,2022-01-03T11:20:00Z,2022-01-19T20:20:00Z,0,11.54
CEMADEN,260140917H,Zona Rural,2023,7432,7432,0,236,8,2023-05-10T16:10:00Z,2024-01-01T02:10:00Z,0,8.8
CEMADEN,260140917H,Zona Rural,2024,10676,10676,0,366,12,2024-01-01T03:10:00Z,2025-01-01T02:10:00Z,0,11.6
CEMADEN,260140917H,Zona Rural,2025,12132,12132,0,358,12,2025-01-01T03:10:00Z,2025-12-31T23:10:00Z,0,12.6
CEMADEN,260150802A,Batateiras,2017,9037,9037,0,298,12,2017-01-01T03:00:00Z,2018-01-01T02:10:00Z,0,123.99
CEMADEN,260150802A,Batateiras,2018,10329,10329,0,365,12,2018-01-01T03:10:00Z,2019-01-01T02:10:00Z,0,10.38
CEMADEN,260150802A,Batateiras,2019,9887,9887,0,338,12,2019-01-01T03:10:00Z,2019-12-15T19:10:00Z,0,7.93
CEMADEN,260150802A,Batateiras,2020,5232,5232,0,233,9,2020-01-02T10:20:00Z,2021-01-01T02:20:00Z,0,6.3
CEMADEN,260150802A,Batateiras,2021,10634,10634,0,365,12,2021-01-01T03:10:00Z,2022-01-01T02:10:00Z,0,9.38
CEMADEN,260150802A,Batateiras,2022,11196,11196,0,365,12,2022-01-01T03:10:00Z,2023-01-01T02:10:00Z,0,11
CEMADEN,260150802A,Batateiras,2023,10985,10985,0,365,12,2023-01-01T03:10:00Z,2024-01-01T02:10:00Z,0,11.38
CEMADEN,260150802A,Batateiras,2024,10647,10647,0,366,12,2024-01-01T03:10:00Z,2025-01-01T02:10:00Z,0,10.37
CEMADEN,260150802A,Batateiras,2025,12099,12099,0,365,12,2025-01-01T03:10:00Z,2025-12-31T23:10:00Z,0,7.71
CEMADEN,260170601A,Belo Jardim [15 BPM] - APAC,2023,1104,1104,0,43,2,2023-08-09T12:20:00Z,2024-01-01T02:20:00Z,0,2.56
CEMADEN,260170601A,Belo Jardim [15 BPM] - APAC,2024,8773,8773,0,341,12,2024-01-01T03:20:00Z,2025-01-01T02:20:00Z,0,16.52
CEMADEN,260170601A,Belo Jardim [15 BPM] - APAC,2025,6365,6365,0,250,10,2025-01-01T03:20:00Z,2025-10-28T14:40:00Z,0,17.48
CEMADEN,260170601A,15º BPM - Belo Jardim - APAC,2025,760,760,0,33,2,2025-11-01T03:20:00Z,2025-12-06T20:10:00Z,0,3.55
CEMADEN,260170601C,BELO JARDIM,2018,7642,7642,0,304,11,2018-02-09T16:00:00Z,2018-12-30T21:00:00Z,0,9.6
CEMADEN,260170601C,BELO JARDIM,2019,6551,6551,0,339,12,2019-01-02T11:00:00Z,2019-12-31T22:00:00Z,0,11.8
CEMADEN,260170601C,BELO JARDIM,2020,5780,5780,0,334,11,2020-01-01T11:00:00Z,2020-11-29T10:00:00Z,0,9.2
CEMADEN,260170601C,BELO JARDIM,2022,74,74,0,5,1,2022-12-27T18:00:00Z,2023-01-01T02:00:00Z,0,0
CEMADEN,260170601C,BELO JARDIM,2023,4967,4967,0,365,12,2023-01-01T03:00:00Z,2023-12-31T18:00:00Z,0,12.8
CEMADEN,260170601C,BELO JARDIM,2024,2284,2284,0,230,10,2024-01-01T11:00:00Z,2024-12-08T20:00:00Z,0,13.4
CEMADEN,260170601C,BELO JARDIM,2025,28,28,0,4,1,2025-06-07T15:00:00Z,2025-06-10T06:10:00Z,0,0.4
CEMADEN,260170602A,G2-260170602A,2025,2236,2236,0,59,2,2025-09-03T16:00:00Z,2025-10-31T23:10:00Z,0,2.6
CEMADEN,260170602A,G2-IFPE - Belo Jardim,2025,1459,1459,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,3.4
CEMADEN,260170603A,G2-260170603A,2025,2248,2248,0,59,2,2025-09-03T14:00:00Z,2025-10-31T23:10:00Z,0,2.2
CEMADEN,260170603A,G2-Garagem - Prefeitura,2025,1455,1455,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,2.6
CEMADEN,260170604A,G2-260170604A,2025,2216,2216,0,59,2,2025-09-03T18:10:00Z,2025-10-31T23:10:00Z,0,2.4
CEMADEN,260170604A,G2-Escola Santo Antônio,2025,1460,1460,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,2
CEMADEN,260180501A,SÃO CAETANO DO NAVIO - APAC,2018,7113,7113,0,293,10,2018-03-10T08:40:00Z,2019-01-01T02:00:00Z,0,13.63
CEMADEN,260180501A,SÃO CAETANO DO NAVIO - APAC,2019,5821,5821,0,234,8,2019-01-01T03:00:00Z,2019-08-31T23:00:00Z,0,12.67
CEMADEN,260180501A,SÃO CAETANO DO NAVIO - APAC,2024,4134,4134,0,175,7,2024-06-23T12:20:00Z,2024-12-29T00:30:00Z,0,7.31
CEMADEN,260180501A,SÃO CAETANO DO NAVIO - APAC,2025,6572,6572,0,271,12,2025-01-01T04:20:00Z,2025-12-28T01:30:00Z,0,10.78
CEMADEN,260180501U,BETANIA,2018,19,19,0,2,2,2018-10-31T16:40:00Z,2018-11-01T10:00:00Z,0,2.2
CEMADEN,260190401A,Centro,2017,10440,10440,0,362,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0,12.4
CEMADEN,260190401A,Centro,2018,9244,9244,0,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0,14.92
CEMADEN,260190401A,Centro,2019,8914,8914,0,352,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,10.37
CEMADEN,260190401A,Centro,2020,9216,9216,0,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0,20.6
CEMADEN,260190401A,Centro,2021,9343,9343,0,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,5.9
CEMADEN,260190401A,Centro,2022,9779,9779,0,365,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,18.3
CEMADEN,260190401A,Centro,2023,9576,9576,0,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,14.28
CEMADEN,260190401A,Centro,2024,8986,8986,0,353,12,2024-01-01T03:00:00Z,2024-12-31T19:00:00Z,0,13.21
CEMADEN,260190401A,Centro,2025,7585,7585,0,308,12,2025-01-01T11:00:00Z,2025-12-31T23:00:00Z,0,6.1
CEMADEN,260190401C,BEZERROS,2017,9,9,0,1,1,2017-01-15T18:20:00Z,2017-01-15T19:40:00Z,0,2.8
CEMADEN,260190401C,BEZERROS,2018,6008,6008,0,317,11,2018-02-18T19:00:00Z,2018-12-31T22:00:00Z,0,15.8
CEMADEN,260190401C,BEZERROS,2019,4645,4645,0,348,12,2019-01-01T11:00:00Z,2019-12-31T18:00:00Z,0,9.8
CEMADEN,260190401C,BEZERROS,2020,5083,5083,0,343,12,2020-01-01T11:00:00Z,2021-01-01T02:00:00Z,0,0.6
CEMADEN,260190401C,BEZERROS,2021,6897,6897,0,322,12,2021-01-01T11:00:00Z,2021-12-13T11:00:00Z,0,0.6
CEMADEN,260200101A,Bodocó [IPA] - APAC,2023,3577,3577,0,149,5,2023-08-01T15:30:00Z,2024-01-01T02:30:00Z,0,8.52
CEMADEN,260200101A,Bodocó [IPA] - APAC,2024,7928,7928,0,324,12,2024-01-01T03:30:00Z,2025-01-01T02:30:00Z,0,15.55
CEMADEN,260200101A,Bodocó [IPA] - APAC,2025,9706,9706,0,365,12,2025-01-01T03:30:00Z,2025-12-31T23:30:00Z,0,10.79
CEMADEN,260200101C,BODOCO,2017,4442,4442,0,118,10,2017-01-10T19:50:00Z,2017-10-16T12:00:00Z,0,8
CEMADEN,260200101C,BODOCO,2018,5955,5955,0,269,12,2018-01-18T12:00:00Z,2018-12-03T06:00:00Z,0,18.8
CEMADEN,260200101C,BODOCO,2019,624,624,0,37,4,2019-08-07T07:50:00Z,2019-12-14T15:00:00Z,0,0.6
CEMADEN,260210001A,Bom Conselho [9 BPM] - APAC,2023,3424,3424,0,139,5,2023-08-15T16:20:00Z,2024-01-01T02:20:00Z,0,2.75
CEMADEN,260210001A,Bom Conselho [9 BPM] - APAC,2024,7432,7432,0,304,12,2024-01-01T03:20:00Z,2025-01-01T02:20:00Z,0,11.79
CEMADEN,260210001A,Bom Conselho [9 BPM] - APAC,2025,10877,10877,0,365,12,2025-01-01T03:20:00Z,2025-12-31T23:20:00Z,0,8.11
CEMADEN,260210001C,BOM CONSELHO,2017,11532,11532,0,158,10,2017-01-07T17:40:00Z,2017-10-16T12:00:00Z,0,5.6
CEMADEN,260210001C,BOM CONSELHO,2018,8907,8907,0,346,12,2018-01-18T12:00:00Z,2018-12-30T03:00:00Z,0,10.4
CEMADEN,260210001C,BOM CONSELHO,2019,6727,6727,0,272,11,2019-01-01T18:00:00Z,2020-01-01T00:00:00Z,0,11
CEMADEN,260210001C,BOM CONSELHO,2020,8023,8023,0,300,11,2020-01-01T13:00:00Z,2020-12-11T23:00:00Z,0,14
CEMADEN,260210001C,BOM CONSELHO,2022,6502,6502,0,242,8,2022-05-04T13:40:00Z,2023-01-01T02:00:00Z,0,16
CEMADEN,260210001C,BOM CONSELHO,2023,8376,8376,0,365,12,2023-01-01T10:00:00Z,2023-12-31T18:00:00Z,0,9.2
CEMADEN,260210001C,BOM CONSELHO,2024,3616,3616,0,363,12,2024-01-01T11:00:00Z,2024-12-31T19:00:00Z,0,4.2
CEMADEN,260210001C,BOM CONSELHO,2025,1017,1017,0,105,4,2025-01-01T10:00:00Z,2025-04-15T20:00:00Z,0,0.2
CEMADEN,260220901A,BOM JARDIM - APAC,2017,384,384,0,15,1,2017-12-17T13:00:00Z,2018-01-01T01:10:00Z,0,2.76
CEMADEN,260220901A,BOM JARDIM - APAC,2018,3078,3078,0,116,4,2018-01-01T03:10:00Z,2018-04-27T02:10:00Z,0,10.57
CEMADEN,260220901A,BOM JARDIM - APAC,2019,1338,1338,0,54,3,2019-10-22T13:00:00Z,2020-01-01T02:10:00Z,0,10
CEMADEN,260220901A,BOM JARDIM - APAC,2020,9636,9636,0,363,12,2020-01-01T03:10:00Z,2021-01-01T02:10:00Z,0,17.29
CEMADEN,260220901A,BOM JARDIM - APAC,2021,5528,5528,0,211,8,2021-01-01T03:10:00Z,2021-08-20T08:10:00Z,0,13.85
CEMADEN,260220901A,BOM JARDIM - APAC,2022,310,310,0,12,1,2022-07-06T14:00:00Z,2022-07-18T02:20:00Z,0,1.58
CEMADEN,260220901A,BOM JARDIM - APAC,2023,9851,9851,0,345,12,2023-01-20T06:40:00Z,2024-01-01T02:10:00Z,0,12.08
CEMADEN,260220901A,BOM JARDIM - APAC,2024,9920,9920,0,366,12,2024-01-01T03:10:00Z,2025-01-01T02:10:00Z,0,21.24
CEMADEN,260220901A,BOM JARDIM - APAC,2025,9726,9726,0,304,10,2025-01-01T03:10:00Z,2025-10-31T22:40:00Z,0,9.78
CEMADEN,260220901A,Centro - APAC,2025,1476,1476,0,62,3,2025-11-01T00:20:00Z,2025-12-31T23:10:00Z,0,1.57
CEMADEN,260220902A,G2-260220902A,2025,1986,1986,0,50,2,2025-09-12T19:20:00Z,2025-10-31T23:10:00Z,0,4
CEMADEN,260220902A,G2-Bizarra,2025,1454,1454,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,9.6
CEMADEN,260220903A,G2-260220903A,2025,1984,1984,0,50,2,2025-09-12T19:20:00Z,2025-10-31T23:10:00Z,0,3.4
CEMADEN,260220903A,G2-Tamboatá,2025,1436,1436,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,1
CEMADEN,260220904A,G2-260220904A,2025,2557,2557,0,66,3,2025-08-13T19:00:00Z,2025-10-31T23:10:00Z,0,3.6
CEMADEN,260220904A,G2-Encruzilhada,2025,1479,1479,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,3.2
CEMADEN,260230801A,BONITO - APAC,2017,390,390,0,16,1,2017-12-16T07:30:00Z,2018-01-01T02:20:00Z,0,2.56
CEMADEN,260230801A,BONITO - APAC,2018,10594,10594,0,365,12,2018-01-01T03:20:00Z,2019-01-01T02:20:00Z,0,14.95
CEMADEN,260230801A,BONITO - APAC,2019,10843,10843,0,354,12,2019-01-01T03:20:00Z,2020-01-01T02:20:00Z,0,10.37
CEMADEN,260230801A,BONITO - APAC,2020,6650,6650,0,212,7,2020-01-01T03:20:00Z,2020-07-31T02:20:00Z,0,8.32
CEMADEN,260230801A,BONITO - APAC,2021,4562,4562,0,151,5,2021-08-03T13:50:00Z,2022-01-01T02:50:00Z,0,2.56
CEMADEN,260230801A,BONITO - APAC,2022,11924,11924,0,363,12,2022-01-01T03:50:00Z,2023-01-01T02:50:00Z,0,13.45
CEMADEN,260230801A,BONITO - APAC,2023,11066,11066,0,356,12,2023-01-01T03:50:00Z,2024-01-01T02:50:00Z,0,10.17
CEMADEN,260230801A,BONITO - APAC,2024,10822,10822,0,362,12,2024-01-01T03:30:00Z,2025-01-01T02:50:00Z,0,15.55
CEMADEN,260230801A,BONITO - APAC,2025,11197,11197,0,301,10,2025-01-01T03:50:00Z,2025-10-31T23:50:00Z,0,7.73
CEMADEN,260230801A,Colégio Paulo Queiroz - Centro - APAC,2025,1504,1504,0,62,3,2025-11-01T00:50:00Z,2025-12-31T23:50:00Z,0,0.79
CEMADEN,260230802A,BONITO 2 - APAC,2019,1244,1244,0,51,2,2019-11-08T08:20:00Z,2020-01-01T02:50:00Z,0,2.76
CEMADEN,260230802A,BONITO 2 - APAC,2020,5681,5681,0,182,7,2020-01-01T03:30:00Z,2020-07-19T18:00:00Z,0,11.79
CEMADEN,260230802A,BONITO 2 - APAC,2021,4590,4590,0,147,5,2021-08-04T13:50:00Z,2022-01-01T02:00:00Z,0,6.9
CEMADEN,260230802A,BONITO 2 - APAC,2022,12084,12084,0,350,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,16.67
CEMADEN,260230802A,BONITO 2 - APAC,2023,6683,6683,0,193,8,2023-01-01T03:00:00Z,2023-08-01T12:30:00Z,0,120.22
CEMADEN,260230802A,BONITO 2 - APAC,2024,7899,7899,0,260,10,2024-02-15T17:00:00Z,2025-01-01T02:40:00Z,0,9.76
CEMADEN,260230802A,BONITO 2 - APAC,2025,6706,6706,0,210,9,2025-01-01T03:40:00Z,2025-09-19T01:40:00Z,0,6.5
CEMADEN,260230803A,G2-260230803A,2025,3592,3592,0,111,4,2025-09-11T13:40:00Z,2025-12-31T23:10:00Z,0,3
CEMADEN,260230804A,G2-260230804A,2025,2628,2628,0,61,2,2025-09-01T14:40:00Z,2025-10-31T23:10:00Z,0,5
CEMADEN,260230804A,G2-Colégio João XXIII - Alto do Bonito,2025,1474,1474,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,1.2
CEMADEN,260230805A,G2-260230805A,2025,2158,2158,0,51,2,2025-09-11T14:40:00Z,2025-10-31T23:10:00Z,0,2.4
CEMADEN,260230805A,G2-Colégio Manoel de Q Lima,2025,1484,1484,0,62,3,2025-11-01T00:10:00Z,2025-12-31T23:10:00Z,0,0.8
CEMADEN,260240701C,BREJAO,2017,16192,16192,0,241,12,2017-01-07T16:00:00Z,2017-12-20T02:00:00Z,0,5.8
CEMADEN,260240701C,BREJAO,2018,9235,9235,0,357,12,2018-01-03T11:00:00Z,2019-01-01T02:00:00Z,0,7.2
CEMADEN,260240701C,BREJAO,2019,7686,7686,0,353,12,2019-01-01T03:00:00Z,2019-12-31T23:10:00Z,0,2
CEMADEN,260240701C,BREJAO,2020,2518,2518,0,309,12,2020-01-01T11:00:00Z,2020-12-31T16:00:00Z,0,4.2
CEMADEN,260240701C,BREJAO,2021,1983,1983,0,261,10,2021-01-02T13:00:00Z,2021-10-29T14:00:00Z,0,1.6
CEMADEN,260240701C,BREJAO,2022,293,293,0,11,1,2022-05-03T21:00:00Z,2022-05-13T06:10:00Z,0,5.2
CEMADEN,260240701C,BREJAO,2023,8042,8042,0,272,9,2023-04-04T19:00:00Z,2024-01-01T02:00:00Z,0,19
CEMADEN,260240701C,BREJAO,2024,3769,3769,0,139,5,2024-01-01T03:00:00Z,2024-05-18T08:00:00Z,0,15.2
CEMADEN,260250601A,BREJINHO - APAC,2018,8608,8608,0,345,12,2018-01-13T17:40:00Z,2019-01-01T02:10:00Z,0,20.8
CEMADEN,260250601A,BREJINHO - APAC,2019,6388,6388,0,279,12,2019-01-01T03:10:00Z,2019-12-06T15:30:00Z,0,17.07
CEMADEN,260250601A,BREJINHO - APAC,2021,1517,1517,0,96,4,2021-09-27T18:10:00Z,2021-12-31T16:00:00Z,0,8.94
CEMADEN,260250601A,BREJINHO - APAC,2022,174,174,0,11,1,2022-01-01T04:00:00Z,2022-01-11T11:00:00Z,0,10.37
CEMADEN,260250601A,BREJINHO - APAC,2023,3199,3199,0,125,5,2023-08-29T18:30:00Z,2024-01-01T02:00:00Z,0,13.47
CEMADEN,260250601A,BREJINHO - APAC,2024,8987,8987,0,354,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,17.49
CEMADEN,260250601A,BREJINHO - APAC,2025,6651,6651,0,272,12,2025-01-01T03:00:00Z,2025-12-23T13:20:00Z,0,16.85
CEMADEN,260260501C,BREJO DA MADRE DE DEUS,2017,10129,10129,0,154,10,2017-01-27T17:30:00Z,2017-10-16T12:00:00Z,0,6.8
CEMADEN,260260501C,BREJO DA MADRE DE DEUS,2018,7781,7781,0,316,12,2018-01-18T13:00:00Z,2019-01-01T02:00:00Z,0,12.2
CEMADEN,260260501C,BREJO DA MADRE DE DEUS,2019,7786,7786,0,346,12,2019-01-01T03:00:00Z,2019-12-31T22:00:00Z,0,16.8
CEMADEN,260260501C,BREJO DA MADRE DE DEUS,2020,5979,5979,0,363,12,2020-01-01T10:20:00Z,2020-12-31T19:00:00Z,0,0.6
CEMADEN,260260501C,BREJO DA MADRE DE DEUS,2021,451,451,0,44,2,2021-01-01T10:00:00Z,2021-02-13T22:00:00Z,0,0
CEMADEN,260260501C,BREJO DA MADRE DE DEUS,2022,132,132,0,10,1,2022-12-22T20:00:00Z,2023-01-01T00:00:00Z,0,1
CEMADEN,260260501C,BREJO DA MADRE DE DEUS,2023,3375,3375,0,239,9,2023-01-01T11:00:00Z,2023-09-11T19:00:00Z,0,15.6
CEMADEN,260260501C,BREJO DA MADRE DE DEUS,2024,1,1,0,1,1,2024-08-06T20:20:00Z,2024-08-06T20:20:00Z,16.6,16.6
CEMADEN,260270401A,BUENOS AIRES - APAC,2017,908,908,0,40,2,2017-11-17T05:30:00Z,2018-01-01T02:00:00Z,0,1.77
CEMADEN,260270401A,BUENOS AIRES - APAC,2018,9558,9558,0,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0,9.98
CEMADEN,260270401A,BUENOS AIRES - APAC,2019,9444,9444,0,353,12,2019-01-01T03:00:00Z,2020-01-01T02:00:00Z,0,10.38
CEMADEN,260270401A,BUENOS AIRES - APAC,2020,9454,9454,0,356,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0,11.59
CEMADEN,260270401A,BUENOS AIRES - APAC,2021,9573,9573,0,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,12.19
CEMADEN,260270401A,BUENOS AIRES - APAC,2022,10029,10029,0,365,12,2022-01-01T03:00:00Z,2023-01-01T02:00:00Z,0,15.34
CEMADEN,260270401A,BUENOS AIRES - APAC,2023,10068,10068,0,365,12,2023-01-01T03:00:00Z,2024-01-01T02:00:00Z,0,14.06
CEMADEN,260270401A,BUENOS AIRES - APAC,2024,8424,8424,0,320,12,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,12.19
CEMADEN,260270401A,BUENOS AIRES - APAC,2025,7895,7895,0,273,9,2025-01-01T03:00:00Z,2025-09-30T16:40:00Z,0,12.2
CEMADEN,260280301A,BUIQUE - APAC,2017,203,203,0,9,1,2017-12-23T14:10:00Z,2018-01-01T02:50:00Z,0,3.54
CEMADEN,260280301A,BUIQUE - APAC,2018,9500,9500,0,365,12,2018-01-01T03:50:00Z,2019-01-01T02:50:00Z,0,20.6
CEMADEN,260280301A,BUIQUE - APAC,2019,8590,8590,0,331,12,2019-01-01T03:50:00Z,2019-12-31T15:50:00Z,0,13.43
CEMADEN,260280301A,BUIQUE - APAC,2020,6038,6038,0,273,11,2020-01-01T11:10:00Z,2021-01-01T02:50:00Z,0,9.38
CEMADEN,260280301A,BUIQUE - APAC,2021,9994,9994,0,365,12,2021-01-01T03:50:00Z,2022-01-01T02:50:00Z,0,15.55
CEMADEN,260280301A,BUIQUE - APAC,2022,10694,10694,0,363,12,2022-01-01T03:50:00Z,2023-01-01T02:50:00Z,0,11.18
CEMADEN,260280301A,BUIQUE - APAC,2023,9901,9901,0,365,12,2023-01-01T03:50:00Z,2024-01-01T02:50:00Z,0,22.96
CEMADEN,260280301A,BUIQUE - APAC,2024,8663,8663,0,334,12,2024-01-01T03:50:00Z,2024-12-25T18:50:00Z,0,15.14
CEMADEN,260280301A,BUIQUE - APAC,2025,5780,5780,0,189,8,2025-01-10T13:00:00Z,2025-09-19T10:50:00Z,0,27.48
CEMADEN,260290201G,Pirapama,2019,1568,1568,0,84,4,2019-10-01T00:10:00Z,2019-12-29T12:10:00Z,0,5.2
CEMADEN,260290201G,Pirapama,2020,9406,9406,0,356,12,2020-01-04T03:00:00Z,2021-01-01T02:10:00Z,0,9.8
CEMADEN,260290201G,Pirapama,2021,6287,6287,0,216,10,2021-01-01T03:10:00Z,2021-10-26T14:10:00Z,0,14.8
CEMADEN,260290201G,Pirapama,2023,1512,1512,0,56,2,2023-11-06T18:20:00Z,2024-01-01T02:10:00Z,0,10.4
CEMADEN,260290201G,Pirapama,2024,7738,7738,0,340,12,2024-01-01T03:10:00Z,2024-12-28T13:50:00Z,0,11
CEMADEN,260290201G,Pirapama,2025,4506,4506,0,237,10,2025-01-01T18:30:00Z,2025-10-24T10:30:00Z,0,27.2
CEMADEN,260290202A,Charneca,2017,14098,14098,0,365,12,2017-01-01T03:00:00Z,2017-12-31T21:50:00Z,0,11.79
CEMADEN,260290202A,Charneca,2018,946,946,0,78,4,2018-01-01T11:40:00Z,2018-04-02T06:50:00Z,0,13.63
CEMADEN,260290202A,Charneca,2019,5787,5787,0,203,7,2019-06-03T19:10:00Z,2020-01-01T02:50:00Z,0,12.01
CEMADEN,260290202A,Charneca,2020,9771,9771,0,364,12,2020-01-01T03:50:00Z,2020-12-31T15:50:00Z,0,11.81
CEMADEN,260290202A,Charneca,2021,6905,6905,0,266,9,2021-01-01T13:10:00Z,2021-09-23T19:50:00Z,0,25.52
CEMADEN,260290202A,Charneca,2022,4155,4155,0,143,6,2022-02-22T17:40:00Z,2022-07-20T10:50:00Z,0,10.78
CEMADEN,260290202A,Charneca,2023,2128,2128,0,89,3,2023-10-04T18:00:00Z,2024-01-01T02:00:00Z,0,1.57
CEMADEN,260290202A,Charneca,2024,8227,8227,0,284,11,2024-01-01T03:00:00Z,2025-01-01T02:00:00Z,0,10.1
CEMADEN,260290202A,Charneca,2025,12458,12458,0,365,12,2025-01-01T03:00:00Z,2025-12-31T23:00:00Z,0,15.15
CEMADEN,260290203A,Torrinha,2017,12608,12608,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0,13.65
CEMADEN,260290203A,Torrinha,2018,4801,4801,0,167,7,2018-01-01T03:00:00Z,2018-07-10T14:00:00Z,0,15.14
CEMADEN,260290203A,Torrinha,2019,5762,5762,0,203,7,2019-06-03T18:00:00Z,2020-01-01T02:00:00Z,0,15.32
CEMADEN,260290203A,Torrinha,2020,10222,10222,0,366,12,2020-01-01T03:00:00Z,2021-01-01T02:00:00Z,0,11.79
CEMADEN,260290203A,Torrinha,2021,10811,10811,0,365,12,2021-01-01T03:00:00Z,2022-01-01T02:00:00Z,0,17.89
CEMADEN,260290203A,Torrinha,2022,9202,9202,0,294,11,2022-01-01T03:00:00Z,2023-01-01T02:50:00Z,0,13.21
CEMADEN,260290203A,Torrinha,2023,3281,3281,0,134,8,2023-01-01T03:00:00Z,2023-10-04T15:20:00Z,0,23.26
CEMADEN,260290203A,Torrinha,2024,7115,7115,0,264,12,2024-01-20T22:00:00Z,2025-01-01T02:10:00Z,0,13.64
CEMADEN,260290203A,Torrinha,2025,11975,11975,0,365,12,2025-01-01T03:10:00Z,2025-12-31T23:10:00Z,0,10.62
CEMADEN,260290204A,Enseado dos Corais,2017,11952,11952,0,365,12,2017-01-01T03:00:00Z,2018-01-01T02:00:00Z,0,10.17
CEMADEN,260290204A,Enseado dos Corais,2018,10044,10044,0,365,12,2018-01-01T03:00:00Z,2019-01-01T02:00:00Z,0,13.42
