fonte_dados,cod_estacao,nome_estacao,municipios,tipo_regra,tipo_estacao,ano,criterio_primario,elegivel_pareamento_primario,n_dias_calendario,n_dias_com_valor,n_dias_cobertura_primaria,n_dias_sens_1,n_dias_sens_2,prop_cobertura_primaria,prop_sens_1,prop_sens_2,n_dias_disponibilidade_convencional,maior_lacuna_dias_sem_cobertura_primaria,p95_maior_gap_dia_min
CEMADEN,260780201A,ITAQUITINGA - APAC,ITAQUITINGA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,314,255,263,265,0.698630136986301,0.72054794520548,0.726027397260274,0,27,1790
CEMADEN,260780201A,ITAQUITINGA - APAC,ITAQUITINGA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,347,302,306,308,0.827397260273973,0.838356164383562,0.843835616438356,0,22,120
CEMADEN,260780201A,ITAQUITINGA - APAC,ITAQUITINGA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,322,296,298,300,0.808743169398907,0.814207650273224,0.819672131147541,0,60,120
CEMADEN,260780201A,ITAQUITINGA - APAC,ITAQUITINGA,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,223,170,173,178,0.465753424657534,0.473972602739726,0.487671232876712,0,94,1230
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,116,66,66,66,0.180821917808219,0.180821917808219,0.180821917808219,0,143,7160
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,250,224,233,238,0.613698630136986,0.638356164383562,0.652054794520548,0,116,80
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,314,244,253,262,0.668493150684932,0.693150684931507,0.717808219178082,0,36,996.999999999999
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,211,191,201,204,0.521857923497268,0.549180327868853,0.557377049180328,0,156,70
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,338,346,348,0.926027397260274,0.947945205479452,0.953424657534246,0,6,78.0000000000001
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,182,162,167,170,0.443835616438356,0.457534246575342,0.465753424657534,0,186,120
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,332,246,256,261,0.673972602739726,0.701369863013699,0.715068493150685,0,34,343.5
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,316,253,260,266,0.691256830601093,0.710382513661202,0.726775956284153,0,33,792.5
CEMADEN,260790101A,Muribeca,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,334,351,356,0.915068493150685,0.961643835616438,0.975342465753425,0,2,70
CEMADEN,260790101G,Socorro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,19,10,11,11,0.0273972602739726,0.0301369863013699,0.0301369863013699,0,273,21404.4999999998
CEMADEN,260790101G,Socorro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,300,164,249,286,0.448087431693989,0.680327868852459,0.781420765027322,0,46,90
CEMADEN,260790101G,Socorro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,307,192,274,282,0.526027397260274,0.750684931506849,0.772602739726028,0,62,230
CEMADEN,260790101G,Socorro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,240,326,340,0.657534246575342,0.893150684931507,0.931506849315068,0,7,130
CEMADEN,260790101G,Socorro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,334,194,282,287,0.531506849315069,0.772602739726028,0.786301369863014,0,32,300
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,349,351,353,0.956164383561644,0.961643835616438,0.967123287671233,0,2,60
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,331,346,350,0.906849315068493,0.947945205479452,0.958904109589041,0,2,78.0000000000001
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,356,307,312,318,0.841095890410959,0.854794520547945,0.871232876712329,0,12,457.5
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,276,247,250,250,0.674863387978142,0.683060109289618,0.683060109289618,0,83,557.5
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,285,159,163,169,0.435616438356164,0.446575342465753,0.463013698630137,0,56,7170
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,303,242,251,261,0.663013698630137,0.687671232876712,0.715068493150685,0,70,339
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,362,335,342,347,0.917808219178082,0.936986301369863,0.950684931506849,0,7,80
CEMADEN,260790102A,Cavaleiro 2 | Cavaleiro2,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,179,138,140,143,0.377049180327869,0.382513661202186,0.390710382513661,0,173,3150
CEMADEN,260790102G,Alto Vento,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,93,43,50,53,0.117808219178082,0.136986301369863,0.145205479452055,0,273,566
CEMADEN,260790102G,Alto Vento,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,142,210,244,0.387978142076503,0.573770491803279,0.666666666666667,0,30,377.5
CEMADEN,260790102G,Alto Vento,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,255,353,356,0.698630136986301,0.967123287671233,0.975342465753425,0,11,70
CEMADEN,260790102G,Alto Vento,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,235,342,347,0.643835616438356,0.936986301369863,0.950684931506849,0,7,90
CEMADEN,260790102G,Alto Vento,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,363,277,345,354,0.758904109589041,0.945205479452055,0.96986301369863,0,5,70
CEMADEN,260790102G,Alto Vento,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,250,159,232,243,0.434426229508197,0.633879781420765,0.663934426229508,0,117,80
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,348,351,355,0.953424657534246,0.961643835616438,0.972602739726027,0,2,60
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,178,156,158,163,0.427397260273973,0.432876712328767,0.446575342465753,0,112,1830.50000000005
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,208,158,164,170,0.432876712328767,0.449315068493151,0.465753424657534,0,155,615.499999999998
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,243,277,302,0.663934426229508,0.756830601092896,0.825136612021858,0,8,442.5
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,343,217,261,282,0.594520547945206,0.715068493150685,0.772602739726028,0,29,840
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,364,252,260,265,0.69041095890411,0.712328767123288,0.726027397260274,0,78,1350
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,317,104,105,105,0.284931506849315,0.287671232876712,0.287671232876712,0,251,3732
CEMADEN,260790103A,Cavaleiro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,94,0,0,0,0,0,0,0,366,12500
CEMADEN,260790103G,Curado II,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,93,38,49,58,0.104109589041096,0.134246575342466,0.158904109589041,0,274,828
CEMADEN,260790103G,Curado II,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,144,217,254,0.39344262295082,0.592896174863388,0.693989071038251,0,29,420
CEMADEN,260790103G,Curado II,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,361,244,343,352,0.668493150684932,0.93972602739726,0.964383561643836,0,8,70
CEMADEN,260790103G,Curado II,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,278,192,227,239,0.526027397260274,0.621917808219178,0.654794520547945,0,28,734.499999999999
CEMADEN,260790103G,Curado II,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,352,232,325,337,0.635616438356164,0.89041095890411,0.923287671232877,0,8,90
CEMADEN,260790103G,Curado II,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,81,63,76,76,0.172131147540984,0.207650273224044,0.207650273224044,0,286,71.4999999999999
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,344,345,345,0.942465753424658,0.945205479452055,0.945205479452055,0,2,95.499999999999
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,335,341,346,0.917808219178082,0.934246575342466,0.947945205479452,0,2,96.0000000000002
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,339,297,304,308,0.813698630136986,0.832876712328767,0.843835616438356,0,16,755.999999999998
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,211,196,200,205,0.53551912568306,0.546448087431694,0.560109289617486,0,156,75
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,323,333,348,0.884931506849315,0.912328767123288,0.953424657534246,0,4,80
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,298,310,321,0.816438356164383,0.849315068493151,0.879452054794521,0,22,120
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,275,293,309,0.753424657534247,0.802739726027397,0.846575342465753,0,50,120
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,236,116,125,143,0.316939890710383,0.341530054644809,0.390710382513661,0,147,1852.5
CEMADEN,260790104A,Prazeres,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,99,0,0,0,0,0,0,0,365,9149.49999999985
CEMADEN,260790104G,Alto do Reservatório,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,26,13,15,16,0.0356164383561644,0.0410958904109589,0.0438356164383562,0,274,20580
CEMADEN,260790104G,Alto do Reservatório,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,145,47,64,71,0.128415300546448,0.174863387978142,0.193989071038251,0,227,458
CEMADEN,260790104G,Alto do Reservatório,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,236,168,232,233,0.46027397260274,0.635616438356164,0.638356164383562,0,130,70
CEMADEN,260790104G,Alto do Reservatório,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,39,28,36,37,0.0767123287671233,0.0986301369863014,0.101369863013699,0,328,204.000000000002
CEMADEN,260790104G,Alto do Reservatório,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,364,282,348,352,0.770491803278689,0.950819672131147,0.961748633879781,0,9,70
CEMADEN,260790104G,Alto do Reservatório,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,299,1,2,6,0.00273972602739726,0.00547945205479452,0.0164383561643836,0,352,4190
CEMADEN,260790105G,Manassu,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,256,121,162,180,0.330601092896175,0.442622950819672,0.491803278688525,0,114,373
CEMADEN,260790105G,Manassu,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,59,45,56,57,0.123287671232877,0.153424657534247,0.156164383561644,0,308,70
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,271,224,228,236,0.613698630136986,0.624657534246575,0.646575342465753,0,118,140
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,89,72,75,77,0.197260273972603,0.205479452054795,0.210958904109589,0,170,4109.99999999999
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,341,270,279,289,0.73972602739726,0.764383561643836,0.791780821917808,0,15,780
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,224,134,160,184,0.366120218579235,0.437158469945355,0.502732240437159,0,148,430
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,310,327,335,0.849315068493151,0.895890410958904,0.917808219178082,0,7,120
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,315,322,327,0.863013698630137,0.882191780821918,0.895890410958904,0,5,120
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,361,314,325,333,0.86027397260274,0.89041095890411,0.912328767123288,0,25,900
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,345,352,359,0.942622950819672,0.961748633879781,0.980874316939891,0,2,70
CEMADEN,260790106A,Piedade,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,337,352,356,0.923287671232877,0.964383561643836,0.975342465753425,0,2,70
CEMADEN,260790106G,COMPESA - Dois Carneiros,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,60,48,59,59,0.131506849315068,0.161643835616438,0.161643835616438,0,306,70
CEMADEN,260790106G,COMPESA - Dois Carneiros,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,207,138,197,201,0.377049180327869,0.538251366120219,0.549180327868853,0,161,70
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,345,348,348,0.945205479452055,0.953424657534246,0.953424657534246,0,2,68.4999999999997
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,327,343,349,0.895890410958904,0.93972602739726,0.956164383561644,0,3,90
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,357,304,308,314,0.832876712328767,0.843835616438356,0.86027397260274,0,15,680
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,366,340,347,352,0.92896174863388,0.948087431693989,0.961748633879781,0,3,77.5
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,124,103,107,111,0.282191780821918,0.293150684931507,0.304109589041096,0,245,1359.5
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,79,68,71,71,0.186301369863014,0.194520547945205,0.194520547945205,0,219,181.999999999996
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,327,300,306,311,0.821917808219178,0.838356164383562,0.852054794520548,0,44,80
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,335,256,259,262,0.699453551912568,0.707650273224044,0.715846994535519,0,31,2533
CEMADEN,260790107A,Centro,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2025,CEMADEN_MAX_GAP_60MIN,TRUE,365,52,0,0,3,0,0,0.00821917808219178,0,365,4095
CEMADEN,260790108A,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,351,353,354,0.961643835616438,0.967123287671233,0.96986301369863,0,2,60
CEMADEN,260790108A,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,333,345,352,0.912328767123288,0.945205479452055,0.964383561643836,0,2,80
CEMADEN,260790108A,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,351,276,290,296,0.756164383561644,0.794520547945206,0.810958904109589,0,15,1060
CEMADEN,260790108A,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,210,107,129,147,0.292349726775956,0.352459016393443,0.401639344262295,0,197,2670.5
CEMADEN,260790108A,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,330,346,351,0.904109589041096,0.947945205479452,0.961643835616438,0,2,78.0000000000001
CEMADEN,260790108A,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,304,318,330,0.832876712328767,0.871232876712329,0.904109589041096,0,5,120
CEMADEN,260790108A,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,340,350,356,0.931506849315068,0.958904109589041,0.975342465753425,0,2,70
CEMADEN,260790108A,Curado 4 | CuradoII,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,121,52,53,53,0.14207650273224,0.144808743169399,0.144808743169399,0,311,3580.5
CEMADEN,260790109A,Barra de Jangada,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,343,350,351,0.93972602739726,0.958904109589041,0.961643835616438,0,2,70
CEMADEN,260790109A,Barra de Jangada,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,334,349,353,0.915068493150685,0.956164383561644,0.967123287671233,0,2,70
CEMADEN,260790109A,Barra de Jangada,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,354,283,296,302,0.775342465753425,0.810958904109589,0.827397260273973,0,15,480
CEMADEN,260790109A,Barra de Jangada,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2020,CEMADEN_MAX_GAP_60MIN,TRUE,366,211,140,160,176,0.382513661202186,0.437158469945355,0.480874316939891,0,161,495
CEMADEN,260790109A,Barra de Jangada,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2021,CEMADEN_MAX_GAP_60MIN,TRUE,365,230,199,211,214,0.545205479452055,0.578082191780822,0.586301369863014,0,136,120
CEMADEN,260790109A,Barra de Jangada,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2022,CEMADEN_MAX_GAP_60MIN,TRUE,365,292,230,238,248,0.63013698630137,0.652054794520548,0.679452054794521,0,74,124.5
CEMADEN,260790109A,Barra de Jangada,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2023,CEMADEN_MAX_GAP_60MIN,TRUE,365,306,258,272,279,0.706849315068493,0.745205479452055,0.764383561643836,0,76,1232.5
CEMADEN,260790109A,Barra de Jangada,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2024,CEMADEN_MAX_GAP_60MIN,TRUE,366,1,0,0,0,0,0,0,0,366,
CEMADEN,260790110A,Cajueiro Seco,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2017,CEMADEN_MAX_GAP_60MIN,TRUE,365,365,336,339,343,0.920547945205479,0.928767123287671,0.93972602739726,0,6,120
CEMADEN,260790110A,Cajueiro Seco,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2018,CEMADEN_MAX_GAP_60MIN,TRUE,365,245,76,82,92,0.208219178082192,0.224657534246575,0.252054794520548,0,252,8120
CEMADEN,260790110A,Cajueiro Seco,JABOATÃO DOS GUARARAPES,CEMADEN,PLUVIOMETRICA_AUTOMATICA,2019,CEMADEN_MAX_GAP_60MIN,TRUE,365,299,140,144,156,0.383561643835616,0.394520547945205,0.427397260273973,0,154,5500
