fonte_dados,cod_estacao,ano,nome_estacao,tipo_estacao,periodicidade_fonte,intervalo_modal_min,n_intervalos_modais,n_dias_com_valor,moda_n_validas,p50_n_validas,p90_n_validas,p95_n_validas,max_n_validas,n_esperado_intervalo,erro_fechamento_min,intervalo_fecha_dia,n_esperado_dia,razao_p95_esperado,cadencia_inconsistente,confianca_cadencia
CEMADEN,261040001C,2017,PARNAMIRIM,PLUVIOMETRICA_AUTOMATICA,,60,3361,201,24,24,48,97,144,24,0,TRUE,24,4.04166666666667,TRUE,BAIXA
CEMADEN,261040001C,2018,PARNAMIRIM,PLUVIOMETRICA_AUTOMATICA,,60,5867,284,24,24,24,25.85,34,24,0,TRUE,24,1.07708333333333,FALSE,ALTA
CEMADEN,261040001C,2019,PARNAMIRIM,PLUVIOMETRICA_AUTOMATICA,,60,4355,309,16,16,19,19.6,29,24,0,TRUE,24,0.816666666666665,FALSE,ALTA
CEMADEN,261040001C,2020,PARNAMIRIM,PLUVIOMETRICA_AUTOMATICA,,60,2647,188,16,16,20,22.65,32,24,0,TRUE,24,0.94375,FALSE,ALTA
CEMADEN,261040002A,2018,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7728,343,24,24,26,30.9,55,24,0,TRUE,24,1.2875,TRUE,BAIXA
CEMADEN,261040002A,2019,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7757,346,24,24,26,31,54,24,0,TRUE,24,1.29166666666667,TRUE,BAIXA
CEMADEN,261040002A,2020,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8219,363,24,24,29,34,56,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261040002A,2021,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,548,27,24,24,24.8,28.1,36,24,0,TRUE,24,1.17083333333333,FALSE,MEDIA
CEMADEN,261040002A,2023,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,3212,144,24,24,24,25,36,24,0,TRUE,24,1.04166666666667,FALSE,ALTA
CEMADEN,261040002A,2024,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6241,287,24,24,29,34,56,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261040002A,2025,MATIAS - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6327,337,24,24,25,27,54,24,0,TRUE,24,1.125,FALSE,ALTA
CEMADEN,261050901A,2017,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,355,16,24,24,25.5,27.25,31,24,0,TRUE,24,1.13541666666667,FALSE,MEDIA
CEMADEN,261050901A,2018,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8267,365,24,24,29,34,52,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261050901A,2019,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7576,352,24,24,33,37,100,24,0,TRUE,24,1.54166666666667,TRUE,BAIXA
CEMADEN,261050901A,2020,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4631,254,24,24,31.7,38,62,24,0,TRUE,24,1.58333333333333,TRUE,BAIXA
CEMADEN,261050901A,2021,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,3190,149,24,24,28.2,32.6,56,24,0,TRUE,24,1.35833333333333,TRUE,BAIXA
CEMADEN,261050901A,2022,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7911,365,24,24,35,42.6,84,24,0,TRUE,24,1.775,TRUE,BAIXA
CEMADEN,261050901A,2023,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8071,365,24,24,33.6,38.8,79,24,0,TRUE,24,1.61666666666667,TRUE,BAIXA
CEMADEN,261050901A,2024,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7132,337,24,24,31,35.2,71,24,0,TRUE,24,1.46666666666667,TRUE,BAIXA
CEMADEN,261050901A,2025,PASSIRA  - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4397,247,24,24,35.4,39.7,83,24,0,TRUE,24,1.65416666666667,TRUE,BAIXA
CEMADEN,261060801A,2017,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,356,21,24,23,25,25,25,24,0,TRUE,24,1.04166666666667,FALSE,MEDIA
CEMADEN,261060801A,2018,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,5341,273,24,24,32,35,45,24,0,TRUE,24,1.45833333333333,TRUE,BAIXA
CEMADEN,261060801A,2019,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7267,354,24,25,38,45,94,24,0,TRUE,24,1.875,TRUE,BAIXA
CEMADEN,261060801A,2020,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7793,362,24,25,36,40,73,24,0,TRUE,24,1.66666666666667,TRUE,BAIXA
CEMADEN,261060801A,2021,GUADALAJARA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,1961,116,24,24.5,35.5,40.75,63,24,0,TRUE,24,1.69791666666667,TRUE,BAIXA
CEMADEN,261060802A,2017,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,374,17,24,24,26,26.4,28,24,0,TRUE,24,1.1,FALSE,MEDIA
CEMADEN,261060802A,2018,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8017,365,24,24,33,38,70,24,0,TRUE,24,1.58333333333333,TRUE,BAIXA
CEMADEN,261060802A,2019,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7117,345,24,25,38,42.8,95,24,0,TRUE,24,1.78333333333333,TRUE,BAIXA
CEMADEN,261060802A,2020,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6536,345,24,24,32,38,68,24,0,TRUE,24,1.58333333333333,TRUE,BAIXA
CEMADEN,261060802A,2021,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,1778,194,24,23,30,35.35,50,24,0,TRUE,24,1.47291666666667,TRUE,BAIXA
CEMADEN,261060802A,2022,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4133,208,24,24,30.3,36,69,24,0,TRUE,24,1.5,TRUE,BAIXA
CEMADEN,261060802A,2023,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8441,365,24,24,24,27,58,24,0,TRUE,24,1.125,FALSE,ALTA
CEMADEN,261060802A,2024,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7553,336,24,24,25,25.25,36,24,0,TRUE,24,1.05208333333333,FALSE,ALTA
CEMADEN,261060802A,2025,PAUDALHO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,5784,265,24,24,37,41.8,112,24,0,TRUE,24,1.74166666666667,TRUE,BAIXA
CEMADEN,261070702A,2017,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,7538,365,24,26,63.6,80.8,111,24,0,TRUE,24,3.36666666666667,TRUE,BAIXA
CEMADEN,261070702A,2018,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,7231,365,22,24,32,37.8,71,24,0,TRUE,24,1.575,TRUE,BAIXA
CEMADEN,261070702A,2019,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,6990,344,22,22,24,24,25,24,0,TRUE,24,1,FALSE,ALTA
CEMADEN,261070702A,2020,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,7268,366,24,24,29,35.75,72,24,0,TRUE,24,1.48958333333333,TRUE,BAIXA
CEMADEN,261070702A,2021,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,7501,365,24,25,37,49.8,108,24,0,TRUE,24,2.075,TRUE,BAIXA
CEMADEN,261070702A,2022,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,7244,363,24,24,40,48.9,89,24,0,TRUE,24,2.0375,TRUE,BAIXA
CEMADEN,261070702A,2023,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,6217,342,24,24,32,37,60,24,0,TRUE,24,1.54166666666667,TRUE,BAIXA
CEMADEN,261070702A,2024,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,7999,366,24,24,35,42.75,83,24,0,TRUE,24,1.78125,TRUE,BAIXA
CEMADEN,261070702A,2025,Vila Torres Galvão,PLUVIOMETRICA_AUTOMATICA,,60,7630,364,24,25,39.7,48.85,117,24,0,TRUE,24,2.03541666666667,TRUE,BAIXA
CEMADEN,261070703A,2017,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,7690,358,24,25,52,68.3,104,24,0,TRUE,24,2.84583333333333,TRUE,BAIXA
CEMADEN,261070703A,2018,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,5596,252,24,24,30.9,35.45,62,24,0,TRUE,24,1.47708333333333,TRUE,BAIXA
CEMADEN,261070703A,2019,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,7395,354,24,24,34,40.6999999999999,93,24,0,TRUE,24,1.69583333333333,TRUE,BAIXA
CEMADEN,261070703A,2020,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,4742,216,24,24,32.5,38.5,75,24,0,TRUE,24,1.60416666666667,TRUE,BAIXA
CEMADEN,261070703A,2021,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,7807,363,24,24,36.8,48.9,108,24,0,TRUE,24,2.0375,TRUE,BAIXA
CEMADEN,261070703A,2022,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,1857,137,24,19,27,30.2,53,24,0,TRUE,24,1.25833333333333,TRUE,BAIXA
CEMADEN,261070703A,2023,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,3,9,1,1,3.2,3.6,4,24,0,TRUE,24,0.15,TRUE,BAIXA
CEMADEN,261070703A,2024,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,1417,74,24,24,34,39.35,63,24,0,TRUE,24,1.63958333333333,TRUE,BAIXA
CEMADEN,261070703A,2025,Maria Farinha,PLUVIOMETRICA_AUTOMATICA,,60,1567,97,24,24,34.4,37.6,48,24,0,TRUE,24,1.56666666666667,TRUE,BAIXA
CEMADEN,261070704A,2017,Janga,PLUVIOMETRICA_AUTOMATICA,,60,7700,365,24,26,56.6,72.6,110,24,0,TRUE,24,3.025,TRUE,BAIXA
CEMADEN,261070704A,2018,Janga,PLUVIOMETRICA_AUTOMATICA,,60,8070,365,24,24,34,41,66,24,0,TRUE,24,1.70833333333333,TRUE,BAIXA
CEMADEN,261070704A,2019,Janga,PLUVIOMETRICA_AUTOMATICA,,60,6877,349,24,24,34,38.6,100,24,0,TRUE,24,1.60833333333333,TRUE,BAIXA
CEMADEN,261070704A,2020,Janga,PLUVIOMETRICA_AUTOMATICA,,60,4753,246,24,24,30,34,67,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261070704A,2021,Janga,PLUVIOMETRICA_AUTOMATICA,,60,7758,363,24,25,37,49.6999999999999,119,24,0,TRUE,24,2.07083333333333,TRUE,BAIXA
CEMADEN,261070704A,2022,Janga,PLUVIOMETRICA_AUTOMATICA,,60,7620,365,24,25,38.6,49,94,24,0,TRUE,24,2.04166666666667,TRUE,BAIXA
CEMADEN,261070704A,2023,Janga,PLUVIOMETRICA_AUTOMATICA,,60,5040,248,24,25,40.3,50.65,81,24,0,TRUE,24,2.11041666666667,TRUE,BAIXA
CEMADEN,261070704A,2024,Janga,PLUVIOMETRICA_AUTOMATICA,,60,2423,187,16,16,18,19,33,24,0,TRUE,24,0.791666666666667,FALSE,ALTA
CEMADEN,261070704A,2025,Janga,PLUVIOMETRICA_AUTOMATICA,,60,4035,349,16,16,20,26,51,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261070705A,2017,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,7337,365,24,24,80.6,100.4,139,24,0,TRUE,24,4.18333333333333,TRUE,BAIXA
CEMADEN,261070705A,2018,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,8282,365,24,24,31.6,35,59,24,0,TRUE,24,1.45833333333333,TRUE,BAIXA
CEMADEN,261070705A,2019,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,7404,355,24,24,33.6,39,87,24,0,TRUE,24,1.625,TRUE,BAIXA
CEMADEN,261070705A,2020,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,4750,250,24,24,29,34.55,68,24,0,TRUE,24,1.43958333333333,TRUE,BAIXA
CEMADEN,261070705A,2021,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,7853,365,24,25,38,48,114,24,0,TRUE,24,2,TRUE,BAIXA
CEMADEN,261070705A,2022,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,7551,365,24,25,38,47.6,85,24,0,TRUE,24,1.98333333333333,TRUE,BAIXA
CEMADEN,261070705A,2023,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,7899,365,24,24,38,43.8,85,24,0,TRUE,24,1.825,TRUE,BAIXA
CEMADEN,261070705A,2024,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,7621,350,24,24,34,41.55,77,24,0,TRUE,24,1.73125,TRUE,BAIXA
CEMADEN,261070705A,2025,Janga2,PLUVIOMETRICA_AUTOMATICA,,60,7008,321,24,25,36,42,90,24,0,TRUE,24,1.75,TRUE,BAIXA
CEMADEN,261070706A,2017,Centro,PLUVIOMETRICA_AUTOMATICA,,60,7354,365,24,27,73.2000000000001,87.8,132,24,0,TRUE,24,3.65833333333333,TRUE,BAIXA
CEMADEN,261070706A,2018,Centro,PLUVIOMETRICA_AUTOMATICA,,60,8331,365,24,24,32,36,71,24,0,TRUE,24,1.5,TRUE,BAIXA
CEMADEN,261070706A,2019,Centro,PLUVIOMETRICA_AUTOMATICA,,60,3785,161,24,24,24,24,24,24,0,TRUE,24,1,FALSE,ALTA
CEMADEN,261070707A,2017,PAULISTA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,1028,55,24,23,26,28.6,32,24,0,TRUE,24,1.19166666666667,FALSE,ALTA
CEMADEN,261070707A,2018,PAULISTA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,2883,147,24,26,42,46.4,73,24,0,TRUE,24,1.93333333333333,TRUE,BAIXA
CEMADEN,261070707A,2019,PAULISTA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,2791,160,24,25,39,47.1,78,24,0,TRUE,24,1.9625,TRUE,BAIXA
CEMADEN,261070707A,2020,PAULISTA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6346,366,24,25,37,45,86,24,0,TRUE,24,1.875,TRUE,BAIXA
CEMADEN,261070707A,2021,PAULISTA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,600,91,24,23,31,37.5,71,24,0,TRUE,24,1.5625,TRUE,BAIXA
CEMADEN,261080601A,2017,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,485,21,24,24,24,26,35,24,0,TRUE,24,1.08333333333333,FALSE,MEDIA
CEMADEN,261080601A,2018,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8269,365,24,24,30,33,49,24,0,TRUE,24,1.375,TRUE,BAIXA
CEMADEN,261080601A,2019,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7611,351,24,24,32,35.5,81,24,0,TRUE,24,1.47916666666667,TRUE,BAIXA
CEMADEN,261080601A,2020,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7519,344,24,24,34,39,82,24,0,TRUE,24,1.625,TRUE,BAIXA
CEMADEN,261080601A,2021,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,3784,180,24,24,29.1,42,116,24,0,TRUE,24,1.75,TRUE,BAIXA
CEMADEN,261080601A,2022,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,696,121,7,6,25,25,59,24,0,TRUE,24,1.04166666666667,FALSE,ALTA
CEMADEN,261080601A,2023,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6970,321,24,24,32,39,62,24,0,TRUE,24,1.625,TRUE,BAIXA
CEMADEN,261080601A,2024,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4820,309,24,24,35,41.7999999999999,73,24,0,TRUE,24,1.74166666666666,TRUE,BAIXA
CEMADEN,261080601A,2025,PEDRA - APAC,PLUVIOMETRICA_AUTOMATICA,,60,2999,192,24,24,37,45.35,89,24,0,TRUE,24,1.88958333333333,TRUE,BAIXA
CEMADEN,261080601C,2017,PEDRA,PLUVIOMETRICA_AUTOMATICA,,10,7857,219,24,24,144,144,144,144,0,TRUE,144,1,FALSE,ALTA
CEMADEN,261080601C,2018,PEDRA,PLUVIOMETRICA_AUTOMATICA,,60,7595,348,24,24,26,29,48,24,0,TRUE,24,1.20833333333333,FALSE,ALTA
CEMADEN,261080601C,2019,PEDRA,PLUVIOMETRICA_AUTOMATICA,,60,6770,348,24,24,27,30,67,24,0,TRUE,24,1.25,FALSE,ALTA
CEMADEN,261080601C,2020,PEDRA,PLUVIOMETRICA_AUTOMATICA,,60,3119,252,16,15,22,24.45,34,24,0,TRUE,24,1.01875,FALSE,ALTA
CEMADEN,261080601C,2022,PEDRA,PLUVIOMETRICA_AUTOMATICA,,60,5293,237,24,24,32,36.2,77,24,0,TRUE,24,1.50833333333333,TRUE,BAIXA
CEMADEN,261090501A,2023,SALOBRO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,4069,184,24,24,29,31,52,24,0,TRUE,24,1.29166666666667,TRUE,BAIXA
CEMADEN,261090501A,2024,SALOBRO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,7173,348,24,24,32,35,74,24,0,TRUE,24,1.45833333333333,TRUE,BAIXA
CEMADEN,261090501A,2025,SALOBRO - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8087,362,24,24,31,36.95,68,24,0,TRUE,24,1.53958333333333,TRUE,BAIXA
CEMADEN,261090501C,2017,PESQUEIRA,PLUVIOMETRICA_AUTOMATICA,,10,3281,111,10,10,144,144,144,144,0,TRUE,144,1,FALSE,ALTA
CEMADEN,261090501C,2018,PESQUEIRA,PLUVIOMETRICA_AUTOMATICA,,60,7116,319,24,24,29,32.1,43,24,0,TRUE,24,1.3375,TRUE,BAIXA
CEMADEN,261090501C,2019,PESQUEIRA,PLUVIOMETRICA_AUTOMATICA,,60,6839,344,24,24,30,33,83,24,0,TRUE,24,1.375,TRUE,BAIXA
CEMADEN,261090501C,2020,PESQUEIRA,PLUVIOMETRICA_AUTOMATICA,,60,2415,174,24,17,24,26.35,48,24,0,TRUE,24,1.09791666666667,FALSE,ALTA
CEMADEN,261090501C,2022,PESQUEIRA,PLUVIOMETRICA_AUTOMATICA,,60,4991,238,24,25,37.3,47,75,24,0,TRUE,24,1.95833333333333,TRUE,BAIXA
CEMADEN,261090501C,2023,PESQUEIRA,PLUVIOMETRICA_AUTOMATICA,,60,7715,338,24,24,24,26,60,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261090501C,2024,PESQUEIRA,PLUVIOMETRICA_AUTOMATICA,,60,5805,288,24,24,32,37,71,24,0,TRUE,24,1.54166666666667,TRUE,BAIXA
CEMADEN,261090501C,2025,PESQUEIRA,PLUVIOMETRICA_AUTOMATICA,,60,7559,347,24,24,31,37.7,75,24,0,TRUE,24,1.57083333333333,TRUE,BAIXA
CEMADEN,261090502A,2025,G2-261090502A,PLUVIOMETRICA_AUTOMATICA,,60,2608,112,24,24,24,25.45,41,24,0,TRUE,24,1.06041666666667,FALSE,ALTA
CEMADEN,261090503A,2025,G2-261090503A,PLUVIOMETRICA_AUTOMATICA,,60,2599,115,24,24,25,27,53,24,0,TRUE,24,1.125,FALSE,ALTA
CEMADEN,261090504A,2025,G2-261090504A,PLUVIOMETRICA_AUTOMATICA,,60,1773,81,24,24,28,31,62,24,0,TRUE,24,1.29166666666667,TRUE,BAIXA
CEMADEN,261100201A,2023,Petrolândia [Prefeitura] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6748,299,24,24,27,29,43,24,0,TRUE,24,1.20833333333333,FALSE,ALTA
CEMADEN,261100201A,2024,Petrolândia [Prefeitura] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,6987,333,24,24,27,28.4,53,24,0,TRUE,24,1.18333333333333,FALSE,ALTA
CEMADEN,261100201A,2025,Petrolândia [Prefeitura] - APAC,PLUVIOMETRICA_AUTOMATICA,,60,8139,362,24,24,26,28,62,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261100201U,2017,PETROLANDIA,PLUVIOMETRICA_AUTOMATICA,,10,858,42,24,24,81.2,98.45,144,144,0,TRUE,144,0.683680555555555,TRUE,BAIXA
CEMADEN,261100201U,2018,PETROLANDIA,PLUVIOMETRICA_AUTOMATICA,,60,356,17,24,24,24,24.2,25,24,0,TRUE,24,1.00833333333333,FALSE,MEDIA
CEMADEN,261110101A,2017,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,8626,365,24,24,24,28,75,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261110101A,2018,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,8564,365,24,24,26,29,49,24,0,TRUE,24,1.20833333333333,FALSE,ALTA
CEMADEN,261110101A,2019,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,8076,351,24,24,25,26,52,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261110101A,2020,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,6473,337,24,24,26,29,58,24,0,TRUE,24,1.20833333333333,FALSE,ALTA
CEMADEN,261110101A,2021,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,8466,365,24,24,26,31.8,64,24,0,TRUE,24,1.325,TRUE,BAIXA
CEMADEN,261110101A,2022,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,8322,365,24,24,28,34,69,24,0,TRUE,24,1.41666666666667,TRUE,BAIXA
CEMADEN,261110101A,2023,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,7994,358,24,24,25,28,52,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261110101A,2024,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,3493,198,24,24,24,24,56,24,0,TRUE,24,1,FALSE,ALTA
CEMADEN,261110101A,2025,Jose e Maria,PLUVIOMETRICA_AUTOMATICA,,60,6152,263,24,24,25,26,63,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261110101C,2017,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,3271,168,24,24,24,41.55,144,24,0,TRUE,24,1.73125,TRUE,BAIXA
CEMADEN,261110101C,2018,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,7523,365,24,24,24,24,44,24,0,TRUE,24,1,FALSE,ALTA
CEMADEN,261110101C,2019,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,8041,351,24,24,25,27,51,24,0,TRUE,24,1.125,FALSE,ALTA
CEMADEN,261110101C,2020,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,7990,345,24,24,27,29,66,24,0,TRUE,24,1.20833333333333,FALSE,ALTA
CEMADEN,261110101C,2021,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,2703,119,24,24,24,27.1,43,24,0,TRUE,24,1.12916666666667,FALSE,ALTA
CEMADEN,261110101C,2022,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,5549,237,24,24,26,33,73,24,0,TRUE,24,1.375,TRUE,BAIXA
CEMADEN,261110101C,2023,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,8648,365,24,24,25,28,54,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261110101C,2024,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,8003,349,24,24,27,32.7999999999999,58,24,0,TRUE,24,1.36666666666666,TRUE,BAIXA
CEMADEN,261110101C,2025,PETROLINA,PLUVIOMETRICA_AUTOMATICA,,60,8620,365,24,24,24,25,53,24,0,TRUE,24,1.04166666666667,FALSE,ALTA
CEMADEN,261110102A,2017,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,8611,365,24,24,24,29,75,24,0,TRUE,24,1.20833333333333,FALSE,ALTA
CEMADEN,261110102A,2018,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,8547,365,24,24,26,30,47,24,0,TRUE,24,1.25,FALSE,ALTA
CEMADEN,261110102A,2019,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,8058,351,24,24,25,27,51,24,0,TRUE,24,1.125,FALSE,ALTA
CEMADEN,261110102A,2020,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,3875,176,24,24,27,31,55,24,0,TRUE,24,1.29166666666667,TRUE,BAIXA
CEMADEN,261110102A,2021,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,6795,293,24,24,25.8,30.4,64,24,0,TRUE,24,1.26666666666667,TRUE,BAIXA
CEMADEN,261110102A,2022,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,6873,335,24,24,28,33,60,24,0,TRUE,24,1.375,TRUE,BAIXA
CEMADEN,261110102A,2023,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,8494,362,24,24,25,28,52,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261110102A,2024,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,6981,321,24,24,25,28,57,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261110102A,2025,Gercino Coelho,PLUVIOMETRICA_AUTOMATICA,,60,8585,365,24,24,24,26,68,24,0,TRUE,24,1.08333333333333,FALSE,ALTA
CEMADEN,261110102C,2018,PETROLINA 2,PLUVIOMETRICA_AUTOMATICA,,60,5210,327,24,15,24.4,28.7,84,24,0,TRUE,24,1.19583333333333,FALSE,ALTA
CEMADEN,261110102C,2019,PETROLINA 2,PLUVIOMETRICA_AUTOMATICA,,60,3568,344,12,12,13,13,18,24,0,TRUE,24,0.541666666666667,TRUE,BAIXA
CEMADEN,261110102C,2020,PETROLINA 2,PLUVIOMETRICA_AUTOMATICA,,60,2880,329,12,12,13,15,43,24,0,TRUE,24,0.625,TRUE,BAIXA
CEMADEN,261110102C,2021,PETROLINA 2,PLUVIOMETRICA_AUTOMATICA,,60,199,23,8,10,12.8,13,13,24,0,TRUE,24,0.541666666666667,TRUE,BAIXA
CEMADEN,261110103A,2017,Samu,PLUVIOMETRICA_AUTOMATICA,,60,8606,365,24,24,24,31,78,24,0,TRUE,24,1.29166666666667,TRUE,BAIXA
CEMADEN,261110103A,2018,Samu,PLUVIOMETRICA_AUTOMATICA,,60,8564,365,24,24,25.6,28,44,24,0,TRUE,24,1.16666666666667,FALSE,ALTA
CEMADEN,261110103A,2019,Samu,PLUVIOMETRICA_AUTOMATICA,,60,8069,351,24,24,25,27,54,24,0,TRUE,24,1.125,FALSE,ALTA
CEMADEN,261110103A,2020,Samu,PLUVIOMETRICA_AUTOMATICA,,60,7308,348,24,24,26,28.65,64,24,0,TRUE,24,1.19375,FALSE,ALTA
CEMADEN,261110103A,2021,Samu,PLUVIOMETRICA_AUTOMATICA,,60,8465,365,24,24,26,31.8,61,24,0,TRUE,24,1.325,TRUE,BAIXA
CEMADEN,261110103A,2022,Samu,PLUVIOMETRICA_AUTOMATICA,,60,8323,365,24,24,27,32,70,24,0,TRUE,24,1.33333333333333,TRUE,BAIXA
CEMADEN,261110103A,2023,Samu,PLUVIOMETRICA_AUTOMATICA,,60,4748,225,24,24,26,29,43,24,0,TRUE,24,1.20833333333333,FALSE,ALTA
