fonte_dados,cod_estacao,ano_alvo,estacao_mp10,nome_estacao,municipios,uf,tipo_estacao,periodicidade_fonte,situacao_estacao,altitude_m,latitude_min,latitude_max,longitude_min,longitude_max,n_registros,inicio_local,fim_local,anos,n_precipitacao_ausente,n_precipitacao_negativa,n_registros_duplicados,n_registros_conflitantes,latitude_ref,longitude_ref,amplitude_lat,amplitude_lon,flag_coordenada_variavel,primeiro_ano,ultimo_ano,n_anos_com_dados,n_anos_12_meses,n_anos_300_dias,n_anos_330_dias,media_dias_com_registro,menor_prop_registros_com_valor,media_prop_registros_com_valor,cod_estacao_mp10,municipio_mp10,latitude_mp10,longitude_mp10,distancia_km,faixa_distancia,estacao_historica,nota,n_registros_ano,n_registros_com_valor_ano,n_registros_sem_valor_ano,n_datas_com_registro_ano,n_meses_com_registro_ano,precipitacao_min_ano,precipitacao_max_ano,ano_tem_dados,ano_12_meses,ano_300_dias,ano_330_dias
CEMADEN,261160608A,2021,IPOJUCA,Corrego Jenipapo,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.007,-8.007,-34.936,-34.936,62267,2017-01-01T03:00:00Z,2024-06-05T19:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024,0,0,2,0,-8.007,-34.936,0,0,FALSE,2017,2024,8,5,4,4,253.75,1,1,12,Ipojuca,-8.44359,-35.01403,49.3002992894625,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,8437,8437,0,290,10,0,11.18,TRUE,FALSE,FALSE,FALSE
CEMADEN,261640702A,2021,IPOJUCA,Bairro C,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.325,-35.325,74026,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,318,0,-8.121,-35.325,0,0,FALSE,2017,2025,9,7,7,5,308.111111111111,1,1,12,Ipojuca,-8.44359,-35.01403,49.5735246084053,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,7325,7325,0,290,10,0,8.58,TRUE,FALSE,FALSE,FALSE
CEMADEN,261160610G,2021,IPOJUCA,Nova Descoberta,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.00864,-8.000933,-34.933022,-34.932956,12753,2019-10-01T00:10:00Z,2021-02-28T23:10:00Z,2019;2020;2021,0,0,0,0,-8.0047865,-34.932989,0.00770699999999991,6.60000000038963e-05,FALSE,2019,2021,3,1,1,1,162,1,1,12,Ipojuca,-8.44359,-35.01403,49.6011991683963,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,897,897,0,38,2,0,1.6,TRUE,FALSE,FALSE,FALSE
CEMADEN,260090604A,2021,IPOJUCA,G2-260090604A | G2-Escola Nova Esperança,AMARAJI,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.374107,-8.369778,-35.46077,-35.457837,1915,2025-08-12T13:50:00Z,2025-12-01T14:20:00Z,2025,0,0,672,0,-8.3719425,-35.4593035,0.00432900000000025,0.00293299999999874,FALSE,2025,2025,1,0,0,0,36.5,1,1,12,Ipojuca,-8.44359,-35.01403,49.6237787928604,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160616G,2021,IPOJUCA,COMPAZ - Alto Sta. Terezinha | REC5,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.00984,-8.00919,-34.90313,-34.902819,23231,2023-10-31T20:50:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1632,0,-8.009515,-34.9029745,0.000650000000000262,0.000310999999996398,FALSE,2023,2025,3,2,2,2,198.5,1,1,12,Ipojuca,-8.44359,-35.01403,49.7903030909943,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,261160615G,2021,IPOJUCA,COMPESA - Alto da Brasileira,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.001254,-8.001254,-34.935572,-34.935572,9460,2023-11-01T20:30:00Z,2024-09-25T06:10:00Z,2023;2024,0,0,0,0,-8.001254,-34.935572,0,0,FALSE,2023,2024,2,0,0,0,165,1,1,12,Ipojuca,-8.44359,-35.01403,49.937716369134,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2021,,,,,,,,FALSE,FALSE,FALSE,FALSE
CEMADEN,260720801G,2025,IPOJUCA,Campo do Avião,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.399458,-8.399431,-35.058456,-35.058455,53642,2019-10-01T16:00:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1580,0,-8.3994445,-35.0584555,2.69999999993331e-05,9.99999997475243e-07,FALSE,2019,2025,7,4,4,4,286.857142857143,1,1,12,Ipojuca,-8.44359,-35.01403,6.92640747959743,>5-10 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11539,11539,0,365,12,0,8.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,260720804A,2025,IPOJUCA,Rurópolis,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.411,-8.411,-35.07,-35.07,66265,2017-01-01T03:00:00Z,2025-12-31T23:30:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1484,0,-8.411,-35.07,0,0,FALSE,2017,2025,9,8,6,6,306,1,1,12,Ipojuca,-8.44359,-35.01403,7.14376732272583,>5-10 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11284,11284,0,365,12,0,14.73,TRUE,TRUE,TRUE,TRUE
CEMADEN,260720801A,2025,IPOJUCA,Centro,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.4,-8.4,-35.064,-35.064,89265,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1634,0,-8.4,-35.064,0,0,FALSE,2017,2025,9,7,7,7,331.111111111111,1,1,12,Ipojuca,-8.44359,-35.01403,7.32836097674827,>5-10 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11009,11009,0,361,12,0,16.78,TRUE,TRUE,TRUE,TRUE
CEMADEN,260720805A,2025,IPOJUCA,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.368205,-8.368205,-35.13522,-35.13522,52095,2017-11-09T12:40:00Z,2025-12-30T19:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1564,0,-8.368205,-35.13522,0,0,FALSE,2017,2025,9,4,4,3,203.5,1,1,12,Ipojuca,-8.44359,-35.01403,15.7473789123554,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11099,11099,0,352,12,0,10.78,TRUE,TRUE,TRUE,TRUE
CEMADEN,260290202A,2025,IPOJUCA,Charneca,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.297,-8.297,-35.057,-35.057,64475,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1782,0,-8.297,-35.057,0,0,FALSE,2017,2025,9,3,3,3,239.666666666667,1,1,12,Ipojuca,-8.44359,-35.01403,16.9717066153013,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,12458,12458,0,365,12,0,15.15,TRUE,TRUE,TRUE,TRUE
CEMADEN,260290203A,2025,IPOJUCA,Torrinha,CABO DE SANTO AGOSTINHO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.287,-8.287,-35.033,-35.033,75777,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1660,0,-8.287,-35.033,0,0,FALSE,2017,2025,9,5,4,4,280.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,17.5366564871593,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11975,11975,0,365,12,0,10.62,TRUE,TRUE,TRUE,TRUE
CEMADEN,261420401A,2025,IPOJUCA,Centro,SIRINHAÉM,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.592,-8.592,-35.116,-35.116,81298,2017-01-01T03:00:00Z,2025-12-31T15:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,544,0,-8.592,-35.116,0,0,FALSE,2017,2025,9,8,8,7,341.666666666667,1,1,12,Ipojuca,-8.44359,-35.01403,19.951784019321,>10-20 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,6384,6384,0,342,12,0,56.86,TRUE,TRUE,TRUE,TRUE
CEMADEN,260520201A,2025,IPOJUCA,Jaguaribe,ESCADA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.369,-8.369,-35.241,-35.241,96156,2017-01-01T03:00:00Z,2025-12-31T23:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1680,0,-8.369,-35.241,0,0,FALSE,2017,2025,9,8,8,8,348,1,1,12,Ipojuca,-8.44359,-35.01403,26.3084017033883,>20-30 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,12091,12091,0,365,12,0,13.5,TRUE,TRUE,TRUE,TRUE
CEMADEN,261190303A,2025,IPOJUCA,RIO FORMOSO - APAC,RIO FORMOSO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.67534,-8.67534,-35.160509,-35.160509,66036,2017-11-22T04:50:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1282,0,-8.67534,-35.160509,0,0,FALSE,2017,2025,9,5,5,5,259.666666666667,1,1,12,Ipojuca,-8.44359,-35.01403,30.3887898303117,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,10532,10532,0,337,12,0,859.55,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790101A,2025,IPOJUCA,Muribeca,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.157,-8.157,-34.968,-34.968,70674,2017-01-02T09:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1628,0,-8.157,-34.968,0,0,FALSE,2017,2025,9,4,5,3,272.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,32.2673541142604,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11943,11943,0,365,12,0,13.88,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790106A,2025,IPOJUCA,Piedade,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.154,-8.154,-34.914,-34.914,79772,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1578,0,-8.154,-34.914,0,0,FALSE,2017,2025,9,6,6,6,305.222222222222,1,1,12,Ipojuca,-8.44359,-35.01403,34.0300357331618,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11334,11334,0,365,12,0,12.81,TRUE,TRUE,TRUE,TRUE
CEMADEN,261485702A,2025,IPOJUCA,TAMANDARE - APAC,TAMANDARÉ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.750556,-8.750556,-35.101667,-35.101667,81867,2017-11-21T10:20:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1566,0,-8.750556,-35.101667,0,0,FALSE,2017,2025,9,8,8,8,321.888888888889,1,1,12,Ipojuca,-8.44359,-35.01403,35.4670002517433,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11390,11390,0,365,12,0,12.4,TRUE,TRUE,TRUE,TRUE
INMET,82897,2025,IPOJUCA,TAPACURA,"","",CONVENCIONAL,Horaria,Desativada,102,-8.17,-8.17,-35.18,-35.18,9860,2017-01-01T12:00:00Z,2025-12-31T18:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,9860,0,0,0,-8.17,-35.18,0,0,FALSE,2017,2025,9,9,9,9,365.222222222222,0,0,12,Ipojuca,-8.44359,-35.01403,35.4819504777948,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,1094,0,1094,365,12,,,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790119H,2025,IPOJUCA,Engenho Velho,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.111846,-8.111846,-35.013613,-35.013613,27979,2023-05-09T14:10:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1710,0,-8.111846,-35.013613,0,0,FALSE,2023,2025,3,2,2,2,317.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,36.8883292351945,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11713,11713,0,365,12,0,12,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160606G,2025,IPOJUCA,Lagoa Encantada - COHAB,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.11785,-8.11784,-34.950142,-34.950131,51955,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1606,0,-8.117845,-34.9501365,1.00000000013978e-05,1.10000000006494e-05,FALSE,2019,2025,7,4,4,4,263.142857142857,1,1,12,Ipojuca,-8.44359,-35.01403,36.897251002654,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11503,11503,0,365,12,0,9.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,260790115H,2025,IPOJUCA,Santana,JABOATÃO DOS GUARARAPES,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.1088,-8.1088,-34.99944,-34.99944,30714,2023-05-09T13:10:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1706,0,-8.1088,-34.99944,0,0,FALSE,2023,2025,3,2,2,2,321,1,1,12,Ipojuca,-8.44359,-35.01403,37.2616026074225,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,12809,12809,0,365,12,0,15.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,260940202A,2025,IPOJUCA,Centro,MORENO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.118,-8.118,-35.101,-35.101,95068,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1572,0,-8.118,-35.101,0,0,FALSE,2017,2025,9,8,9,8,355.777777777778,1,1,12,Ipojuca,-8.44359,-35.01403,37.4474443409798,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11708,11708,0,365,12,0,13.64,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160609A,2025,IPOJUCA,Imbiribeira | UPA da Imbiribeira,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.120975,-8.120975,-34.913983,-34.913983,84302,2017-01-01T03:00:00Z,2025-12-31T23:40:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1600,0,-8.120975,-34.913983,0,0,FALSE,2017,2025,9,5,6,4,279.6,1,1,12,Ipojuca,-8.44359,-35.01403,37.5243632175009,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,12975,12975,0,365,12,0,7.1,TRUE,TRUE,TRUE,TRUE
CEMADEN,261140801A,2025,IPOJUCA,Centro | Residencial Primavera,PRIMAVERA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.35518,-8.331,-35.352,-35.34891,71445,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,992,0,-8.34309,-35.350455,0.0241800000000012,0.00309000000000026,TRUE,2017,2025,9,7,7,5,296.4,1,1,12,Ipojuca,-8.44359,-35.01403,38.6585599784475,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,4881,4881,0,312,12,0,75.32,TRUE,TRUE,TRUE,FALSE
CEMADEN,261160617A,2025,IPOJUCA,Pina,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.099,-8.099,-34.887,-34.887,92364,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0,-8.099,-34.887,0,0,FALSE,2017,2025,9,9,9,9,363.444444444444,1,1,12,Ipojuca,-8.44359,-35.01403,40.7867552117101,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,10006,10006,0,365,12,0,9.75,TRUE,TRUE,TRUE,TRUE
CEMADEN,261180401A,2025,IPOJUCA,Bandeirante,RIBEIRÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.507,-8.507,-35.385,-35.385,94352,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1644,0,-8.507,-35.385,0,0,FALSE,2017,2025,9,8,8,8,354.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,41.404339803184,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11798,11798,0,365,12,0,12.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,260940201A,2025,IPOJUCA,Bonança,MORENO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.105,-8.105,-35.195,-35.195,80161,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1640,0,-8.105,-35.195,0,0,FALSE,2017,2025,9,6,6,6,301.888888888889,1,1,12,Ipojuca,-8.44359,-35.01403,42.5914825052928,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11644,11644,0,365,12,0,13.48,TRUE,TRUE,TRUE,TRUE
CEMADEN,260590501A,2025,IPOJUCA,Centro,GAMELEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.587,-8.587,-35.386,-35.386,92847,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1534,0,-8.587,-35.386,0,0,FALSE,2017,2025,9,9,8,8,349.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,43.9036621845531,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11136,11136,0,363,12,0,12.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,260590518H,2025,IPOJUCA,Centro,GAMELEIRA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.586337,-8.586337,-35.388637,-35.388637,25426,2023-05-10T13:10:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1646,0,-8.586337,-35.388637,0,0,FALSE,2023,2025,3,1,1,1,282,1,1,12,Ipojuca,-8.44359,-35.01403,44.1474456634401,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11888,11888,0,365,12,0,11.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,260140902A,2025,IPOJUCA,Hospital Municipal | Rod. Armínio Cuil Hi Rme,BARREIROS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.807,-8.807,-35.186,-35.186,89191,2017-01-01T03:00:00Z,2025-12-15T11:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1638,0,-8.807,-35.186,0,0,FALSE,2017,2025,9,7,6,5,296.2,1,1,12,Ipojuca,-8.44359,-35.01403,44.6133794755951,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,10230,10230,0,310,12,0,14.27,TRUE,TRUE,TRUE,FALSE
CEMADEN,261160603G,2025,IPOJUCA,Brega e Chique,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.038242,-8.038048,-34.980061,-34.979298,62553,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2022;2023;2024;2025,0,0,1482,0,-8.038145,-34.9796795,0.000194000000000472,0.000762999999999181,FALSE,2019,2025,7,6,6,6,318.142857142857,1,1,12,Ipojuca,-8.44359,-35.01403,45.2416909685113,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,9991,9991,0,365,12,0,10.2,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160620A,2025,IPOJUCA,Porto,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.054,-8.054,-34.873,-34.873,85125,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,878,0,-8.054,-34.873,0,0,FALSE,2017,2025,9,8,8,8,353.555555555556,1,1,12,Ipojuca,-8.44359,-35.01403,46.0165415009273,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,4660,4660,0,356,12,0,16,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160623A,2025,IPOJUCA,RECIFE - APAC,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.04491,-8.04491,-34.87518,-34.87518,79630,2017-10-05T12:50:00Z,2025-12-18T17:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,750,0,-8.04491,-34.87518,0,0,FALSE,2017,2025,9,8,8,7,324.333333333333,1,1,12,Ipojuca,-8.44359,-35.01403,46.8906593617092,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,9597,9597,0,316,12,0,19.55,TRUE,TRUE,TRUE,FALSE
CEMADEN,261160604G,2025,IPOJUCA,Barreira,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.024219,-8.024215,-34.964622,-34.964431,36950,2019-10-01T00:10:00Z,2025-12-31T23:10:00Z,2019;2020;2021;2023;2024;2025,0,0,1660,0,-8.024217,-34.9645265,4.00000000055911e-06,0.00019100000000094,FALSE,2019,2025,6,3,3,3,218,1,1,12,Ipojuca,-8.44359,-35.01403,46.9493539264415,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11491,11491,0,363,12,0,10.8,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345401G,2025,IPOJUCA,Convento Carmelo,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.020025,-8.020025,-34.977156,-34.977156,49088,2021-05-29T14:20:00Z,2025-12-31T23:10:00Z,2021;2022;2023;2024;2025,0,0,1670,0,-8.020025,-34.977156,0,0,FALSE,2021,2025,5,4,4,4,335.6,1,1,12,Ipojuca,-8.44359,-35.01403,47.2728357807999,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11867,11867,0,365,12,0,10.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,261160618A,2025,IPOJUCA,Torreão,RECIFE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.037,-8.037,-34.884,-34.884,88052,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1658,0,-8.037,-34.884,0,0,FALSE,2017,2025,9,7,7,7,345,1,1,12,Ipojuca,-8.44359,-35.01403,47.4212580737683,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11610,11610,0,365,12,0,15.35,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640703A,2025,IPOJUCA,Cajá,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.111,-8.111,-35.284,-35.284,66621,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1490,0,-8.111,-35.284,0,0,FALSE,2017,2025,9,6,6,6,283,1,1,12,Ipojuca,-8.44359,-35.01403,47.4360256927005,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,10241,10241,0,365,12,0,8.32,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640704A,2025,IPOJUCA,Livramento,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.298,-35.298,73172,2017-01-01T03:00:00Z,2025-12-31T23:20:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1554,0,-8.121,-35.298,0,0,FALSE,2017,2025,9,6,6,6,292.888888888889,1,1,12,Ipojuca,-8.44359,-35.01403,47.5714520293162,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11036,11036,0,365,12,0,12.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,260345404A,2025,IPOJUCA,Jardim Primavera,CAMARAGIBE,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.021425,-8.012,-34.987566,-34.969,99594,2017-01-01T03:00:00Z,2025-12-31T23:50:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1704,0,-8.0167125,-34.978283,0.00942500000000024,0.0185659999999999,TRUE,2017,2025,9,9,9,8,359.222222222222,1,1,12,Ipojuca,-8.44359,-35.01403,47.6294175865171,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,12100,12100,0,365,12,0,10,TRUE,TRUE,TRUE,TRUE
CEMADEN,261370104A,2025,IPOJUCA,Rua dos Milagres,SÃO LOURENÇO DA MATA,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.01,-8.01,-35.016,-35.016,77514,2017-01-01T03:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1694,0,-8.01,-35.016,0,0,FALSE,2017,2025,9,6,6,6,299.222222222222,1,1,12,Ipojuca,-8.44359,-35.01403,48.2135622769054,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11934,11934,0,365,12,0,11.8,TRUE,TRUE,TRUE,TRUE
CEMADEN,260140917H,2025,IPOJUCA,Zona Rural,BARREIROS,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.825208,-8.825208,-35.229227,-35.229227,30240,2023-05-10T16:10:00Z,2025-12-31T23:10:00Z,2023;2024;2025,0,0,1690,0,-8.825208,-35.229227,0,0,FALSE,2023,2025,3,2,2,2,320,1,1,12,Ipojuca,-8.44359,-35.01403,48.5832295885816,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,12132,12132,0,358,12,0,12.6,TRUE,TRUE,TRUE,TRUE
CEMADEN,261485701A,2025,IPOJUCA,SAUÃ - APAC | SAUÊ - APAC,TAMANDARÉ,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.768671,-8.768671,-35.313051,-35.313051,66244,2017-11-18T08:00:00Z,2025-12-31T23:00:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,1652,0,-8.768671,-35.313051,0,0,FALSE,2017,2025,9,5,6,4,240.6,1,1,12,Ipojuca,-8.44359,-35.01403,48.8611945195135,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,11470,11470,0,361,12,0,10.57,TRUE,TRUE,TRUE,TRUE
CEMADEN,261640702A,2025,IPOJUCA,Bairro C,VITÓRIA DE SANTO ANTÃO,PE,PLUVIOMETRICA_AUTOMATICA,"","",,-8.121,-8.121,-35.325,-35.325,74026,2017-01-01T03:00:00Z,2025-12-31T23:10:00Z,2017;2018;2019;2020;2021;2022;2023;2024;2025,0,0,318,0,-8.121,-35.325,0,0,FALSE,2017,2025,9,7,7,5,308.111111111111,1,1,12,Ipojuca,-8.44359,-35.01403,49.5735246084053,>30-50 km,IPOJUCA,Referencia anual elegivel IPOJUCA 2025,9028,9028,0,310,12,0,11.59,TRUE,TRUE,TRUE,FALSE
