criterio,n_dias_comuns,n_dias_comuns_mp10,pct_dias_mp10_comuns,correlacao_pearson,correlacao_spearman,correlacao_pearson_mp10,correlacao_spearman_mp10,total_a_comum_mm,total_b_comum_mm,razao_total_b_a,vies_b_menos_a_mm,mae_mm,rmse_mm,vies_b_menos_a_mp10_mm,mae_mp10_mm,rmse_mp10_mm,acordo_chuva_maior_0,jaccard_chuva_maior_0,acordo_chuva_maior_igual_1mm,jaccard_chuva_maior_igual_1mm,estacao_historica,ano_alvo,cod_estacao_a,nome_estacao_a,distancia_a_km,cod_estacao_b,nome_estacao_b,distancia_b_km
max_gap_60min,124,120,36.4741641337386,0.694345895800184,0.492143904233813,0.691204794001164,0.491836768421469,359.52,571.8,1.59045393858478,1.71193548387097,3.33370967741935,6.60345315334236,1.72575,3.33908333333333,6.65569148674025,0.637096774193548,0.488636363636364,0.693548387096774,0.432835820895522,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,245,218,66.2613981762918,0.896697246075153,0.619380164195289,0.917111197355677,0.579615247494174,1276.88,1424.86,1.11589186141219,0.604,3.22995918367347,7.26496310930701,0.900504587155963,3.15802752293578,6.15452034217142,0.706122448979592,0.590909090909091,0.730612244897959,0.535211267605634,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,261420401A,Centro,19.951784019321
max_gap_60min,265,239,72.6443768996961,0.321072428828154,0.139176316221914,0.324696009213453,0.148298405866224,1652.13,423.42,0.256287338163462,-4.63664150943396,5.83845283018868,16.7995699518183,-4.5907949790795,5.92167364016736,17.387503736663,0.460377358490566,0.168604651162791,0.562264150943396,0.153284671532847,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260720802A,Camela,14.0424406796913
max_gap_60min,258,230,69.9088145896657,0.843160872173122,0.708908370920261,0.80915285860741,0.69482876830542,1610.35,1631.09,1.01287918775421,0.0803875968992248,4.31860465116279,10.1026248028409,0.0415652173913044,4.24478260869565,10.2071853208371,0.75968992248062,0.651685393258427,0.802325581395349,0.633093525179856,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290204A,Enseado dos Corais,14.1521806232538
max_gap_60min,63,61,18.5410334346505,0.930806211257677,0.914225602137436,0.930466608167652,0.910151459619924,455.1,396.44,0.871105251593057,-0.931111111111111,2.52349206349206,5.31052862582571,-0.794098360655738,2.43868852459016,5.31597345464514,0.888888888888889,0.847826086956522,0.952380952380952,0.921052631578947,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_60min,173,152,46.2006079027356,0.872216313872216,0.795420405876056,0.882439858921616,0.791453367169105,1380.51,1336.59,0.968185670513071,-0.253872832369942,4.70739884393064,9.8559059492735,-0.305592105263158,4.45467105263158,9.67495331826083,0.757225433526012,0.697841726618705,0.786127167630058,0.660550458715596,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290202A,Charneca,16.9717066153013
max_gap_60min,302,268,81.4589665653496,0.87139089026962,0.782287275848396,0.861936507124826,0.771923630749477,1946.99,1916.44,0.984309113041156,-0.101158940397351,3.51937086092715,8.76433763831646,-0.128544776119403,3.27481343283582,8.39203182395827,0.804635761589404,0.728110599078341,0.80794701986755,0.664739884393064,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290203A,Torrinha,17.5366564871593
max_gap_60min,107,82,24.9240121580547,0.929653620110922,0.662144632369576,0.903715026596829,0.672979322991166,695.35,826.4,1.18846624002301,1.22476635514019,3.92121495327103,8.3598937412198,0.869146341463415,3.84158536585366,8.14231502107595,0.710280373831776,0.621951219512195,0.728971962616822,0.546875,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290201G,Pirapama,18.807621519499
max_gap_60min,131,126,38.2978723404255,0.894743624364834,0.759795142250945,0.897912683881498,0.748590062313121,612.95,650.79,1.06173423607146,0.288854961832061,2.6024427480916,4.99924772966848,0.15984126984127,2.53095238095238,4.93385566732872,0.824427480916031,0.744444444444445,0.763358778625954,0.575342465753425,IPOJUCA,2021,260720801A,Centro,7.32836097674827,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,253,225,68.3890577507599,0.923153357256374,0.766384963201516,0.94546349151108,0.729391942648059,1618.11,1395.88,0.862660758539284,-0.878379446640316,3.27071146245059,7.67174769190315,-0.544,2.98462222222222,5.91784615473494,0.806324110671937,0.726256983240224,0.786561264822134,0.627586206896552,IPOJUCA,2021,260720801A,Centro,7.32836097674827,261420401A,Centro,19.951784019321
max_gap_60min,255,231,70.2127659574468,0.160876181427145,0.130379531207593,0.163411133070468,0.141243844187915,402.06,1480.52,3.68233596975576,4.22925490196078,6.00823529411765,17.3062815299,4.1830303030303,6.14510822510823,17.8192465138217,0.517647058823529,0.157534246575342,0.631372549019608,0.153153153153153,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290204A,Enseado dos Corais,14.1521806232538
max_gap_60min,70,68,20.6686930091185,,,,,0,387.01,,5.52871428571429,5.52871428571429,11.8358564781527,5.36220588235294,5.36220588235294,11.8223883448511,0.342857142857143,0,0.5,0,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_60min,150,133,40.4255319148936,0.199764226177945,0.105433049735093,0.199204533078046,0.112726865821919,144.59,1140.43,7.88733660695761,6.63893333333333,7.32426666666667,20.1346903626552,6.87563909774436,7.64857142857143,21.06610479962,0.426666666666667,0.14,0.573333333333333,0.157894736842105,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290202A,Charneca,16.9717066153013
max_gap_60min,271,245,74.468085106383,0.506618598605734,0.112294142236492,0.524813281679099,0.128686301701734,417.11,1531.48,3.67164536932704,4.11206642066421,4.97177121771218,13.8195671348041,4.04865306122449,4.9869387755102,13.8361900795836,0.461254612546126,0.146198830409357,0.575645756457565,0.128787878787879,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290203A,Torrinha,17.5366564871593
max_gap_60min,93,74,22.4924012158055,0.283313017502196,0.0136389885610739,0.288677114343064,0.0457676682962558,165.39,589,3.56127940020557,4.55494623655914,6.29215053763441,17.1840609130195,4.83202702702703,6.94067567567568,18.5814400643455,0.408602150537634,0.140625,0.559139784946237,0.145833333333333,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290201G,Pirapama,18.807621519499
max_gap_60min,131,127,38.6018237082067,0.102084786057876,-0.00307000757866333,0.105795180570571,-0.0021020400672295,33.17,668.42,20.1513415737112,4.84923664122137,5.05809160305344,12.3795847394253,4.66362204724409,4.87905511811024,12.2766427609634,0.389312977099237,0.036144578313253,0.549618320610687,0.0327868852459016,IPOJUCA,2021,260720802A,Camela,14.0424406796913,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,248,225,68.3890577507599,0.272151254055196,0.155499234507087,0.27273669003161,0.148152428680569,218.78,1330.71,6.08241155498675,4.48358870967742,5.14673387096774,14.3679815826046,4.51364444444444,5.24457777777778,14.908684612966,0.467741935483871,0.159235668789809,0.55241935483871,0.112,IPOJUCA,2021,260720802A,Camela,14.0424406796913,261420401A,Centro,19.951784019321
max_gap_60min,60,58,17.629179331307,0.923937203376537,0.798750049410138,0.940844425954156,0.801833218072683,440.02,316.73,0.719808190536794,-2.05483333333333,4.80916666666667,13.3056012641293,-2.44689655172414,4.65379310344828,13.3927423732357,0.883333333333333,0.825,0.85,0.727272727272727,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_60min,138,122,37.0820668693009,0.911325563008795,0.675855159987147,0.931750165095905,0.671086778365848,1088.14,980.81,0.901363795099895,-0.777753623188406,4.50007246376812,8.04020157112668,-0.655,4.31483606557377,7.33987140862032,0.760869565217391,0.697247706422018,0.753623188405797,0.609195402298851,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,260290202A,Charneca,16.9717066153013
max_gap_60min,268,239,72.6443768996961,0.809843699318419,0.747916676642029,0.791040111915556,0.743504833611694,1590.26,1551.94,0.975903311408197,-0.142985074626866,3.56298507462687,10.5126223349937,-0.00895397489539742,3.29338912133891,9.94081973838826,0.779850746268657,0.672222222222222,0.824626865671642,0.654411764705882,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,260290203A,Torrinha,17.5366564871593
max_gap_60min,89,68,20.6686930091185,0.885969663985932,0.681334330314194,0.855679238969587,0.702588074781852,840.01,753,0.896417899786907,-0.977640449438202,5.19876404494382,11.4453551247912,-0.92014705882353,5.00455882352941,11.2063450383096,0.741573033707865,0.640625,0.685393258426966,0.490909090909091,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,260290201G,Pirapama,18.807621519499
max_gap_60min,129,125,37.9939209726444,0.845194566358362,0.679972910997484,0.85300079025153,0.673960033316834,582.68,589.01,1.01086359579872,0.0490697674418604,3.55697674418605,8.54169858568436,-0.0904800000000001,3.52968,8.53591269871008,0.751937984496124,0.619047619047619,0.821705426356589,0.610169491525424,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,246,220,66.8693009118541,0.768851036508944,0.708798608013099,0.769489926898035,0.692776546796563,1568.4,1314.83,0.838325682223922,-1.03077235772358,4.90857723577236,11.8272355352595,-0.624727272727273,4.66909090909091,10.7015161202854,0.768292682926829,0.660714285714286,0.804878048780488,0.627906976744186,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,261420401A,Centro,19.951784019321
max_gap_60min,40,38,11.5501519756839,0.80718760788797,0.805288566993103,0.818057713237988,0.806522203245673,318.55,357.75,1.12305760477162,0.98,6.152,15.7246610456315,1.51052631578947,5.99684210526316,15.9500080844725,0.775,0.735294117647059,0.75,0.655172413793103,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,260290202A,Charneca,16.9717066153013
max_gap_60min,68,66,20.0607902735562,0.783308948965602,0.82046063207597,0.795910661422084,0.829779707638151,348.63,335.35,0.961908040042452,-0.195294117647059,3.40558823529412,7.71730599138753,0.053939393939394,3.25363636363636,7.62259937371244,0.882352941176471,0.826086956521739,0.823529411764706,0.707317073170732,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,260290203A,Torrinha,17.5366564871593
max_gap_60min,12,12,3.64741641337386,0.985588639419934,0.916854777742493,0.985588639419934,0.916854777742493,123.58,226,1.8287748826671,8.535,10.015,22.3817109116648,8.535,10.015,22.3817109116648,0.75,0.7,0.833333333333333,0.75,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,260290201G,Pirapama,18.807621519499
max_gap_60min,59,58,17.629179331307,0.914818456199735,0.843843519575479,0.920303665593052,0.838547349675564,331.96,385.24,1.16050126521268,0.903050847457627,2.89186440677966,6.11818572864289,0.696206896551724,2.71931034482759,5.93367014412752,0.898305084745763,0.85,0.830508474576271,0.696969696969697,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,66,64,19.4528875379939,0.920331089985266,0.810014599644598,0.921584104863473,0.795300648681892,380.5,315.7,0.82969776609724,-0.981818181818182,2.45666666666667,4.31360216482276,-1.0165625,2.4090625,4.32355141926172,0.848484848484848,0.782608695652174,0.772727272727273,0.615384615384615,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,261420401A,Centro,19.951784019321
max_gap_60min,166,145,44.0729483282675,0.917747183330393,0.856065054867327,0.922413879817996,0.851870391917763,1259,1211.02,0.961890389197776,-0.289036144578313,3.2978313253012,7.85716816456572,-0.461310344827586,3.17110344827586,7.77926354993262,0.849397590361446,0.798387096774194,0.813253012048193,0.680412371134021,IPOJUCA,2021,260290202A,Charneca,16.9717066153013,260290203A,Torrinha,17.5366564871593
max_gap_60min,97,81,24.6200607902736,0.971162430660471,0.843430799664825,0.967114812455363,0.864644974230988,631.92,609,0.963729586023547,-0.236288659793815,1.89134020618557,4.66835453030493,-0.374320987654321,1.84567901234568,4.91769819687581,0.855670103092784,0.787878787878788,0.804123711340206,0.612244897959184,IPOJUCA,2021,260290202A,Charneca,16.9717066153013,260290201G,Pirapama,18.807621519499
max_gap_60min,49,47,14.2857142857143,0.87462694081166,0.733819119138264,0.901318792662787,0.727018170941505,387.18,394.96,1.02009401312051,0.158775510204082,5.95061224489796,11.2448348233347,-0.655531914893617,5.38276595744681,10.7555732213187,0.755102040816326,0.7,0.73469387755102,0.606060606060606,IPOJUCA,2021,260290202A,Charneca,16.9717066153013,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,137,120,36.4741641337386,0.838031987550785,0.714494122146473,0.848231353881104,0.701888108131424,1146.43,983.88,0.858212014689078,-1.18649635036496,5.07598540145985,11.1446500208661,-1.40175,5.07908333333333,11.3978928973736,0.737226277372263,0.686956521739131,0.72992700729927,0.610526315789474,IPOJUCA,2021,260290202A,Charneca,16.9717066153013,261420401A,Centro,19.951784019321
max_gap_60min,103,78,23.7082066869301,0.921037082807398,0.806069240062191,0.853479592408141,0.814272816507553,792.01,772.6,0.975492733677605,-0.188446601941748,2.79854368932039,8.48966058763269,-0.421282051282051,2.86179487179487,9.24825042359018,0.854368932038835,0.785714285714286,0.815533980582524,0.641509433962264,IPOJUCA,2021,260290203A,Torrinha,17.5366564871593,260290201G,Pirapama,18.807621519499
max_gap_60min,139,134,40.7294832826748,0.778806559336454,0.70682508448553,0.777996362841475,0.696188965205838,515.5,658.76,1.27790494665373,1.03064748201439,3.1894964028777,7.12962690861977,0.933731343283582,3.17014925373134,7.13565349118556,0.741007194244604,0.621052631578947,0.79136690647482,0.585714285714286,IPOJUCA,2021,260290203A,Torrinha,17.5366564871593,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,261,233,70.8206686930091,0.841056655411869,0.744919339951165,0.889095128894998,0.736091247216362,1446.54,1447.81,1.00087795705615,0.00486590038314176,3.54256704980843,8.476073220624,0.33175965665236,3.171330472103,6.70651249691258,0.773946360153257,0.684491978609626,0.800766283524904,0.641379310344828,IPOJUCA,2021,260290203A,Torrinha,17.5366564871593,261420401A,Centro,19.951784019321
max_gap_60min,12,12,3.64741641337386,0.987425678763481,0.945365767278463,0.987425678763481,0.945365767278463,239.2,149.71,0.625877926421405,-7.4575,8.13916666666667,14.1413916689035,-7.4575,8.13916666666667,14.1413916689035,0.833333333333333,0.777777777777778,0.916666666666667,0.857142857142857,IPOJUCA,2021,260290201G,Pirapama,18.807621519499,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,86,64,19.4528875379939,0.831451540927605,0.69742426330763,0.784065688790148,0.713749050726202,698.8,487.26,0.697281053234116,-2.45976744186047,5.44,13.8290434181278,-1.72890625,4.86578125,11.8303974864541,0.767441860465116,0.696969696969697,0.779069767441861,0.641509433962264,IPOJUCA,2021,260290201G,Pirapama,18.807621519499,261420401A,Centro,19.951784019321
max_gap_60min,134,129,39.209726443769,0.963722791536516,0.943691487562192,0.963738481325099,0.945272189784502,689.5,529.73,0.768281363306744,-1.19231343283582,1.52231343283582,4.13941925770328,-1.15573643410853,1.46209302325581,4.12526522520608,0.895522388059702,0.837209302325582,0.932835820895522,0.852459016393443,IPOJUCA,2021,261420402A,SIRINHAEM - APAC,19.828256502838,261420401A,Centro,19.951784019321
max_gap_70min,304,270,82.0668693009119,0.88938915102009,0.755202790479266,0.870100661187735,0.730543307871729,1726.8,1798.63,1.0415971739634,0.236282894736842,3.08069078947368,7.76278434092331,0.322074074074074,3.06844444444444,7.94867037565031,0.828947368421053,0.762557077625571,0.782894736842105,0.614035087719298,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260720804A,Rurópolis,7.14376732272583
max_gap_70min,301,268,81.4589665653496,0.925044286656804,0.876421567153882,0.910590544681904,0.865482671759008,1621,2008.53,1.23906847624923,1.28747508305648,2.22196013289037,6.85507283608569,1.2735447761194,2.17764925373134,6.97456634825913,0.906976744186047,0.867298578199052,0.857142857142857,0.736196319018405,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260720801A,Centro,7.32836097674827
max_gap_70min,277,252,76.5957446808511,0.348449956639963,0.220102796610382,0.353809337466911,0.227020887032367,1364,482.48,0.353724340175953,-3.18238267148014,4.40527075812274,15.3315353259634,-3.07888888888889,4.42150793650794,15.7551734511617,0.418772563176895,0.178571428571429,0.63898916967509,0.2,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260720802A,Camela,14.0424406796913
max_gap_70min,278,251,76.2917933130699,0.708731164090121,0.657407732902333,0.647152455338829,0.629717108342673,1477.4,1875.32,1.26933802626235,1.43136690647482,5.11302158273381,13.7615178182448,1.41641434262948,5.10525896414343,14.0600514583679,0.758992805755396,0.673170731707317,0.751798561151079,0.546052631578947,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260290204A,Enseado dos Corais,14.1521806232538
max_gap_70min,71,69,20.9726443768997,0.156069321679621,0.679239512493616,0.161380878241785,0.68123304768215,86.2,369.23,4.28341067285383,3.98633802816901,4.58830985915493,9.80488804512651,3.79782608695652,4.41724637681159,9.74765813569776,0.859154929577465,0.821428571428571,0.647887323943662,0.390243902439024,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_70min,185,165,50.1519756838906,0.768101120715079,0.679200711729579,0.699627464126851,0.65472324662211,1303.8,1664.33,1.2765224727719,1.94881081081081,5.64048648648649,14.7768928270331,1.72569696969697,5.45321212121212,14.9047989017977,0.72972972972973,0.685534591194969,0.740540540540541,0.586206896551724,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260290202A,Charneca,16.9717066153013
max_gap_70min,314,281,85.4103343465046,0.818182522072781,0.700820018636088,0.788364548789853,0.683697311465553,1675.2,2011.19,1.20056709646609,1.07003184713376,3.83761146496815,10.0065266440312,1.01733096085409,3.69249110320285,9.92611536262655,0.777070063694268,0.705882352941177,0.738853503184713,0.554347826086957,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260290203A,Torrinha,17.5366564871593
max_gap_70min,167,140,42.5531914893617,0.793915273213288,0.701717973421259,0.739461579877045,0.672618373080884,1410.2,1579.2,1.11984115728266,1.01197604790419,5.72335329341317,13.8660745689649,0.808571428571429,5.92571428571429,14.6110525679315,0.790419161676647,0.748201438848921,0.74251497005988,0.635593220338983,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260290201G,Pirapama,18.807621519499
max_gap_70min,136,131,39.8176291793313,0.257568594639535,0.607735000609319,0.266146446345037,0.607289248655305,238.8,644.18,2.69757118927973,2.98073529411765,4.29941176470588,10.988084723115,2.7893893129771,4.13396946564886,10.8924618166639,0.808823529411765,0.742574257425743,0.625,0.32,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_70min,278,249,75.6838905775076,0.881632015547003,0.727882348332798,0.899514901452324,0.694335550424778,1355.2,1518.83,1.12074232585596,0.588597122302158,3.34276978417266,7.87510120980983,0.877751004016064,3.04072289156627,6.87847571140946,0.809352517985612,0.747619047619048,0.766187050359712,0.57516339869281,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,261420401A,Centro,19.951784019321
max_gap_70min,308,274,83.2826747720365,0.975423155117429,0.835968257726069,0.97167981759898,0.81753128012562,1766.78,2090.86,1.18342974224295,1.05220779220779,1.80396103896104,4.18121052191485,0.958138686131387,1.74412408759124,4.1146220037297,0.831168831168831,0.755868544600939,0.876623376623377,0.772455089820359,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720801A,Centro,7.32836097674827
max_gap_70min,274,248,75.3799392097265,0.318649613911633,0.20522874345124,0.318986867754019,0.22023479714608,1456.4,477.55,0.327897555616589,-3.57244525547445,4.99259124087591,15.3227063631713,-3.57762096774194,5.14504032258065,15.9797575958642,0.532846715328467,0.2,0.638686131386861,0.201612903225806,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720802A,Camela,14.0424406796913
max_gap_70min,274,246,74.7720364741641,0.861165450158825,0.669607243019593,0.834208175218658,0.653150639575042,1551.38,1941.31,1.25134396472818,1.42310218978102,4.29361313868613,9.67183794684717,1.35508130081301,4.28963414634146,9.74306125829694,0.759124087591241,0.647058823529412,0.802919708029197,0.627586206896552,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290204A,Enseado dos Corais,14.1521806232538
max_gap_70min,64,62,18.8449848024316,0.929336149020711,0.915479133516461,0.931611330134498,0.913141262948917,431.33,402.23,0.932534254515105,-0.4546875,2.49375,5.00036029951843,-0.477258064516129,2.43854838709677,5.02372837384682,0.921875,0.895833333333333,0.890625,0.82051282051282,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_70min,186,165,50.1519756838906,0.903917340095472,0.827751222834471,0.889432987530964,0.825149590612841,1536.74,1676.31,1.09082212996343,0.750376344086022,4.48456989247312,9.62063052613653,0.296121212121212,4.07951515151515,8.89976758293738,0.790322580645161,0.74,0.833333333333333,0.735042735042735,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290202A,Charneca,16.9717066153013
max_gap_70min,313,279,84.8024316109423,0.852771433630966,0.69662413206579,0.837769513530893,0.680390056380592,1739.9,2068.72,1.18898787286626,1.05054313099042,3.54300319488818,8.92135185102798,0.943978494623656,3.45903225806452,8.57301912917773,0.76038338658147,0.669603524229075,0.78594249201278,0.625698324022346,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290203A,Torrinha,17.5366564871593
max_gap_70min,165,137,41.6413373860182,0.910836248907476,0.791781220783702,0.904391740303678,0.791953511724419,1430.05,1573.8,1.10052096080557,0.871212121212121,4.31921212121212,9.0745282872645,0.28029197080292,4.24321167883212,8.75663035547817,0.787878787878788,0.738805970149254,0.824242424242424,0.73394495412844,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290201G,Pirapama,18.807621519499
max_gap_70min,137,132,40.1215805471125,0.832580481136761,0.548088151212934,0.83225974860016,0.539231405956598,517.72,744.18,1.4374179092946,1.65299270072993,3.39240875912409,6.49498863526818,1.59318181818182,3.34166666666667,6.49456719345508,0.664233576642336,0.535353535353535,0.700729927007299,0.474358974358974,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_70min,275,245,74.468085106383,0.896031708866378,0.638329441271,0.913273882172277,0.595181422712688,1490.64,1633.33,1.09572398432888,0.518872727272727,3.34098181818182,7.23022069322419,0.767469387755102,3.28738775510204,6.27370642004373,0.72,0.620689655172414,0.734545454545455,0.554878048780488,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,261420401A,Centro,19.951784019321
max_gap_70min,277,251,76.2917933130699,0.320373182642914,0.119688629768497,0.32408307424317,0.126528939173838,1694.16,429.13,0.253299570288521,-4.56689530685921,5.72942238267148,16.4975908207255,-4.51601593625498,5.79737051792829,17.0372455595081,0.454873646209386,0.17032967032967,0.566787003610108,0.160839160839161,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260720802A,Camela,14.0424406796913
max_gap_70min,277,249,75.6838905775076,0.855542121711633,0.717068462556377,0.829158580448916,0.705168561173344,1763.84,1795.8,1.01811955732946,0.115379061371841,4.21862815884477,9.83213782938527,0.0834538152610442,4.13919678714859,9.90081595761208,0.765342960288809,0.661458333333333,0.808664259927798,0.646666666666667,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290204A,Enseado dos Corais,14.1521806232538
max_gap_70min,71,69,20.9726443768997,0.929946938683754,0.915684918546862,0.929537347111372,0.912372023379769,482.94,424.36,0.878701287944672,-0.825070422535211,2.44507042253521,5.06830943840057,-0.700869565217391,2.36782608695652,5.06616654663671,0.887323943661972,0.846153846153846,0.943661971830986,0.904761904761905,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_70min,183,161,48.936170212766,0.893522452994163,0.810943382937434,0.873288499044512,0.80545517889873,1611.95,1606.83,0.996823722820187,-0.0279781420765027,4.90907103825137,10.1432459964383,-0.190807453416149,4.5839751552795,9.88087480724868,0.765027322404372,0.711409395973154,0.797814207650273,0.686440677966102,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290202A,Charneca,16.9717066153013
max_gap_70min,319,285,86.6261398176292,0.869008320053743,0.78418281249503,0.858529419634783,0.774738291996674,2030.87,2035.06,1.0020631551995,0.0131347962382445,3.52347962382445,8.66191015081633,0.0010175438596492,3.294,8.29513932922335,0.802507836990596,0.727272727272727,0.808777429467085,0.67027027027027,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290203A,Torrinha,17.5366564871593
max_gap_70min,161,133,40.4255319148936,0.913197669033258,0.784146133591612,0.900669462544816,0.785025051148694,1485.93,1512,1.01754456804829,0.161925465838509,4.54875776397516,9.38349565371188,-0.214285714285714,4.68105263157895,9.54475937773956,0.788819875776398,0.744360902255639,0.782608695652174,0.690265486725664,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290201G,Pirapama,18.807621519499
max_gap_70min,143,138,41.9452887537994,0.861109500536959,0.749702996093052,0.862531761955783,0.739046593092351,645.87,739.02,1.14422406985926,0.651398601398601,2.8693006993007,5.72254790678545,0.546739130434783,2.81369565217391,5.6952148106222,0.825174825174825,0.747474747474748,0.755244755244755,0.573170731707317,IPOJUCA,2021,260720801A,Centro,7.32836097674827,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_70min,277,248,75.3799392097265,0.916959968688163,0.769728467475579,0.938511082430356,0.735634730996543,1729.7,1525.86,0.882152974504249,-0.735884476534296,3.30404332129964,7.51974546385416,-0.419395161290323,3.06157258064516,5.90673764414623,0.808664259927798,0.735,0.790613718411552,0.641975308641975,IPOJUCA,2021,260720801A,Centro,7.32836097674827,261420401A,Centro,19.951784019321
max_gap_70min,274,250,75.9878419452888,0.252957380255956,0.147415710754209,0.25645628655109,0.158351653937726,472.25,1681.41,3.56042350449974,4.41299270072993,6.07153284671533,17.2768228569143,4.38792,6.20408,17.7493546699591,0.514598540145985,0.163522012578616,0.624087591240876,0.155737704918033,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290204A,Enseado dos Corais,14.1521806232538
max_gap_70min,78,76,23.1003039513678,,,,,0,416.09,,5.33448717948718,5.33448717948718,11.3350624058092,5.18039473684211,5.18039473684211,11.3089868199913,0.333333333333333,0,0.487179487179487,0,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_70min,156,139,42.2492401215805,0.231345123453847,0.116899522309491,0.230799072322657,0.122538614043373,181.85,1244.85,6.84547704151773,6.81410256410256,7.47307692307692,19.9867199499812,7.06201438848921,7.80158273381295,20.8677126943402,0.423076923076923,0.150943396226415,0.564102564102564,0.160493827160494,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290202A,Charneca,16.9717066153013
