estacao_historica,ano_alvo,data_local,cod_estacao,nome_estacao,municipios,distancia_km,pct_dias_precip_com_valor,pct_overlap_primario,pct_overlap_sens_1,pct_overlap_sens_2,precip_diaria_mm,precip_diaria_mm_sens_midnight,n_registros_validos,n_registros_chuva,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao,diferenca_midnight_mm
IPOJUCA,2021,2021-12-10,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,1.18,1.18,14,1,1.18,14,650,FALSE,FALSE,FALSE,TRUE,33.6460869565217,TRUE,0
IPOJUCA,2021,2021-12-11,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0.4,0.4,17,2,0.2,17,650,FALSE,FALSE,FALSE,TRUE,20.3639130434783,TRUE,0
IPOJUCA,2021,2021-12-12,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0,0,11,0,0,11,530,FALSE,FALSE,FALSE,TRUE,26.5829166666667,TRUE,0
IPOJUCA,2021,2021-12-13,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,10.64,10.84,28,22,1.18,28,530,FALSE,FALSE,FALSE,TRUE,11.0547826086957,TRUE,0.199999999999996
IPOJUCA,2021,2021-12-14,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,17.74,17.54,29,20,5.33,29,490,FALSE,FALSE,FALSE,TRUE,22.67,TRUE,-0.200000000000003
IPOJUCA,2021,2021-12-15,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,3.55,3.55,19,7,1.97,19,410,FALSE,FALSE,FALSE,TRUE,26.5579166666667,TRUE,0
IPOJUCA,2021,2021-12-16,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,7.89,7.89,18,8,3.94,18,460,FALSE,FALSE,FALSE,TRUE,21.2491666666667,TRUE,8.88178419700125e-16
IPOJUCA,2021,2021-12-17,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,20.51,20.51,39,33,2.95,39,950,FALSE,FALSE,FALSE,TRUE,17.9439130434783,TRUE,-7.105427357601e-15
IPOJUCA,2021,2021-12-18,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0,0,9,0,0,9,950,FALSE,FALSE,FALSE,TRUE,22.7336363636364,TRUE,0
IPOJUCA,2021,2021-12-19,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0,0,12,0,0,12,870,FALSE,FALSE,FALSE,TRUE,19.6225,TRUE,0
IPOJUCA,2021,2021-12-20,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0,0,12,0,0,12,740,FALSE,FALSE,FALSE,TRUE,32.0783333333333,TRUE,0
IPOJUCA,2021,2021-12-21,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0,0,13,0,0,13,420,FALSE,FALSE,FALSE,TRUE,17.745,TRUE,0
IPOJUCA,2021,2021-12-22,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,13.06,13.06,21,5,5.58,21,420,FALSE,FALSE,FALSE,TRUE,35.6547619047619,TRUE,-1.77635683940025e-15
IPOJUCA,2021,2021-12-23,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,1.58,1.58,13,3,0.79,13,870,FALSE,FALSE,FALSE,TRUE,19.4661904761905,TRUE,0
IPOJUCA,2021,2021-12-24,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0,0,14,0,0,14,870,FALSE,FALSE,FALSE,TRUE,25.5818181818182,TRUE,0
IPOJUCA,2021,2021-12-25,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,2.39,2.39,20,5,1.18,20,690,FALSE,FALSE,FALSE,TRUE,33.2254545454545,TRUE,0
IPOJUCA,2021,2021-12-26,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,8.34,8.34,26,22,1.57,26,450,FALSE,FALSE,FALSE,TRUE,13.8583333333333,TRUE,0
IPOJUCA,2021,2021-12-27,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0.4,0.4,9,2,0.2,9,370,FALSE,FALSE,FALSE,TRUE,21.0241666666667,TRUE,0
IPOJUCA,2021,2021-12-28,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0.99,0.99,20,2,0.79,20,190,FALSE,FALSE,FALSE,TRUE,18.8708695652174,TRUE,0
IPOJUCA,2021,2021-12-29,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,0,0,22,0,0,22,180,FALSE,FALSE,FALSE,TRUE,18.7413043478261,TRUE,0
IPOJUCA,2021,2021-12-30,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,3.34,3.34,24,5,1.18,24,210,FALSE,FALSE,FALSE,TRUE,23.8179166666667,TRUE,4.44089209850063e-16
IPOJUCA,2021,2021-12-31,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,IPOJUCA,15.7473789123554,51.0638297872341,21.580547112462,24.0121580547113,24.9240121580547,1.18,1.18,15,1,1.18,15,380,FALSE,FALSE,FALSE,TRUE,24.5304347826087,TRUE,0
IPOJUCA,2021,2021-01-01,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,6,0,0,6,1280,FALSE,FALSE,FALSE,TRUE,26.2280952380952,TRUE,0
IPOJUCA,2021,2021-01-02,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,3,0,0,3,1280,FALSE,FALSE,FALSE,TRUE,25.0845454545455,TRUE,0
IPOJUCA,2021,2021-01-03,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,4,0,0,4,1280,FALSE,FALSE,FALSE,TRUE,28.9995833333333,TRUE,0
IPOJUCA,2021,2021-01-04,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.4,0.4,8,2,0.2,8,1060,FALSE,FALSE,FALSE,TRUE,28.9122395833333,TRUE,0
IPOJUCA,2021,2021-01-05,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,5,0,0,5,1110,FALSE,FALSE,FALSE,TRUE,28.0341666666667,TRUE,0
IPOJUCA,2021,2021-01-06,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,7,0,0,7,1110,FALSE,FALSE,FALSE,TRUE,34.8025,TRUE,0
IPOJUCA,2021,2021-01-07,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,7,0,0,7,1150,FALSE,FALSE,FALSE,TRUE,32.95,TRUE,0
IPOJUCA,2021,2021-01-08,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,7,0,0,7,1150,FALSE,FALSE,FALSE,TRUE,27.0925,TRUE,0
IPOJUCA,2021,2021-01-09,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,5,0,0,5,1040,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-01-10,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,1030,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-01-11,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,8,1,0.2,8,990,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-01-12,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,970,FALSE,FALSE,FALSE,TRUE,18.5736284722083,TRUE,0
IPOJUCA,2021,2021-01-13,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,4,1,0.2,4,1170,FALSE,FALSE,FALSE,TRUE,21.7020833333333,TRUE,0
IPOJUCA,2021,2021-01-14,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,7,0,0,7,1170,FALSE,FALSE,FALSE,TRUE,19.2670833333333,TRUE,0
IPOJUCA,2021,2021-01-15,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,1050,FALSE,FALSE,FALSE,TRUE,18.9183333333333,TRUE,0
IPOJUCA,2021,2021-01-16,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,7,0,0,7,1260,FALSE,FALSE,FALSE,TRUE,14.5358333333333,TRUE,0
IPOJUCA,2021,2021-01-17,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,5,0,0,5,1260,FALSE,FALSE,FALSE,TRUE,14.9095833333333,TRUE,0
IPOJUCA,2021,2021-01-18,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,990,FALSE,FALSE,FALSE,TRUE,18.5325,TRUE,0
IPOJUCA,2021,2021-01-19,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,900,FALSE,FALSE,FALSE,TRUE,19.2329166666667,TRUE,0
IPOJUCA,2021,2021-01-20,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.39,0.39,9,1,0.39,9,970,FALSE,FALSE,FALSE,TRUE,19.6979166666667,TRUE,0
IPOJUCA,2021,2021-01-21,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,10,1,0.2,10,980,FALSE,FALSE,FALSE,TRUE,19.2669565217391,TRUE,0
IPOJUCA,2021,2021-01-22,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,980,FALSE,FALSE,FALSE,TRUE,24.5195454545455,TRUE,0
IPOJUCA,2021,2021-01-23,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,1050,FALSE,FALSE,FALSE,TRUE,17.1070833333333,TRUE,0
IPOJUCA,2021,2021-01-24,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,1050,FALSE,FALSE,FALSE,TRUE,17.0708333333333,TRUE,0
IPOJUCA,2021,2021-01-25,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,970,FALSE,FALSE,FALSE,TRUE,19.2529166666667,TRUE,0
IPOJUCA,2021,2021-01-26,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,1000,FALSE,FALSE,FALSE,TRUE,16.4409090909091,TRUE,0
IPOJUCA,2021,2021-01-27,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,9.46,9.46,14,11,3.35,14,1150,FALSE,FALSE,FALSE,TRUE,13.1657142857143,TRUE,0
IPOJUCA,2021,2021-01-28,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,8,1,0.2,8,1150,FALSE,FALSE,FALSE,TRUE,21.5572222222222,TRUE,0
IPOJUCA,2021,2021-01-29,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,1030,FALSE,FALSE,FALSE,TRUE,18.8468421052632,TRUE,0
IPOJUCA,2021,2021-01-30,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,990,FALSE,FALSE,FALSE,TRUE,28.6463636363636,TRUE,0
IPOJUCA,2021,2021-01-31,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,990,FALSE,FALSE,FALSE,TRUE,28.4383333333333,TRUE,0
IPOJUCA,2021,2021-02-01,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,11,0,0,11,950,FALSE,FALSE,FALSE,TRUE,29.0863636363636,TRUE,0
IPOJUCA,2021,2021-02-02,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,970,FALSE,FALSE,FALSE,TRUE,28.2013043478261,TRUE,0
IPOJUCA,2021,2021-02-03,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,980,FALSE,FALSE,FALSE,TRUE,24.8242105263158,TRUE,0
IPOJUCA,2021,2021-02-04,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,10,0,0,10,980,FALSE,FALSE,FALSE,TRUE,17.6925,TRUE,0
IPOJUCA,2021,2021-02-05,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,10,1,0.2,10,950,FALSE,FALSE,FALSE,TRUE,12.7083333333333,TRUE,0
IPOJUCA,2021,2021-02-06,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,980,FALSE,FALSE,FALSE,TRUE,15.985,TRUE,0
IPOJUCA,2021,2021-02-07,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,980,FALSE,FALSE,FALSE,TRUE,15.0421739130435,TRUE,0
IPOJUCA,2021,2021-02-08,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,1050,FALSE,FALSE,FALSE,TRUE,15.4421739130435,TRUE,0
IPOJUCA,2021,2021-02-09,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,1050,FALSE,FALSE,FALSE,TRUE,13.7179166666667,TRUE,0
IPOJUCA,2021,2021-02-10,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,10,1,0.2,10,960,FALSE,FALSE,FALSE,TRUE,13.4286956521739,TRUE,0
IPOJUCA,2021,2021-02-11,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,11,1,0.2,11,980,FALSE,FALSE,FALSE,TRUE,13.0368181818182,TRUE,0
IPOJUCA,2021,2021-02-12,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,7,0,0,7,1060,FALSE,FALSE,FALSE,TRUE,10.9277272727273,TRUE,0
IPOJUCA,2021,2021-02-13,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,1060,FALSE,FALSE,FALSE,TRUE,8.400625,TRUE,0
IPOJUCA,2021,2021-02-14,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,1.97,1.97,10,3,1.18,10,1060,FALSE,FALSE,FALSE,TRUE,7.9775,TRUE,0
IPOJUCA,2021,2021-02-15,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,7,1,0.2,7,1060,FALSE,FALSE,FALSE,TRUE,7.3715,TRUE,0
IPOJUCA,2021,2021-02-16,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,970,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-17,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,11,1,0.2,11,970,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-18,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,970,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-19,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,7,0,0,7,970,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-20,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,980,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-21,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,980,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-22,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,5,0,0,5,980,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-23,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,7,0,0,7,1050,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-24,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,1050,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-25,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,9,0,0,9,1020,FALSE,FALSE,FALSE,FALSE,,TRUE,0
IPOJUCA,2021,2021-02-26,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,8,0,0,8,1090,FALSE,FALSE,FALSE,TRUE,7.7752380952381,TRUE,0
IPOJUCA,2021,2021-02-27,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,3,0,0,3,1090,FALSE,FALSE,FALSE,TRUE,9.26608695652174,TRUE,0
IPOJUCA,2021,2021-02-28,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,1.78,1.78,9,4,1.18,9,1150,FALSE,FALSE,FALSE,TRUE,7.49625,TRUE,0
IPOJUCA,2021,2021-03-01,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,1,0,0,1,1330,FALSE,FALSE,FALSE,TRUE,7.865,TRUE,0
IPOJUCA,2021,2021-03-02,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,5,1,0.2,5,1330,FALSE,FALSE,FALSE,TRUE,10.0754166666667,TRUE,0
IPOJUCA,2021,2021-03-03,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,4,0,0,4,1120,FALSE,FALSE,FALSE,TRUE,12.35875,TRUE,0
IPOJUCA,2021,2021-03-04,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,17,1,0.2,17,1120,FALSE,FALSE,FALSE,TRUE,8.40764705882353,TRUE,0
IPOJUCA,2021,2021-03-05,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,2.17,2.17,27,3,1.58,27,60,TRUE,TRUE,TRUE,TRUE,9.89833333333333,TRUE,4.44089209850063e-16
IPOJUCA,2021,2021-03-06,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,13.1758333333333,TRUE,0
IPOJUCA,2021,2021-03-07,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,13.0808333333333,TRUE,0
IPOJUCA,2021,2021-03-08,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,23,0,0,23,120,FALSE,FALSE,FALSE,TRUE,13.0391666666667,TRUE,0
IPOJUCA,2021,2021-03-09,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,13.05375,TRUE,0
IPOJUCA,2021,2021-03-10,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,15.4045833333333,TRUE,0
IPOJUCA,2021,2021-03-11,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,17.9229166666667,TRUE,0
IPOJUCA,2021,2021-03-12,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,14.9108695652174,TRUE,0
IPOJUCA,2021,2021-03-13,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,6.09,6.09,30,6,1.57,30,60,TRUE,TRUE,TRUE,TRUE,11.3139130434783,TRUE,0
IPOJUCA,2021,2021-03-14,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,9.52809523809524,TRUE,0
IPOJUCA,2021,2021-03-15,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0,0,24,0,0,24,60,TRUE,TRUE,TRUE,TRUE,16.8991666666667,TRUE,0
IPOJUCA,2021,2021-03-16,260290202A,Charneca,CABO DE SANTO AGOSTINHO,16.9717066153013,69.9088145896657,49.8480243161094,51.6717325227964,53.1914893617021,0.2,0.2,25,1,0.2,25,60,TRUE,TRUE,TRUE,TRUE,11.1447058823529,TRUE,0
