criterio,n_dias_comuns,n_dias_comuns_mp10,pct_dias_mp10_comuns,correlacao_pearson,correlacao_spearman,correlacao_pearson_mp10,correlacao_spearman_mp10,media_a_mm,media_b_mm,total_a_comum_mm,total_b_comum_mm,razao_total_b_a,vies_b_menos_a_mm,mae_mm,rmse_mm,mediana_abs_diff_mm,vies_b_menos_a_mp10_mm,mae_mp10_mm,rmse_mp10_mm,acordo_chuva_maior_0,jaccard_chuva_maior_0,acordo_chuva_maior_igual_1mm,jaccard_chuva_maior_igual_1mm,estacao_historica,ano_alvo,cod_estacao_a,nome_estacao_a,distancia_a_km,cod_estacao_b,nome_estacao_b,distancia_b_km
max_gap_60min,288,256,77.8115501519757,0.975606840814756,0.821470764252019,0.969519900482227,0.803427573190827,5.34986111111111,6.39420138888889,1540.76,1841.53,1.1952088579662,1.04434027777778,1.77107638888889,4.16451765414275,0.405,0.9759375,1.734453125,4.13438534579204,0.822916666666667,0.735751295336788,0.871527777777778,0.751677852348993,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720801A,Centro,7.32836097674827
max_gap_60min,258,234,71.1246200607903,0.329812164901886,0.225901123512927,0.329186661883422,0.237724322292302,4.95306201550388,1.695,1277.89,437.31,0.34221255350617,-3.25806201550388,4.66643410852713,14.7806375543015,0.4,-3.32196581196581,4.87307692307692,15.4369929481765,0.550387596899225,0.2,0.655038759689923,0.205357142857143,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720802A,Camela,14.0424406796913
max_gap_60min,251,224,68.0851063829787,0.846535373920285,0.655621971378868,0.806533989033185,0.639302165103564,5.18051792828685,6.36737051792829,1300.31,1598.21,1.22909921480262,1.18685258964143,4.10820717131474,9.15539241969265,0.62,1.09232142857143,4.07732142857143,9.16244684256652,0.749003984063745,0.625,0.804780876494024,0.6171875,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290204A,Enseado dos Corais,14.1521806232538
max_gap_60min,55,53,16.1094224924012,0.924315088739662,0.926487295290148,0.926506067115304,0.923816166464482,6.01490909090909,5.88618181818182,330.82,323.74,0.978598633698084,-0.128727272727273,2.14145454545455,3.67010676089452,0.81,-0.139056603773585,2.06735849056604,3.65257340142949,0.909090909090909,0.878048780487805,0.909090909090909,0.848484848484848,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_60min,166,148,44.9848024316109,0.877816130845677,0.818131575866757,0.895172073658936,0.821424068978641,6.67656626506024,7.47506024096386,1108.31,1240.86,1.11959650278352,0.798493975903615,3.86427710843374,8.61835827739775,0.975,0.448851351351351,3.58506756756757,8.00345546150688,0.759036144578313,0.689922480620155,0.837349397590361,0.721649484536083,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290202A,Charneca,16.9717066153013
max_gap_60min,287,255,77.5075987841945,0.846944661519621,0.676766561813565,0.824239125007764,0.663087637028529,5.14,6.18641114982578,1475.18,1775.5,1.20358193576377,1.04641114982578,3.46250871080139,9.07104667636971,0.79,0.902862745098039,3.34945098039216,8.66321379935491,0.745644599303136,0.640394088669951,0.794425087108014,0.621794871794872,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290203A,Torrinha,17.5366564871593
max_gap_60min,106,81,24.6200607902736,0.923305565865645,0.665905764778994,0.837116944425622,0.676742365496724,5.33745283018868,6.99245283018868,565.77,741.2,1.31007299786132,1.655,3.2327358490566,7.63338935328652,0.6,0.984814814814815,2.79543209876543,6.28112762149687,0.688679245283019,0.576923076923077,0.783018867924528,0.581818181818182,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290201G,Pirapama,18.807621519499
max_gap_60min,124,120,36.4741641337386,0.697018832120703,0.494752510567083,0.696845785515615,0.497173503713054,2.90572580645161,4.5308064516129,360.31,561.82,1.55926840775998,1.62508064516129,3.26024193548387,6.53476096016156,0.985,1.72075,3.32741666666667,6.63468731993704,0.637096774193548,0.488636363636364,0.701612903225807,0.447761194029851,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,245,218,66.2613981762918,0.895953568201574,0.627680667612499,0.918070156151872,0.589852286431765,5.21816326530612,5.79404081632653,1278.45,1419.54,1.11036020180688,0.575877551020408,3.19857142857143,7.29042584350131,0.99,0.892385321100918,3.09697247706422,6.1019397577606,0.710204081632653,0.596590909090909,0.746938775510204,0.563380281690141,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,261420401A,Centro,19.951784019321
max_gap_60min,265,239,72.6443768996961,0.31941879174896,0.139701507996394,0.323136071144714,0.149087993428887,6.20301886792453,1.60667924528302,1643.8,425.77,0.259015695340066,-4.59633962264151,5.81,16.6418835223003,0.99,-4.54610878661088,5.89012552301255,17.2185470450644,0.460377358490566,0.168604651162791,0.569811320754717,0.155555555555556,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260720802A,Camela,14.0424406796913
max_gap_60min,258,230,69.9088145896657,0.846288706217214,0.70824137519606,0.809594511503495,0.693949069924666,6.25608527131783,6.31143410852713,1614.07,1628.35,1.00884719993557,0.0553488372093023,4.28108527131783,10.0406856061656,0.9,0.0445217391304348,4.23373913043478,10.1648546258772,0.75968992248062,0.651685393258427,0.798449612403101,0.623188405797102,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290204A,Enseado dos Corais,14.1521806232538
max_gap_60min,63,61,18.5410334346505,0.92983233864884,0.914399794856653,0.929575468028898,0.910344075532047,7.22063492063492,6.28634920634921,454.9,396.04,0.87060892503847,-0.934285714285714,2.55206349206349,5.28291255647536,0.609999999999999,-0.794098360655737,2.46491803278689,5.28389355944468,0.888888888888889,0.847826086956522,0.936507936507937,0.894736842105263,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_60min,173,152,46.2006079027356,0.872551308687091,0.806389707660857,0.882792375045566,0.80246684738097,7.92277456647399,7.70439306358382,1370.64,1332.86,0.97243623416798,-0.218381502890173,4.65132947976879,9.75184920954894,1.38,-0.273026315789474,4.39605263157895,9.54877120780194,0.76878612716763,0.705882352941177,0.815028901734104,0.695238095238095,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290202A,Charneca,16.9717066153013
max_gap_60min,302,268,81.4589665653496,0.87149845735034,0.787054426425717,0.858558072267154,0.777371268200648,6.43384105960265,6.3412582781457,1943.02,1915.06,0.985610029747506,-0.0925827814569536,3.51721854304636,8.78109000761604,0.98,-0.124402985074627,3.26910447761194,8.38962845849813,0.811258278145695,0.736111111111111,0.821192052980132,0.682352941176471,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290203A,Torrinha,17.5366564871593
max_gap_60min,107,82,24.9240121580547,0.924887366359379,0.673178275290643,0.901880897495157,0.68792597739851,6.54831775700935,7.7214953271028,700.67,826.2,1.17915709249718,1.17317757009346,3.98719626168224,8.45021799198988,1.02,0.866585365853659,3.83853658536585,8.17062719627372,0.719626168224299,0.62962962962963,0.747663551401869,0.564516129032258,IPOJUCA,2021,260720801A,Centro,7.32836097674827,260290201G,Pirapama,18.807621519499
max_gap_60min,131,126,38.2978723404255,0.889585079741957,0.765002410377031,0.899815726417799,0.754456838836219,4.67580152671756,4.9663358778626,612.53,650.59,1.06213573212741,0.290534351145038,2.61312977099237,5.1683379879079,0.79,0.161587301587302,2.51333333333333,4.89711965877708,0.824427480916031,0.744444444444445,0.778625954198473,0.597222222222222,IPOJUCA,2021,260720801A,Centro,7.32836097674827,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,253,225,68.3890577507599,0.916643672097602,0.772627483615219,0.945485894192626,0.737182986020641,6.38774703557312,5.49719367588933,1616.1,1390.79,0.860584122269662,-0.890553359683795,3.29173913043478,7.91402475021626,0.99,-0.525244444444444,2.93902222222222,5.79653551701359,0.810276679841897,0.731843575418994,0.798418972332016,0.648275862068966,IPOJUCA,2021,260720801A,Centro,7.32836097674827,261420401A,Centro,19.951784019321
max_gap_60min,255,231,70.2127659574468,0.161344649662989,0.132954013401861,0.163827488276581,0.144505826986366,1.57898039215686,5.81376470588235,402.64,1482.51,3.68197397178621,4.23478431372549,6.01078431372549,17.2929325130806,0.39,4.19095238095238,6.14974025974026,17.8089187126643,0.517647058823529,0.157534246575342,0.635294117647059,0.154545454545455,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290204A,Enseado dos Corais,14.1521806232538
max_gap_60min,70,68,20.6686930091185,,,,,0,5.523,0,386.61,,5.523,5.523,11.854280781943,0.91,5.35926470588235,5.35926470588235,11.8453888397429,0.342857142857143,0,0.5,0,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_60min,150,133,40.4255319148936,0.202875248706019,0.103028013894097,0.202395547981418,0.11265460020991,0.973066666666667,7.57793333333333,145.96,1136.69,7.78768155659085,6.60486666666667,7.29273333333333,19.9890824701886,0.785,6.83127819548872,7.60706766917293,20.912757627318,0.453333333333333,0.145833333333333,0.573333333333333,0.146666666666667,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290202A,Charneca,16.9717066153013
max_gap_60min,271,245,74.468085106383,0.504294927023837,0.115205964206816,0.522637115950084,0.131190778134712,1.54276752767528,5.61154981549816,418.09,1520.73,3.63732689133919,4.06878228782288,4.92280442804428,13.7111528660113,0.62,4.00722448979592,4.93922448979592,13.7220116184597,0.461254612546126,0.146198830409357,0.583025830258303,0.137404580152672,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290203A,Torrinha,17.5366564871593
max_gap_60min,93,74,22.4924012158055,0.283504095502711,0.00754956086230216,0.288887176899047,0.0422225210719319,1.79311827956989,6.32903225806452,166.76,588.6,3.5296234108899,4.53591397849462,6.3141935483871,17.1387807122057,0.81,4.80810810810811,6.96837837837838,18.5288081762544,0.419354838709677,0.142857142857143,0.559139784946237,0.145833333333333,IPOJUCA,2021,260720802A,Camela,14.0424406796913,260290201G,Pirapama,18.807621519499
max_gap_60min,131,127,38.6018237082067,0.100769110273472,-0.00300869012762298,0.105346391624666,-0.00311961899582031,0.253206106870229,5.10549618320611,33.17,668.82,20.1634006632499,4.85229007633588,5.06114503816794,12.5148742952518,0.79,4.66677165354331,4.88220472440945,12.3195623835766,0.389312977099237,0.036144578313253,0.541984732824428,0.032258064516129,IPOJUCA,2021,260720802A,Camela,14.0424406796913,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,248,225,68.3890577507599,0.273268938018168,0.162507555974364,0.274120239840815,0.155193184751984,0.890040322580645,5.37850806451613,220.73,1333.87,6.04299370271372,4.48846774193548,5.14685483870968,14.3511736622435,0.995,4.51986666666667,5.24555555555556,14.8762383088677,0.463709677419355,0.158227848101266,0.544354838709677,0.1171875,IPOJUCA,2021,260720802A,Camela,14.0424406796913,261420401A,Centro,19.951784019321
max_gap_60min,60,58,17.629179331307,0.925913518822053,0.802203222459819,0.942555030675422,0.805551452941428,7.32716666666667,5.25233333333333,439.63,315.14,0.716830061642745,-2.07483333333333,4.77616666666667,13.206717167159,0.695,-2.46413793103448,4.62310344827586,13.2947351518795,0.883333333333333,0.825,0.85,0.727272727272727,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_60min,138,122,37.0820668693009,0.910658669547424,0.665784024063536,0.93105767152614,0.65964989783311,7.83804347826087,7.08449275362319,1081.65,977.66,0.903859843757223,-0.753550724637681,4.45021739130435,8.02816550055788,1.185,-0.644016393442623,4.26811475409836,7.34018185552178,0.739130434782609,0.669724770642202,0.768115942028986,0.623529411764706,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,260290202A,Charneca,16.9717066153013
max_gap_60min,268,239,72.6443768996961,0.812360825746423,0.736210553015857,0.788715930915879,0.730431436689489,5.92067164179105,5.80891791044776,1586.74,1556.79,0.98112482196201,-0.111753731343283,3.60063432835821,10.4965931751012,0.61,-0.005062761506276,3.36673640167364,9.98287380747984,0.772388059701493,0.662983425414365,0.82089552238806,0.647058823529412,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,260290203A,Torrinha,17.5366564871593
max_gap_60min,89,68,20.6686930091185,0.88617525024037,0.666547938472514,0.854906956465899,0.683837391262844,9.46719101123595,8.43595505617978,842.58,750.8,0.891072657789171,-1.03123595505618,5.24247191011236,11.4607772742662,1.19,-1.0025,5.05073529411765,11.23595181706,0.730337078651685,0.625,0.685393258426966,0.481481481481482,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,260290201G,Pirapama,18.807621519499
max_gap_60min,129,125,37.9939209726444,0.85704478710872,0.676443385877749,0.858056098624583,0.670214532813694,4.51232558139535,4.47651162790698,582.09,577.47,0.992063083028398,-0.0358139534883721,3.41705426356589,8.29275652920747,0.6,-0.09672,3.46664,8.39924410884694,0.751937984496124,0.619047619047619,0.806201550387597,0.583333333333333,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,246,220,66.8693009118541,0.770372218131014,0.712596650664619,0.77128334500993,0.697085283191414,6.38447154471545,5.31130081300813,1570.58,1306.58,0.831909230984732,-1.07317073170732,4.87113821138211,11.8118821600371,0.790000000000001,-0.6535,4.64259090909091,10.6540620721096,0.772357723577236,0.666666666666667,0.792682926829268,0.613636363636364,IPOJUCA,2021,260290204A,Enseado dos Corais,14.1521806232538,261420401A,Centro,19.951784019321
max_gap_60min,40,38,11.5501519756839,0.806594127726142,0.81827837478993,0.815633683881805,0.814789057042362,7.9685,8.949,318.74,357.96,1.12304699755286,0.9805,6.093,15.477153646585,1.915,1.46421052631579,5.98157894736842,15.7335899473572,0.75,0.705882352941177,0.75,0.655172413793103,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,260290202A,Charneca,16.9717066153013
max_gap_60min,68,66,20.0607902735562,0.778176169313334,0.820804772288539,0.790359161693174,0.830158246616545,5.11808823529412,4.92294117647059,348.03,334.76,0.961871103065828,-0.195147058823529,3.39985294117647,7.76373555100136,0.95,0.051060606060606,3.25075757575758,7.67669663410775,0.882352941176471,0.826086956521739,0.823529411764706,0.707317073170732,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,260290203A,Torrinha,17.5366564871593
max_gap_60min,12,12,3.64741641337386,0.985898405303532,0.916854777742493,0.985898405303532,0.916854777742493,10.2658333333333,18.8333333333333,123.19,226,1.83456449387126,8.5675,10.0141666666667,22.2671254319007,1.18,8.5675,10.0141666666667,22.2671254319007,0.75,0.7,0.833333333333333,0.75,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,260290201G,Pirapama,18.807621519499
max_gap_60min,59,58,17.629179331307,0.924195554974352,0.855525765535191,0.924318602805726,0.850035029663179,5.61966101694915,6.37084745762712,331.56,375.88,1.1336711304138,0.751186440677966,2.6728813559322,5.84452720971378,0.8,0.717068965517241,2.67189655172414,5.88378616667639,0.898305084745763,0.85,0.847457627118644,0.727272727272727,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,66,64,19.4528875379939,0.926274273679344,0.830300382938618,0.925714365425754,0.817780774566253,5.75909090909091,4.74439393939394,380.1,313.13,0.823809523809524,-1.01469696969697,2.31439393939394,4.18624678216802,0.870000000000001,-0.99203125,2.32703125,4.22654612982042,0.863636363636364,0.804347826086957,0.787878787878788,0.641025641025641,IPOJUCA,2021,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554,261420401A,Centro,19.951784019321
max_gap_60min,166,145,44.0729483282675,0.919170095999403,0.856151828201778,0.924249567717419,0.852657641055156,7.57012048192771,7.24349397590362,1256.64,1202.42,0.956853195823784,-0.326626506024096,3.2466265060241,7.76532778848714,0.98,-0.494758620689655,3.10841379310345,7.68063880245602,0.831325301204819,0.772357723577236,0.831325301204819,0.705263157894737,IPOJUCA,2021,260290202A,Charneca,16.9717066153013,260290203A,Torrinha,17.5366564871593
max_gap_60min,97,81,24.6200607902736,0.971096499586117,0.843375880384389,0.966529296335728,0.862053624655223,6.48412371134021,6.2680412371134,628.96,608,0.966675146273213,-0.216082474226804,1.85505154639175,4.62302328892002,0.4,-0.36,1.8120987654321,4.87713232884719,0.845360824742268,0.769230769230769,0.824742268041237,0.638297872340426,IPOJUCA,2021,260290202A,Charneca,16.9717066153013,260290201G,Pirapama,18.807621519499
max_gap_60min,49,47,14.2857142857143,0.866106946106746,0.746240505311739,0.904217167662816,0.746158825233045,7.87367346938776,8.09714285714286,385.81,396.76,1.02838184598637,0.223469387755102,5.81408163265306,11.2268923680998,1.78,-0.588085106382979,5.24042553191489,10.4189312148403,0.73469387755102,0.675,0.755102040816326,0.636363636363636,IPOJUCA,2021,260290202A,Charneca,16.9717066153013,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,137,120,36.4741641337386,0.840681406772261,0.726405237081549,0.851907065498966,0.715431719837855,8.33649635036496,7.18883211678832,1142.1,984.87,0.862332545311269,-1.14766423357664,4.97569343065693,10.9852268747191,1.38,-1.35416666666667,4.98433333333333,11.1927997688991,0.72992700729927,0.675438596491228,0.737226277372263,0.621052631578947,IPOJUCA,2021,260290202A,Charneca,16.9717066153013,261420401A,Centro,19.951784019321
max_gap_60min,103,78,23.7082066869301,0.924258979808847,0.796670066969961,0.85267239483963,0.80255208958789,7.7804854368932,7.50097087378641,801.39,772.6,0.964074919826801,-0.279514563106796,2.73097087378641,8.43347439026539,0.6,-0.434230769230769,2.87987179487179,9.25863789339586,0.83495145631068,0.757142857142857,0.815533980582524,0.634615384615385,IPOJUCA,2021,260290203A,Torrinha,17.5366564871593,260290201G,Pirapama,18.807621519499
max_gap_60min,139,134,40.7294832826748,0.787033192445535,0.716099079222453,0.782138830333999,0.705340780036435,3.69870503597122,4.74913669064748,514.12,660.13,1.2839998443943,1.05043165467626,3.13546762589928,7.06263167573181,0.79,0.952761194029851,3.11261194029851,7.08516576239378,0.748201438848921,0.631578947368421,0.798561151079137,0.6,IPOJUCA,2021,260290203A,Torrinha,17.5366564871593,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,261,233,70.8206686930091,0.832645688280206,0.747252822409027,0.888635050137746,0.738513878128882,5.52038314176245,5.5404214559387,1440.82,1446.05,1.00362987743091,0.0200383141762452,3.55942528735632,8.73451801651602,0.99,0.380515021459227,3.15656652360515,6.68794752222876,0.770114942528736,0.680851063829787,0.796934865900383,0.639455782312925,IPOJUCA,2021,260290203A,Torrinha,17.5366564871593,261420401A,Centro,19.951784019321
max_gap_60min,12,12,3.64741641337386,0.989080640167355,0.950997487836537,0.989080640167355,0.950997487836537,19.9166666666667,12.675,239,152.1,0.636401673640167,-7.24166666666667,7.86166666666667,13.6230148400908,1.66,-7.24166666666667,7.86166666666667,13.6230148400908,0.833333333333333,0.777777777777778,0.916666666666667,0.857142857142857,IPOJUCA,2021,260290201G,Pirapama,18.807621519499,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_60min,86,64,19.4528875379939,0.832388008345968,0.700276978626751,0.787127009390088,0.716477143962195,8.11860465116279,5.68872093023256,698.2,489.23,0.700701804640504,-2.42988372093023,5.435,13.8097378433599,1.035,-1.679375,4.8434375,11.7170518102891,0.779069767441861,0.707692307692308,0.744186046511628,0.592592592592593,IPOJUCA,2021,260290201G,Pirapama,18.807621519499,261420401A,Centro,19.951784019321
max_gap_60min,134,129,39.209726443769,0.964805746782817,0.946799048266546,0.963426857344203,0.948617686096133,5.1484328358209,3.95761194029851,689.89,530.32,0.768702256881532,-1.19082089552239,1.52917910447761,4.19036252127444,0.2,-1.15418604651163,1.46922480620155,4.15888653479538,0.902985074626866,0.848837209302326,0.925373134328358,0.841269841269841,IPOJUCA,2021,261420402A,SIRINHAEM - APAC,19.828256502838,261420401A,Centro,19.951784019321
max_gap_70min,304,270,82.0668693009119,0.890939002210373,0.75514569393348,0.870446129842132,0.730550875639044,5.67565789473684,5.92430921052632,1725.4,1800.99,1.04381013098412,0.248651315789474,3.05430921052632,7.70093913018679,0.68,0.347185185185185,3.04844444444444,7.88673372752554,0.825657894736842,0.757990867579909,0.782894736842105,0.614035087719298,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260720804A,Rurópolis,7.14376732272583
max_gap_70min,301,268,81.4589665653496,0.925402824605147,0.877099393345778,0.909619449720036,0.866388244409114,5.378073089701,6.66950166112957,1618.8,2007.52,1.24012849023968,1.29142857142857,2.21800664451827,6.84501550102718,0.38,1.26787313432836,2.16294776119403,6.93335117977516,0.910299003322259,0.871428571428572,0.857142857142857,0.734567901234568,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260720801A,Centro,7.32836097674827
max_gap_70min,277,252,76.5957446808511,0.347683347634656,0.219837930298965,0.353148114647637,0.226762661381292,4.90108303249098,1.74462093862816,1357.6,483.26,0.355966411314084,-3.15646209386282,4.38880866425993,15.2203548633422,0.6,-3.05039682539683,4.4034126984127,15.6362315061618,0.422382671480144,0.17948717948718,0.63898916967509,0.2,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260720802A,Camela,14.0424406796913
max_gap_70min,278,251,76.2917933130699,0.71189587915817,0.652435705413779,0.646958017898752,0.624286157367342,5.29496402877698,6.73589928057554,1472,1872.58,1.27213315217391,1.44093525179856,5.10402877697842,13.6866638866206,0.975,1.44386454183267,5.11215139442231,14.0074562813561,0.755395683453237,0.668292682926829,0.748201438848921,0.539473684210526,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260290204A,Enseado dos Corais,14.1521806232538
max_gap_70min,71,69,20.9726443768997,0.156976337789508,0.677018762870956,0.16221451112122,0.678959358279208,1.21408450704225,5.18647887323944,86.2,368.24,4.27192575406033,3.97239436619718,4.5743661971831,9.77252962191815,1.26,3.7863768115942,4.40579710144928,9.71874611701307,0.859154929577465,0.821428571428571,0.647887323943662,0.390243902439024,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_70min,185,165,50.1519756838906,0.772352448349451,0.683759863942811,0.700994051121034,0.660845243971275,7.04864864864865,8.98789189189189,1304,1662.76,1.2751226993865,1.93924324324324,5.61989189189189,14.6302954838905,1.4,1.72484848484848,5.43042424242424,14.7657644570134,0.724324324324324,0.67515923566879,0.756756756756757,0.605263157894737,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260290202A,Charneca,16.9717066153013
max_gap_70min,314,281,85.4103343465046,0.818297933427999,0.703230664212964,0.784821936608085,0.686317435488628,5.3312101910828,6.40254777070064,1674,2010.4,1.20095579450418,1.07133757961783,3.86095541401274,10.0332767348567,1,1.00387900355872,3.69241992882562,9.91632635958251,0.780254777070064,0.708860759493671,0.745222929936306,0.562841530054645,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260290203A,Torrinha,17.5366564871593
max_gap_70min,167,140,42.5531914893617,0.796518060383451,0.704198674814909,0.739844727926032,0.675093743724825,8.44071856287425,9.4502994011976,1409.6,1578.2,1.11960839954597,1.00958083832335,5.69940119760479,13.7712448830432,2,0.83,5.90714285714286,14.5064616144471,0.790419161676647,0.746376811594203,0.754491017964072,0.64957264957265,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,260290201G,Pirapama,18.807621519499
max_gap_70min,136,131,39.8176291793313,0.255972583155596,0.606651121268358,0.266829944350946,0.606180562551438,1.74264705882353,4.71492647058824,237,641.23,2.70561181434599,2.97227941176471,4.26433823529412,11.0587516248445,0.995,2.7806106870229,4.0975572519084,10.860464542382,0.808823529411765,0.742574257425743,0.617647058823529,0.315789473684211,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,261420402A,SIRINHAEM - APAC,19.828256502838
max_gap_70min,278,249,75.6838905775076,0.878855865529334,0.731114860658404,0.900680658493484,0.697479482798057,4.8568345323741,5.44208633093525,1350.2,1512.9,1.12050066656792,0.585251798561151,3.33158273381295,7.94681910030357,0.79,0.892449799196787,3.00979919678715,6.77972520796989,0.816546762589928,0.755980861244019,0.758992805755396,0.57051282051282,IPOJUCA,2021,260720801G,Campo do Avião,6.92640747959743,261420401A,Centro,19.951784019321
max_gap_70min,308,274,83.2826747720365,0.975650775808443,0.836260364057382,0.971720017442375,0.818091528782427,5.73564935064935,6.78457792207792,1766.58,2089.65,1.18287878273274,1.04892857142857,1.80048701298701,4.17637274266968,0.550000000000001,0.933540145985401,1.71930656934307,4.03811624977728,0.831168831168831,0.755868544600939,0.876623376623377,0.771084337349398,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720801A,Centro,7.32836097674827
max_gap_70min,274,248,75.3799392097265,0.317737900696108,0.206495108349557,0.318068292429208,0.221556330388698,5.30671532846715,1.7457299270073,1454.04,478.33,0.328966190751286,-3.56098540145985,4.98521897810219,15.27716241996,0.4,-3.56576612903226,5.13770161290323,15.9318403170223,0.532846715328467,0.2,0.638686131386861,0.201612903225806,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720802A,Camela,14.0424406796913
max_gap_70min,274,246,74.7720364741641,0.861702285571142,0.673617974098844,0.833965768038151,0.657982217569695,5.66412408759124,7.07722627737226,1551.97,1939.16,1.24948291526254,1.41310218978102,4.27638686131387,9.65703882694429,0.785,1.34967479674797,4.27617886178862,9.73527067533056,0.759124087591241,0.647058823529412,0.806569343065693,0.631944444444445,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290204A,Enseado dos Corais,14.1521806232538
max_gap_70min,64,62,18.8449848024316,0.928629978674647,0.913457767247769,0.930725713220184,0.910886049121924,6.70265625,6.28171875,428.97,402.03,0.937198405482901,-0.4209375,2.5028125,4.98884380392892,0.985,-0.439193548387097,2.45112903225806,5.01469437527546,0.921875,0.895833333333333,0.890625,0.82051282051282,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260720805A,NÃCLEO MARANHÃO - APAC | NÙCLEO MARANHÃO - APAC,15.7473789123554
max_gap_70min,186,165,50.1519756838906,0.9042149146446,0.830812816208598,0.889219446355527,0.829087396142943,8.25779569892473,9.00715053763441,1535.95,1675.33,1.09074514144341,0.749354838709678,4.48150537634409,9.59561520606134,1.18,0.286545454545455,4.08921212121212,8.85993864128148,0.779569892473118,0.724832214765101,0.838709677419355,0.741379310344828,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290202A,Charneca,16.9717066153013
max_gap_70min,313,279,84.8024316109423,0.853002502683124,0.698971426467904,0.835457396306754,0.683273265192852,5.54996805111821,6.60552715654952,1737.14,2067.53,1.19019192465777,1.05555910543131,3.57837060702875,8.94970267412676,0.98,0.923763440860215,3.46799283154122,8.57340404910718,0.76038338658147,0.669603524229075,0.792332268370607,0.634831460674157,IPOJUCA,2021,260720804A,Rurópolis,7.14376732272583,260290203A,Torrinha,17.5366564871593
