data_local,cod_estacao,nome_estacao,municipios,latitude,longitude,distancia_gaibu_km,pct_dias_precip_com_valor,pct_overlap_primario,pct_overlap_sens_1,pct_overlap_sens_2,precip_diaria_mm,n_registros_validos,n_registros_00h_relocados,n_registros_chuva,max_acumulado_intervalo_mm,n_obs_validas,maior_gap_dia_min,cobertura_60,cobertura_70,cobertura_90,dia_mp10_valido,media_mp10,tem_precipitacao
2019-07-28,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,15.6521739130435,FALSE
2019-07-29,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-07-30,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,11.6315789473684,FALSE
2019-07-31,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-08-01,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,10.0526315789474,FALSE
2019-08-02,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,33.3333333333333,FALSE
2019-08-03,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,53.8333333333333,FALSE
2019-08-04,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,69.125,FALSE
2019-08-05,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,65.2916666666667,FALSE
2019-08-06,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,44.8947368421053,FALSE
2019-08-07,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,48.1666666666667,FALSE
2019-08-08,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,37.3333333333333,FALSE
2019-08-09,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,75.4583333333333,FALSE
2019-08-10,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,75.9166666666667,FALSE
2019-08-11,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,75.8333333333333,FALSE
2019-08-12,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,42,FALSE
2019-08-13,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,41.8695652173913,FALSE
2019-08-14,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,16.9583333333333,FALSE
2019-08-15,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,25.0833333333333,FALSE
2019-08-16,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,31.7916666666667,FALSE
2019-08-17,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,55.125,FALSE
2019-08-18,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,57.7916666666667,FALSE
2019-08-19,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,71.9166666666667,FALSE
2019-08-20,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,71.25,FALSE
2019-08-21,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,52.7727272727273,FALSE
2019-08-22,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,14.5,FALSE
2019-08-23,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,34.6363636363636,FALSE
2019-08-24,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,35.2608695652174,FALSE
2019-08-25,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,40.3333333333333,FALSE
2019-08-26,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,41.125,FALSE
2019-08-27,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,58.4166666666667,FALSE
2019-08-28,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,45,FALSE
2019-08-29,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,52.1666666666667,FALSE
2019-08-30,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,55.4583333333333,FALSE
2019-08-31,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,69.4583333333333,FALSE
2019-09-01,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,36.375,FALSE
2019-09-02,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,39.9583333333333,FALSE
2019-09-03,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,49.6666666666667,FALSE
2019-09-04,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,37.875,FALSE
2019-09-05,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,26.9583333333333,FALSE
2019-09-06,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,30.6363636363636,FALSE
2019-09-07,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,28,FALSE
2019-09-08,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,29.125,FALSE
2019-09-09,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,48.8333333333333,FALSE
2019-09-10,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,57.6666666666667,FALSE
2019-09-11,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,46.75,FALSE
2019-09-12,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,49.7826086956522,FALSE
2019-09-13,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,54.0952380952381,FALSE
2019-09-14,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,54.1666666666667,FALSE
2019-09-15,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,40.3125,FALSE
2019-09-16,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,38.3684210526316,FALSE
2019-09-17,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,20.7826086956522,FALSE
2019-09-18,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,50.1739130434783,FALSE
2019-09-19,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,63.8636363636364,FALSE
2019-09-20,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,31.5,FALSE
2019-09-21,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,48.6666666666667,FALSE
2019-09-22,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,41.1666666666667,FALSE
2019-09-23,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,38.9047619047619,FALSE
2019-09-24,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,45.9166666666667,FALSE
2019-09-25,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,TRUE,53.25,FALSE
2019-09-26,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-09-27,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-09-28,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-09-29,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-09-30,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-10-01,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,12,0,0,0,12,,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-02,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-03,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0.2,24,0,1,0.2,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-04,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0.2,25,0,1,0.2,25,70,FALSE,TRUE,TRUE,FALSE,,TRUE
2019-10-05,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-06,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-07,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-08,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,15,0,0,0,15,2320,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-09,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,,,,,,0,,FALSE,FALSE,FALSE,FALSE,,FALSE
2019-10-10,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,1.2,11,0,4,0.4,11,2320,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-11,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,6,29,0,7,2,29,70,FALSE,TRUE,TRUE,FALSE,,TRUE
2019-10-12,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,4,25,0,3,3.2,25,70,FALSE,TRUE,TRUE,FALSE,,TRUE
2019-10-13,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,7.2,18,0,11,1.6,18,520,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-14,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,2.4,6,0,6,0.6,6,1750,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-15,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,14,0,0,0,14,1750,FALSE,FALSE,FALSE,FALSE,,TRUE
2019-10-16,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0.2,25,0,1,0.2,25,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-17,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-18,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,7.2,40,0,21,1,40,70,FALSE,TRUE,TRUE,FALSE,,TRUE
2019-10-19,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,1.2,26,0,3,0.8,26,70,FALSE,TRUE,TRUE,FALSE,,TRUE
2019-10-20,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-21,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-22,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-23,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-24,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,FALSE,,TRUE
2019-10-25,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,2,25,1,2,1.6,24,70,FALSE,TRUE,TRUE,FALSE,,TRUE
2019-10-26,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,3,25,0,3,1.6,26,70,FALSE,TRUE,TRUE,TRUE,39.5714285714286,TRUE
2019-10-27,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,49.2916666666667,TRUE
2019-10-28,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,56.625,TRUE
2019-10-29,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,47.125,TRUE
2019-10-30,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,40.4583333333333,TRUE
2019-10-31,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,38.9583333333333,TRUE
2019-11-01,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,36.5416666666667,TRUE
2019-11-02,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,36.25,TRUE
2019-11-03,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0.8,26,0,3,0.4,26,60,TRUE,TRUE,TRUE,TRUE,37.125,TRUE
2019-11-04,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,42.375,TRUE
2019-11-05,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,45.875,TRUE
2019-11-06,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0.4,24,0,1,0.4,24,70,FALSE,TRUE,TRUE,TRUE,44.6521739130435,TRUE
2019-11-07,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,40.55,TRUE
2019-11-08,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,36.0416666666667,TRUE
2019-11-09,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,44.625,TRUE
2019-11-10,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0.4,24,0,1,0.4,24,70,FALSE,TRUE,TRUE,TRUE,40.25,TRUE
2019-11-11,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,42.5416666666667,TRUE
2019-11-12,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,80.8333333333333,TRUE
2019-11-13,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,19,0,0,0,19,360,FALSE,FALSE,FALSE,TRUE,40.4583333333333,TRUE
2019-11-14,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,36.125,TRUE
2019-11-15,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,60,TRUE,TRUE,TRUE,TRUE,51.7142857142857,TRUE
2019-11-16,260720801G,Campo do Avião,IPOJUCA,-8.3994445,-35.0584555,13.699863829626,13.7404580152672,10.3053435114504,12.9770992366412,12.9770992366412,0,24,0,0,0,24,70,FALSE,TRUE,TRUE,TRUE,55.5833333333333,TRUE
