criterio,n_dias_comuns,n_dias_comuns_mp10,pct_dias_mp10_comuns,correlacao_pearson,correlacao_spearman,correlacao_pearson_mp10,correlacao_spearman_mp10,total_a_comum_mm,total_b_comum_mm,razao_total_b_a,vies_b_menos_a_mm,mae_mm,rmse_mm,vies_b_menos_a_mp10_mm,mae_mp10_mm,rmse_mp10_mm,acordo_chuva_maior_0,jaccard_chuva_maior_0,acordo_chuva_maior_igual_1mm,jaccard_chuva_maior_igual_1mm,cod_estacao_a,nome_estacao_a,distancia_a_km,cod_estacao_b,nome_estacao_b,distancia_b_km
max_gap_90min,112,86,32.824427480916,0.759930800428585,0.804246606160632,0.757238042230403,0.794814549726201,462.68,448.08,0.968444713408836,-0.130357142857143,2.86535714285714,6.0038255661346,-0.617441860465116,3.23790697674419,6.25696040329265,0.821428571428571,0.736842105263158,0.875,0.75,260290203A,Torrinha,9.64529855709911,260790101A,Muribeca,19.1679603398448
max_gap_90min,161,112,42.7480916030534,0.938977639251055,0.811840434328274,0.952351083812253,0.811862850725838,828.66,893.02,1.07766755967466,0.399751552795031,2.61229813664596,5.32075813026164,0.504196428571429,2.626875,4.72482322042695,0.819875776397516,0.738738738738739,0.838509316770186,0.690476190476191,260290205A,Pontes dos Carvalhos,10.9623055006057,260290202A,Charneca,11.6373392821951
max_gap_90min,158,107,40.8396946564886,0.943520149008835,0.874460388036256,0.927167026927411,0.893947529409443,816.59,817.92,1.00162872432922,0.00841772151898735,2.04905063291139,4.56091547827846,-0.304485981308411,2.32130841121495,4.69542609016736,0.835443037974684,0.74,0.911392405063291,0.8,260290205A,Pontes dos Carvalhos,10.9623055006057,260790109A,Barra de Jangada,12.4106755442896
max_gap_90min,28,11,4.19847328244275,0.862368361660988,0.46302707203966,0.999446774344989,0.741619848709566,31.04,24.8,0.798969072164949,-0.222857142857143,0.981428571428571,3.21182636072198,0.455454545454546,0.455454545454546,1.45152271143726,0.75,0.3,0.928571428571429,0.5,260290205A,Pontes dos Carvalhos,10.9623055006057,260290201G,Pirapama,13.0179995725833
max_gap_90min,70,22,8.3969465648855,0.562539681080826,0.510108179639992,0.891467639357548,0.236307956210264,60.73,85.4,1.40622427136506,0.352428571428572,1.14642857142857,4.25072044313835,0.109545454545455,0.164090909090909,0.436728540608257,0.714285714285714,0.375,0.9,0.533333333333333,260290205A,Pontes dos Carvalhos,10.9623055006057,260720801G,Campo do Avião,13.699863829626
max_gap_90min,72,68,25.9541984732824,0.807690489381887,0.345768386749792,0.798695146831058,0.297344710138951,717.17,467.8,0.652286068853968,-3.46347222222222,6.80597222222222,11.7887967650082,-3.51441176470588,5.72323529411765,9.69139217826527,0.513888888888889,0.444444444444444,0.5,0.345454545454545,260290205A,Pontes dos Carvalhos,10.9623055006057,260720801A,Centro,14.2386959438181
max_gap_90min,161,112,42.7480916030534,0.838786741466993,0.755039663351272,0.837221867576457,0.726633121593252,829.25,862.02,1.03951763641845,0.203540372670807,3.42627329192547,7.62382262572861,0.133125,3.46169642857143,6.78514718494953,0.795031055900621,0.697247706422018,0.788819875776398,0.604651162790698,260290205A,Pontes dos Carvalhos,10.9623055006057,260720804A,Rurópolis,15.4798425489309
max_gap_90min,159,110,41.9847328244275,0.96587820737853,0.857538587123541,0.949967591987909,0.87742256378238,843.79,981.02,1.16263525284727,0.863081761006289,2.14647798742138,4.55624838777137,0.846454545454546,2.53790909090909,4.93560395125423,0.842767295597484,0.759615384615385,0.842767295597484,0.702380952380952,260290205A,Pontes dos Carvalhos,10.9623055006057,260790104A,Prazeres,15.6817706880758
max_gap_90min,145,100,38.1679389312977,0.943004699958768,0.870094716465517,0.933007258006194,0.88026276825789,772.07,808.6,1.04731436268732,0.251931034482759,2.23248275862069,5.49599547005786,0.3124,2.6864,5.96671936662015,0.83448275862069,0.74468085106383,0.875862068965517,0.742857142857143,260290205A,Pontes dos Carvalhos,10.9623055006057,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,116,89,33.969465648855,0.885244822678564,0.861566508215712,0.792797511513322,0.845421429250048,486.72,481.44,0.989151873767258,-0.0455172413793103,1.93568965517241,3.88951042925846,-0.174606741573034,2.31932584269663,4.34896216471383,0.879310344827586,0.81578947368421,0.896551724137931,0.793103448275862,260290205A,Pontes dos Carvalhos,10.9623055006057,260790101A,Muribeca,19.1679603398448
max_gap_90min,159,110,41.9847328244275,0.882691411522379,0.835518164935302,0.871764549097984,0.836094082626344,893.21,824.11,0.922638573235857,-0.434591194968554,3.01710691823899,7.12527417545962,-0.873727272727273,3.28227272727273,7.32007892406533,0.830188679245283,0.73,0.861635220125786,0.710526315789474,260290202A,Charneca,11.6373392821951,260790109A,Barra de Jangada,12.4106755442896
max_gap_90min,29,12,4.58015267175573,0.995831367079303,0.868400158793172,0.997273666444948,1,16.4,24.8,1.51219512195122,0.289655172413793,0.318620689655172,1.00226983771149,0.171666666666667,0.205,0.654955469224181,0.931034482758621,0.777777777777778,0.96551724137931,0.75,260290202A,Charneca,11.6373392821951,260290201G,Pirapama,13.0179995725833
max_gap_90min,62,23,8.77862595419847,0.960107338889034,0.722391052358313,0.955779121527114,0.532390365078146,76.77,83.2,1.08375667578481,0.103709677419355,0.642096774193548,1.62649782086861,-0.0408695652173913,0.110434782608696,0.252603831428136,0.854838709677419,0.608695652173913,0.903225806451613,0.571428571428571,260290202A,Charneca,11.6373392821951,260720801G,Campo do Avião,13.699863829626
max_gap_90min,73,69,26.3358778625954,0.871661711648306,0.443323793959622,0.843892459184634,0.400622290142743,778.17,472.18,0.606782579641981,-4.19164383561644,6.23821917808219,11.002694999875,-4.38246376811594,5.9604347826087,10.8558615036075,0.561643835616438,0.492063492063492,0.602739726027397,0.462962962962963,260290202A,Charneca,11.6373392821951,260720801A,Centro,14.2386959438181
max_gap_90min,162,115,43.8931297709924,0.907025971017134,0.871513197634452,0.874686197094871,0.87003656067412,907.42,865.98,0.954332062330564,-0.255802469135803,2.59086419753086,6.31331338727343,-0.452173913043478,3.00852173913043,7.10074790916881,0.882716049382716,0.813725490196078,0.839506172839506,0.690476190476191,260290202A,Charneca,11.6373392821951,260720804A,Rurópolis,15.4798425489309
max_gap_90min,149,108,41.2213740458015,0.931521602071138,0.860751460428246,0.943594443869476,0.867894102570477,860.65,957.54,1.11257770289897,0.650268456375839,2.77295302013423,5.83741513310828,0.309814814814815,2.75407407407407,4.96050008679681,0.865771812080537,0.795918367346939,0.865771812080537,0.75,260290202A,Charneca,11.6373392821951,260790104A,Prazeres,15.6817706880758
max_gap_90min,142,102,38.9312977099237,0.914418637837843,0.793622147196184,0.936164243476623,0.795791681058993,837.96,822.6,0.981669769440069,-0.108169014084507,3.07746478873239,6.5741248011738,-0.447352941176471,3.1528431372549,5.53248047408018,0.802816901408451,0.705263157894737,0.823943661971831,0.675324675324675,260290202A,Charneca,11.6373392821951,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,119,92,35.1145038167939,0.810245180460525,0.828201927054927,0.80515084173252,0.821281341406668,486.95,497.18,1.02100831707568,0.0859663865546218,2.43336134453782,4.78500379775584,-0.369021739130435,2.61597826086957,4.44987261664284,0.831932773109244,0.753086419753086,0.882352941176471,0.766666666666667,260290202A,Charneca,11.6373392821951,260790101A,Muribeca,19.1679603398448
max_gap_90min,28,11,4.19847328244275,0.856474455980602,0.623878873980185,0.999446774344989,0.741619848709566,17.25,24.8,1.43768115942029,0.269642857142857,0.516785714285714,1.47189261060135,0.527272727272727,0.527272727272727,1.68954001270921,0.821428571428571,0.444444444444444,0.892857142857143,0.25,260790109A,Barra de Jangada,12.4106755442896,260290201G,Pirapama,13.0179995725833
max_gap_90min,63,22,8.3969465648855,0.796272154417127,0.669620396026189,0.975593120581747,0.835996800090935,48.64,83.4,1.71463815789474,0.551746031746032,0.923174603174603,3.53098169720996,0.154545454545455,0.154545454545455,0.570486235990445,0.80952380952381,0.478260869565217,0.888888888888889,0.416666666666667,260790109A,Barra de Jangada,12.4106755442896,260720801G,Campo do Avião,13.699863829626
max_gap_90min,206,170,64.8854961832061,0.72224329296173,0.554795360027339,0.614097452632967,0.490496708453116,1456.62,1206.01,0.82795100987217,-1.21655339805825,5.3728640776699,10.578185489602,-1.17847058823529,4.82388235294118,9.90326624669564,0.689320388349515,0.587096774193548,0.718446601941748,0.524590163934426,260790109A,Barra de Jangada,12.4106755442896,260720801A,Centro,14.2386959438181
max_gap_90min,291,209,79.7709923664122,0.73526011210921,0.770261230855021,0.653840792988109,0.729463042159147,1522.52,1602.47,1.05251162546305,0.274742268041237,3.94367697594502,9.24320047293241,0.377511961722488,3.82899521531101,9.0425572239453,0.81786941580756,0.71957671957672,0.810996563573883,0.620689655172414,260790109A,Barra de Jangada,12.4106755442896,260720804A,Rurópolis,15.4798425489309
max_gap_90min,282,205,78.2442748091603,0.915230683697128,0.859553470078162,0.895399912676339,0.865058686847687,1557.98,1628.77,1.04543704027009,0.251028368794326,2.29230496453901,5.3638155613226,0.465512195121951,2.334,5.51975445724651,0.861702127659575,0.784530386740332,0.847517730496454,0.697183098591549,260790109A,Barra de Jangada,12.4106755442896,260790104A,Prazeres,15.6817706880758
max_gap_90min,139,97,37.0229007633588,0.928243974945666,0.898387125971633,0.92442432523383,0.908538648037494,771.19,800.2,1.03761718901957,0.208705035971223,2.15028776978417,6.04443884965298,0.584329896907217,2.49484536082474,6.64301524508199,0.877697841726619,0.790123456790123,0.913669064748201,0.80952380952381,260790109A,Barra de Jangada,12.4106755442896,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,251,190,72.5190839694657,0.873692195336011,0.816735846510909,0.827192686476077,0.810743727665095,1132.2,1163.93,1.02802508390744,0.126414342629482,2.25589641434263,4.66106142691748,0.451631578947368,2.21036842105263,4.65552569251682,0.780876494023904,0.6875,0.884462151394422,0.762295081967213,260790109A,Barra de Jangada,12.4106755442896,260790101A,Muribeca,19.1679603398448
max_gap_90min,34,18,6.87022900763359,0.887376962292265,0.597436630192282,0.967458737576021,0.36016709130657,25.8,20.6,0.798449612403101,-0.152941176470588,0.529411764705882,1.22426448507329,-0.133333333333333,0.266666666666667,0.727247474309048,0.735294117647059,0.4375,0.970588235294118,0.8,260290201G,Pirapama,13.0179995725833,260720801G,Campo do Avião,13.699863829626
max_gap_90min,1,0,0,,,,,0,0,,0,0,0,,,,1,,1,,260290201G,Pirapama,13.0179995725833,260720801A,Centro,14.2386959438181
max_gap_90min,29,12,4.58015267175573,0.969805497996974,0.597737658128823,0.873114649256918,0.5,24.8,21.52,0.867741935483871,-0.113103448275862,0.304137931034483,0.674357932176715,-0.09,0.385,0.92174653059649,0.793103448275862,0.454545454545455,0.931034482758621,0.6,260290201G,Pirapama,13.0179995725833,260720804A,Rurópolis,15.4798425489309
max_gap_90min,28,11,4.19847328244275,0.854757921015951,0.511975112888067,0.999446774344989,0.741619848709566,24.8,34.9,1.40725806451613,0.360714285714286,1.07571428571429,2.91774864285071,-0.473636363636364,0.473636363636364,1.51177499528324,0.75,0.416666666666667,0.821428571428571,0.285714285714286,260290201G,Pirapama,13.0179995725833,260790104A,Prazeres,15.6817706880758
max_gap_90min,30,14,5.34351145038168,0.845434504447787,0.608257752054847,0.994686798672986,0.622281321070456,25.4,21,0.826771653543307,-0.146666666666667,0.64,1.64681510801911,-0.471428571428571,0.471428571428571,1.55930387398626,0.833333333333333,0.5,0.933333333333333,0.5,260290201G,Pirapama,13.0179995725833,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,27,12,4.58015267175573,0.561605836806859,0.273120149623495,0.98874835203007,0.5,8.4,5.8,0.690476190476191,-0.0962962962962963,0.348148148148148,0.95717562922652,-0.383333333333333,0.416666666666667,1.33041346956501,0.703703703703704,0.2,0.962962962962963,0.666666666666667,260290201G,Pirapama,13.0179995725833,260790101A,Muribeca,19.1679603398448
max_gap_90min,1,0,0,,,,,0,0,,0,0,0,,,,1,,1,,260720801G,Campo do Avião,13.699863829626,260720801A,Centro,14.2386959438181
max_gap_90min,62,23,8.77862595419847,0.987955103728686,0.855810240595888,0.913424766059034,0.997118155619597,83.4,90.52,1.08537170263789,0.114838709677419,0.439354838709677,1.09566889276854,0.1,0.1,0.34463591374591,0.903225806451613,0.714285714285714,0.919354838709677,0.642857142857143,260720801G,Campo do Avião,13.699863829626,260720804A,Rurópolis,15.4798425489309
max_gap_90min,56,18,6.87022900763359,0.771886632449283,0.680651209029235,0.99580834619084,0.612372435695795,28.6,42,1.46853146853147,0.239285714285714,0.601428571428571,2.54656982176866,-0.133888888888889,0.133888888888889,0.478429142553466,0.857142857142857,0.529411764705882,0.875,0.363636363636364,260720801G,Campo do Avião,13.699863829626,260790104A,Prazeres,15.6817706880758
max_gap_90min,62,26,9.9236641221374,0.703476232990665,0.596160192834588,0.227273504995058,0.232008073976873,37,25.4,0.686486486486487,-0.187096774193548,0.548387096774194,1.55584226748418,-0.184615384615385,0.230769230769231,0.615192277634837,0.790322580645161,0.409090909090909,0.903225806451613,0.4,260720801G,Campo do Avião,13.699863829626,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,37,18,6.87022900763359,0.751396956555244,0.513400515068575,0.907458800037404,0.395574541147319,17,7.82,0.46,-0.248108108108108,0.398378378378378,0.990031394533609,-0.0561111111111111,0.143888888888889,0.407437793479637,0.783783783783784,0.384615384615385,0.918918918918919,0.5,260720801G,Campo do Avião,13.699863829626,260790101A,Muribeca,19.1679603398448
max_gap_90min,206,167,63.7404580152672,0.910988277646962,0.68353038867601,0.845642651975057,0.60437886293506,1172.54,1476.67,1.25937707882034,1.47635922330097,2.66092233009709,6.29170200165821,1.78011976047904,2.74682634730539,6.69262298319647,0.747572815533981,0.651006711409396,0.786407766990291,0.610619469026549,260720801A,Centro,14.2386959438181,260720804A,Rurópolis,15.4798425489309
max_gap_90min,209,170,64.8854961832061,0.723199574646453,0.517961255255992,0.661206885840556,0.456424139159788,1256.63,1500.68,1.194209910634,1.1677033492823,5.49622009569378,10.692529543484,1.42358823529412,5.10711764705882,9.9870451674392,0.68421052631579,0.595092024539877,0.698564593301435,0.522727272727273,260720801A,Centro,14.2386959438181,260790104A,Prazeres,15.6817706880758
max_gap_90min,66,62,23.6641221374046,0.790223362614479,0.289510977365661,0.87993355973579,0.22770434531638,458.93,760.6,1.65733336238642,4.57075757575758,7.97166666666667,14.3679808686685,4.36209677419355,6.33790322580645,10.9957508655287,0.454545454545455,0.379310344827586,0.5,0.365384615384615,260720801A,Centro,14.2386959438181,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,194,156,59.5419847328244,0.47845584797121,0.476974733827823,0.426544711192991,0.38631030160124,911.55,1109.32,1.21696012286764,1.01943298969072,5.40819587628866,10.1148589535141,1.13538461538462,4.8824358974359,9.3003367046851,0.670103092783505,0.581699346405229,0.701030927835052,0.512605042016807,260720801A,Centro,14.2386959438181,260790101A,Muribeca,19.1679603398448
max_gap_90min,284,206,78.6259541984733,0.754576318079566,0.755212117539534,0.705534899661607,0.730553618283038,1598.92,1606.13,1.0045092937733,0.025387323943662,4.11221830985915,9.13705127412096,0.0307281553398058,4.12490291262136,9.01245500103224,0.795774647887324,0.704081632653061,0.806338028169014,0.642857142857143,260720804A,Rurópolis,15.4798425489309,260790104A,Prazeres,15.6817706880758
max_gap_90min,142,102,38.9312977099237,0.787189442999888,0.725887201155913,0.802766763630985,0.66206415331711,789.68,822.6,1.04168777226218,0.231830985915493,4.1887323943662,10.0093755345451,0.0946078431372549,4.41107843137255,9.34304024289696,0.802816901408451,0.695652173913044,0.774647887323944,0.58974358974359,260720804A,Rurópolis,15.4798425489309,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,251,189,72.1374045801527,0.558309012845257,0.725773251294174,0.56504683587099,0.691878311722399,1243.41,1113.68,0.895665950893108,-0.516852589641434,4.07358565737052,9.0834483904162,-0.656666666666667,3.74058201058201,8.33841143689883,0.776892430278885,0.688888888888889,0.800796812749004,0.626865671641791,260720804A,Rurópolis,15.4798425489309,260790101A,Muribeca,19.1679603398448
max_gap_90min,139,99,37.7862595419847,0.968784657084358,0.878501019475214,0.962779638006605,0.898308839514645,918.16,819.2,0.892219221050797,-0.711942446043166,2.04129496402878,4.12404826605114,-0.608787878787879,2.31484848484848,4.31907806754351,0.870503597122302,0.788235294117647,0.870503597122302,0.753424657534247,260790104A,Prazeres,15.6817706880758,260790110A,Cajueiro Seco,18.17024712476
max_gap_90min,256,192,73.2824427480916,0.855907160922023,0.857966488150199,0.810766237899478,0.857112531693298,1201.43,1173.41,0.976677792297512,-0.109453125,2.228984375,4.91187845940838,-0.0343229166666667,2.21505208333333,4.90848717571582,0.83203125,0.758426966292135,0.86328125,0.736842105263158,260790104A,Prazeres,15.6817706880758,260790101A,Muribeca,19.1679603398448
max_gap_90min,109,84,32.0610687022901,0.93065653928432,0.90801389456097,0.84978367454179,0.921606167567434,444.4,479.33,1.078600360036,0.32045871559633,1.52871559633028,3.43672862904896,0.589404761904762,1.67392857142857,3.3364892798098,0.853211009174312,0.774647887323944,0.926605504587156,0.851851851851852,260790110A,Cajueiro Seco,18.17024712476,260790101A,Muribeca,19.1679603398448
