"ano","cod_estacao","no_estacao","dh_arredondado","n_linhas","n_timestamps_originais","timestamps_originais","n_valores_distintos","valores","n_fontes_distintas","fontes","colisao_por_arredondamento","valores_concordantes"
2022,"12","IPOJUCA",2022-05-20 12:00:00,2,1,"2022-05-20 12:00:00",2,"17.33 | 19.31",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 01:00:00,2,1,"2022-05-21 01:00:00",2,"0.53 | 13.81",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 02:00:00,2,1,"2022-05-21 02:00:00",2,"15.01 | 6.53",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 03:00:00,2,1,"2022-05-21 03:00:00",2,"2.61 | 7.51",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 04:00:00,2,1,"2022-05-21 04:00:00",2,"2.97 | 4.91",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 05:00:00,2,1,"2022-05-21 05:00:00",2,"10.22 | 4.15",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 06:00:00,2,1,"2022-05-21 06:00:00",2,"10.4 | 4.23",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 07:00:00,2,1,"2022-05-21 07:00:00",2,"6.4 | 8.59",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 08:00:00,2,1,"2022-05-21 08:00:00",2,"13.54 | 5.16",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 09:00:00,2,1,"2022-05-21 09:00:00",2,"4.5 | 7.87",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 10:00:00,2,1,"2022-05-21 10:00:00",2,"1.7 | 3.72",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 11:00:00,2,1,"2022-05-21 11:00:00",2,"4.03 | 5.45",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-21 12:00:00,2,1,"2022-05-21 12:00:00",2,"4.12 | 9.92",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 01:00:00,2,1,"2022-05-22 01:00:00",2,"10.77 | 7.01",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 02:00:00,2,1,"2022-05-22 02:00:00",2,"6.55 | 7.79",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 03:00:00,2,1,"2022-05-22 03:00:00",2,"12.77 | 5.76",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 04:00:00,2,1,"2022-05-22 04:00:00",2,"6.21 | 8.85",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 05:00:00,2,1,"2022-05-22 05:00:00",2,"11.04 | 4.9",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 06:00:00,2,1,"2022-05-22 06:00:00",2,"10.18 | 4.75",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 07:00:00,2,1,"2022-05-22 07:00:00",2,"11.3 | 7.85",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 08:00:00,2,1,"2022-05-22 08:00:00",2,"10.79 | 7.9",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 09:00:00,2,1,"2022-05-22 09:00:00",2,"28.18 | 8.73",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 10:00:00,2,1,"2022-05-22 10:00:00",2,"10.16 | 28.03",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 11:00:00,2,1,"2022-05-22 11:00:00",2,"11.76 | 15.17",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-22 12:00:00,2,1,"2022-05-22 12:00:00",2,"14.11 | 6.32",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-23 01:00:00,2,1,"2022-05-23 01:00:00",2,"0.07 | 13.23",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-23 04:00:00,2,1,"2022-05-23 04:00:00",2,"0.26 | 6.55",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-23 11:00:00,2,1,"2022-05-23 11:00:00",2,"6.59 | 8.18",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-23 12:00:00,2,1,"2022-05-23 12:00:00",2,"1.75 | 10.71",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 01:00:00,2,1,"2022-05-24 01:00:00",2,"0.2 | 7.31",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 02:00:00,2,1,"2022-05-24 02:00:00",2,"1.33 | 5.24",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 03:00:00,2,1,"2022-05-24 03:00:00",2,"0.96 | 5.24",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 04:00:00,2,1,"2022-05-24 04:00:00",2,"4.23 | 9.52",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 05:00:00,2,1,"2022-05-24 05:00:00",2,"9.51 | 9.52",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 06:00:00,2,1,"2022-05-24 06:00:00",2,"0.47 | 2.38",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 07:00:00,2,1,"2022-05-24 07:00:00",2,"0.06 | 1.69",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 08:00:00,2,1,"2022-05-24 08:00:00",2,"1.66 | 7.31",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 09:00:00,2,1,"2022-05-24 09:00:00",2,"1.3 | 6.55",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 10:00:00,2,1,"2022-05-24 10:00:00",2,"1.94 | 3.14",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 11:00:00,2,1,"2022-05-24 11:00:00",2,"4.87 | 5.71",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-24 12:00:00,2,1,"2022-05-24 12:00:00",2,"0.41 | 2.89",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 01:00:00,2,1,"2022-05-25 01:00:00",2,"1.04 | 13.28",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 03:00:00,2,1,"2022-05-25 03:00:00",2,"3.19 | 3.83",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 04:00:00,2,1,"2022-05-25 04:00:00",2,"2.08 | 3.19",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 05:00:00,2,1,"2022-05-25 05:00:00",2,"1.93 | 6.01",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 06:00:00,2,1,"2022-05-25 06:00:00",2,"1.25 | 4.29",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 07:00:00,2,1,"2022-05-25 07:00:00",2,"0.99 | 5.79",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 09:00:00,2,1,"2022-05-25 09:00:00",2,"11 | 5.27",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 10:00:00,2,1,"2022-05-25 10:00:00",2,"5.27 | 6.35",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 11:00:00,2,1,"2022-05-25 11:00:00",2,"6.1 | 7.39",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-25 12:00:00,2,1,"2022-05-25 12:00:00",2,"0.9 | 12.99",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 02:00:00,3,1,"2022-05-26 02:00:00",2,"12.48 | 3.92",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 03:00:00,3,1,"2022-05-26 03:00:00",2,"2.15 | 3.92",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 04:00:00,3,1,"2022-05-26 04:00:00",2,"1.6 | 4.91",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 05:00:00,3,1,"2022-05-26 05:00:00",2,"4.91 | 6.66",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 06:00:00,3,1,"2022-05-26 06:00:00",2,"19.16 | 2.59",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 07:00:00,3,1,"2022-05-26 07:00:00",2,"1.25 | 1.37",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 08:00:00,3,1,"2022-05-26 08:00:00",2,"1.18 | 10.97",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 09:00:00,2,1,"2022-05-26 09:00:00",2,"12.27 | 6.72",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 10:00:00,2,1,"2022-05-26 10:00:00",2,"11.68 | 7.44",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-26 11:00:00,2,1,"2022-05-26 11:00:00",2,"11.32 | 5.53",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 01:00:00,2,1,"2022-05-27 01:00:00",2,"5.55 | 7.91",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 02:00:00,2,1,"2022-05-27 02:00:00",2,"7 | 9.78",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 03:00:00,2,1,"2022-05-27 03:00:00",2,"3.85 | 5.66",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 04:00:00,2,1,"2022-05-27 04:00:00",2,"5.58 | 8.92",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 05:00:00,2,1,"2022-05-27 05:00:00",2,"4.25 | 8.27",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 06:00:00,2,1,"2022-05-27 06:00:00",2,"13.11 | 6.2",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 07:00:00,2,1,"2022-05-27 07:00:00",2,"6.95 | 9.21",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 08:00:00,2,1,"2022-05-27 08:00:00",2,"3.31 | 7.5",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 09:00:00,2,1,"2022-05-27 09:00:00",2,"11.02 | 12.14",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 10:00:00,2,1,"2022-05-27 10:00:00",2,"6.77 | 7.57",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 11:00:00,2,1,"2022-05-27 11:00:00",2,"11.03 | 6.9",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-27 12:00:00,2,1,"2022-05-27 12:00:00",2,"8.37 | 8.87",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-28 02:00:00,2,1,"2022-05-28 02:00:00",2,"1.4 | 5.37",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-28 03:00:00,2,1,"2022-05-28 03:00:00",2,"1.4 | 11.2",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-28 05:00:00,2,1,"2022-05-28 05:00:00",2,"1.09 | 2.69",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-28 06:00:00,2,1,"2022-05-28 06:00:00",2,"1.54 | 3.18",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-28 07:00:00,2,1,"2022-05-28 07:00:00",2,"1.58 | 4.99",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-28 11:00:00,2,1,"2022-05-28 11:00:00",2,"4.54 | 6.03",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-28 12:00:00,2,1,"2022-05-28 12:00:00",2,"3.64 | 4.54",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 01:00:00,2,1,"2022-05-29 01:00:00",2,"0.74 | 3.61",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 02:00:00,2,1,"2022-05-29 02:00:00",2,"2.6 | 8.32",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 03:00:00,2,1,"2022-05-29 03:00:00",2,"12.74 | 15.77",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 04:00:00,2,1,"2022-05-29 04:00:00",2,"11.91 | 5.24",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 05:00:00,2,1,"2022-05-29 05:00:00",2,"3.45 | 4.75",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 06:00:00,2,1,"2022-05-29 06:00:00",2,"2.94 | 6.93",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 10:00:00,2,1,"2022-05-29 10:00:00",2,"7.27 | 9.45",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 11:00:00,2,1,"2022-05-29 11:00:00",2,"2.72 | 8.84",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-29 12:00:00,2,1,"2022-05-29 12:00:00",2,"2.41 | 6.83",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 01:00:00,2,1,"2022-05-30 01:00:00",2,"13.07 | 5.89",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 02:00:00,2,1,"2022-05-30 02:00:00",2,"3.31 | 4.87",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 03:00:00,2,1,"2022-05-30 03:00:00",2,"21.43 | 7.92",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 04:00:00,2,1,"2022-05-30 04:00:00",2,"11.5 | 9.21",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 05:00:00,2,1,"2022-05-30 05:00:00",2,"13.63 | 8.95",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 06:00:00,2,1,"2022-05-30 06:00:00",2,"16.96 | 3.57",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 07:00:00,2,1,"2022-05-30 07:00:00",2,"10.75 | 8.3",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 08:00:00,2,1,"2022-05-30 08:00:00",2,"10.37 | 2.28",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 09:00:00,2,1,"2022-05-30 09:00:00",2,"1.09 | 3.29",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 10:00:00,2,1,"2022-05-30 10:00:00",2,"3.21 | 5.34",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 11:00:00,2,1,"2022-05-30 11:00:00",2,"2.71 | 3.35",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-30 12:00:00,2,1,"2022-05-30 12:00:00",2,"0.09 | 5.51",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-31 01:00:00,2,1,"2022-05-31 01:00:00",2,"10.16 | 2.77",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-31 04:00:00,2,1,"2022-05-31 04:00:00",2,"14.83 | 2.91",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-31 08:00:00,2,1,"2022-05-31 08:00:00",2,"2.25 | 4.28",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-31 09:00:00,2,1,"2022-05-31 09:00:00",2,"3.4 | 9.57",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-31 10:00:00,2,1,"2022-05-31 10:00:00",2,"3.71 | 4.56",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-31 11:00:00,2,1,"2022-05-31 11:00:00",2,"5.03 | 8.1",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-05-31 12:00:00,2,1,"2022-05-31 12:00:00",2,"2.75 | 5.09",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 01:00:00,2,1,"2022-06-01 01:00:00",2,"12.17 | 8.45",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 02:00:00,2,1,"2022-06-01 02:00:00",2,"10.18 | 12.62",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 03:00:00,2,1,"2022-06-01 03:00:00",2,"5.68 | 9.89",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 04:00:00,2,1,"2022-06-01 04:00:00",2,"4.95 | 9.88",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 05:00:00,2,1,"2022-06-01 05:00:00",2,"6.03 | 8.5",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 06:00:00,2,1,"2022-06-01 06:00:00",2,"11.07 | 3.79",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 07:00:00,2,1,"2022-06-01 07:00:00",2,"4.64 | 5.11",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 08:00:00,2,1,"2022-06-01 08:00:00",2,"1.22 | 3.01",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 09:00:00,2,1,"2022-06-01 09:00:00",2,"1.52 | 2.53",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 10:00:00,2,1,"2022-06-01 10:00:00",2,"1.8 | 5.29",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 11:00:00,2,1,"2022-06-01 11:00:00",2,"1.04 | 3.68",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-01 12:00:00,2,1,"2022-06-01 12:00:00",2,"1.85 | 4.65",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 01:00:00,2,1,"2022-06-02 01:00:00",2,"0.74 | 15.07",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 02:00:00,2,1,"2022-06-02 02:00:00",2,"11.38 | 2.7",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 03:00:00,2,1,"2022-06-02 03:00:00",2,"18.61 | 7.17",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 04:00:00,2,1,"2022-06-02 04:00:00",2,"15.94 | 6.86",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 05:00:00,2,1,"2022-06-02 05:00:00",2,"5.44 | 6.56",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 06:00:00,2,1,"2022-06-02 06:00:00",2,"6.52 | 8.74",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 07:00:00,2,1,"2022-06-02 07:00:00",2,"4.78 | 6.62",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 08:00:00,2,1,"2022-06-02 08:00:00",2,"6.18 | 6.86",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 09:00:00,2,1,"2022-06-02 09:00:00",2,"2.11 | 6.71",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 10:00:00,2,1,"2022-06-02 10:00:00",2,"2.28 | 6.71",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 11:00:00,2,1,"2022-06-02 11:00:00",2,"5.59 | 6.8",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-02 12:00:00,2,1,"2022-06-02 12:00:00",2,"0.8 | 14.93",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 01:00:00,2,1,"2022-06-03 01:00:00",2,"2.44 | 4.42",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 02:00:00,2,1,"2022-06-03 02:00:00",2,"5.35 | 9.5",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 03:00:00,2,1,"2022-06-03 03:00:00",2,"10.42 | 2.62",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 04:00:00,2,1,"2022-06-03 04:00:00",2,"2.63 | 4.51",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 05:00:00,2,1,"2022-06-03 05:00:00",2,"6.26 | 8.23",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 06:00:00,2,1,"2022-06-03 06:00:00",2,"5.17 | 8.55",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 07:00:00,2,1,"2022-06-03 07:00:00",2,"2.94 | 5.63",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 08:00:00,2,1,"2022-06-03 08:00:00",2,"3.21 | 9.9",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 09:00:00,2,1,"2022-06-03 09:00:00",2,"3.23 | 5.94",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 10:00:00,2,1,"2022-06-03 10:00:00",2,"1.72 | 6.72",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 11:00:00,2,1,"2022-06-03 11:00:00",2,"4.52 | 6.78",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-03 12:00:00,2,1,"2022-06-03 12:00:00",2,"2.6 | 4.66",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 01:00:00,2,1,"2022-06-04 01:00:00",2,"1.04 | 1.58",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 03:00:00,2,1,"2022-06-04 03:00:00",2,"1.08 | 5.03",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 04:00:00,2,1,"2022-06-04 04:00:00",2,"1.95 | 6.26",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 05:00:00,2,1,"2022-06-04 05:00:00",2,"5.29 | 8.1",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 06:00:00,2,1,"2022-06-04 06:00:00",2,"10.91 | 5",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 07:00:00,2,1,"2022-06-04 07:00:00",2,"7.12 | 8.7",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 08:00:00,2,1,"2022-06-04 08:00:00",2,"6.43 | 6.71",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 09:00:00,2,1,"2022-06-04 09:00:00",2,"4.02 | 7.12",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 10:00:00,2,1,"2022-06-04 10:00:00",2,"15.93 | 2.63",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 11:00:00,2,1,"2022-06-04 11:00:00",2,"3.47 | 6.89",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-04 12:00:00,2,1,"2022-06-04 12:00:00",2,"1.33 | 2.52",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 01:00:00,2,1,"2022-06-05 01:00:00",2,"2.9 | 8.51",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 02:00:00,2,1,"2022-06-05 02:00:00",2,"3.19 | 5.64",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 03:00:00,2,1,"2022-06-05 03:00:00",2,"0.67 | 12.76",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 04:00:00,2,1,"2022-06-05 04:00:00",2,"2.22 | 7.17",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 05:00:00,2,1,"2022-06-05 05:00:00",2,"2.81 | 9.42",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 06:00:00,2,1,"2022-06-05 06:00:00",2,"3.04 | 5.28",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 07:00:00,2,1,"2022-06-05 07:00:00",2,"1.95 | 5.39",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 08:00:00,2,1,"2022-06-05 08:00:00",2,"4.57 | 6.22",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 09:00:00,2,1,"2022-06-05 09:00:00",2,"8.67 | 8.93",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 10:00:00,2,1,"2022-06-05 10:00:00",2,"4.63 | 6.84",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 11:00:00,2,1,"2022-06-05 11:00:00",2,"11.59 | 4.34",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-05 12:00:00,2,1,"2022-06-05 12:00:00",2,"2.9 | 7.41",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 01:00:00,2,1,"2022-06-06 01:00:00",2,"4.59 | 7.28",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 02:00:00,2,1,"2022-06-06 02:00:00",2,"0.73 | 6.14",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 03:00:00,2,1,"2022-06-06 03:00:00",2,"3.55 | 5.82",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 04:00:00,2,1,"2022-06-06 04:00:00",2,"5.38 | 6.59",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 05:00:00,2,1,"2022-06-06 05:00:00",2,"4.88 | 7.69",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 06:00:00,2,1,"2022-06-06 06:00:00",2,"3.49 | 7.9",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 07:00:00,2,1,"2022-06-06 07:00:00",2,"3.13 | 4.42",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 08:00:00,2,1,"2022-06-06 08:00:00",2,"3.74 | 8.38",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 09:00:00,2,1,"2022-06-06 09:00:00",2,"7.13 | 8.29",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 10:00:00,2,1,"2022-06-06 10:00:00",2,"1.3 | 6.14",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 11:00:00,2,1,"2022-06-06 11:00:00",2,"4.88 | 5.99",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-06 12:00:00,2,1,"2022-06-06 12:00:00",2,"2.63 | 4.62",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-07 01:00:00,2,1,"2022-06-07 01:00:00",2,"0.3 | 4.47",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-07 02:00:00,2,1,"2022-06-07 02:00:00",2,"4.47 | 5.01",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-07 07:00:00,2,1,"2022-06-07 07:00:00",2,"0.16 | 2.07",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-07 08:00:00,2,1,"2022-06-07 08:00:00",2,"3.71 | 5.25",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-07 09:00:00,2,1,"2022-06-07 09:00:00",2,"2.5 | 6.39",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-07 10:00:00,2,1,"2022-06-07 10:00:00",2,"3.65 | 7.51",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-07 11:00:00,2,1,"2022-06-07 11:00:00",2,"3.73 | 8.35",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-08 01:00:00,2,1,"2022-06-08 01:00:00",2,"11.75 | 4.88",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-08 02:00:00,2,1,"2022-06-08 02:00:00",2,"11.19 | 7.91",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-08 03:00:00,2,1,"2022-06-08 03:00:00",2,"6.04 | 7.91",0,NA,FALSE,FALSE
2022,"12","IPOJUCA",2022-06-08 04:00:00,2,1,"2022-06-08 04:00:00",2,"4.45 | 7.2",0,NA,FALSE,FALSE
