estacao_historica,ano_alvo,data_local,papel_serie,cod_estacao,nome_estacao_inmet,distancia_km,status_pareamento,n_timestamps,n_temp_validas,n_ur_validas,n_vel_validas,n_dir_validas,n_press_validas,n_pares_vento_validos,temperatura_media_bruta_c,temperatura_min_bruta_c,temperatura_max_bruta_c,umidade_media_bruta_pct,pressao_media_bruta_hpa,velocidade_vento_media_bruta_ms,velocidade_vento_max_bruta_ms,direcao_circular_media_bruta_graus,resultante_circular_r_bruta,vento_u_medio_bruto_ms,vento_v_medio_bruto_ms,velocidade_vetor_medio_bruta_ms,direcao_vetor_medio_bruta_graus,temp_16h,ur_16h,vel_16h,dir_16h,press_16h,vetor_16h,nuclear_16h,temp_18h,ur_18h,vel_18h,dir_18h,press_18h,vetor_18h,nuclear_18h,temp_20h,ur_20h,vel_20h,dir_20h,press_20h,vetor_20h,nuclear_20h,temperatura_media_c,temperatura_min_c,temperatura_max_c,umidade_media_pct,pressao_media_hpa,velocidade_vento_media_ms,velocidade_vento_max_ms,direcao_circular_media_graus,resultante_circular_r,vento_u_medio_ms,vento_v_medio_ms,velocidade_vetor_medio_ms,direcao_vetor_medio_graus,criterio_diario_principal_horas,fonte_meteorologica,imputacao,dia_mp10_valido,mp10_media_24h
IFPE,2018,2018-07-28,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,24.675,22.1,27.1,73.4583333333333,1016.35,2.12916666666667,3.6,142.990385510986,0.943598878732206,-1.33783499227637,1.60539464337795,2.08975941858046,140.194299945552,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.675,22.1,27.1,73.4583333333333,1016.35,2.12916666666667,3.6,142.990385510986,0.943598878732206,-1.33783499227637,1.60539464337795,2.08975941858046,140.194299945552,18,INMET,FALSE,TRUE,15.5416666666667
IFPE,2018,2018-07-28,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.3708333333333,19.8,26.8,74.2083333333333,969.4875,3.9875,7.5,219.755764945244,0.949459382240991,2.6039488335205,2.78516448650261,3.81283237822857,223.074083668793,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.3708333333333,19.8,26.8,74.2083333333333,969.4875,3.9875,7.5,219.755764945244,0.949459382240991,2.6039488335205,2.78516448650261,3.81283237822857,223.074083668793,18,INMET,FALSE,TRUE,15.5416666666667
IFPE,2018,2018-07-29,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,24.1916666666667,20.7,28,77.9583333333333,1015.9125,1.35833333333333,2.9,162.297410070059,0.584726907086036,-0.71399414601252,0.873037592851579,1.12782191815562,140.722755945472,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.1916666666667,20.7,28,77.9583333333333,1015.9125,1.35833333333333,2.9,162.297410070059,0.584726907086036,-0.71399414601252,0.873037592851579,1.12782191815562,140.722755945472,18,INMET,FALSE,TRUE,13.9166666666667
IFPE,2018,2018-07-29,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.85,17.9,29.7,69.5416666666667,969.029166666667,3.76666666666667,6.3,222.883199715782,0.876832023911919,2.57711779307989,2.32463751553575,3.47065925985902,227.948593002191,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.85,17.9,29.7,69.5416666666667,969.029166666667,3.76666666666667,6.3,222.883199715782,0.876832023911919,2.57711779307989,2.32463751553575,3.47065925985902,227.948593002191,18,INMET,FALSE,TRUE,13.9166666666667
IFPE,2018,2018-07-30,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,23.0583333333333,20,27.5,86.75,1015.40416666667,0.979166666666667,2.5,151.806861635321,0.313241420320857,-0.417255673972528,0.436678777104422,0.603979016055759,136.302992258938,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.0583333333333,20,27.5,86.75,1015.40416666667,0.979166666666667,2.5,151.806861635321,0.313241420320857,-0.417255673972528,0.436678777104422,0.603979016055759,136.302992258938,18,INMET,FALSE,TRUE,14.6666666666667
IFPE,2018,2018-07-30,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.4541666666667,17.6,28.1,75.6666666666667,968.541666666667,3.20833333333333,5.4,236.672191282167,0.901173634460981,2.67628047111256,1.41016380310468,3.02506844743141,242.214723931639,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.4541666666667,17.6,28.1,75.6666666666667,968.541666666667,3.20833333333333,5.4,236.672191282167,0.901173634460981,2.67628047111256,1.41016380310468,3.02506844743141,242.214723931639,18,INMET,FALSE,TRUE,14.6666666666667
IFPE,2018,2018-07-31,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,23.8083333333333,21.9,27.4,86.875,1015.04166666667,1.1,2.6,177.337425503787,0.512659655529941,-0.464985948234589,0.62548726223061,0.779388380249772,143.372963086,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.8083333333333,21.9,27.4,86.875,1015.04166666667,1.1,2.6,177.337425503787,0.512659655529941,-0.464985948234589,0.62548726223061,0.779388380249772,143.372963086,18,INMET,FALSE,FALSE,
IFPE,2018,2018-07-31,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,23.225,20.4,29,77.6666666666667,968.2375,3.6125,6.2,235.149507365611,0.945944882897693,2.9637273074733,1.73527255340327,3.43436317061222,239.65087988716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.225,20.4,29,77.6666666666667,968.2375,3.6125,6.2,235.149507365611,0.945944882897693,2.9637273074733,1.73527255340327,3.43436317061222,239.65087988716,18,INMET,FALSE,FALSE,
IFPE,2018,2018-08-01,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,24.025,21.2,27.6,82.5,1014.5125,1.2875,2.5,152.48935779583,0.776173804182384,-0.716989270333668,0.852257078585376,1.11373953048838,139.926673248721,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.025,21.2,27.6,82.5,1014.5125,1.2875,2.5,152.48935779583,0.776173804182384,-0.716989270333668,0.852257078585376,1.11373953048838,139.926673248721,18,INMET,FALSE,FALSE,
IFPE,2018,2018-08-01,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,23.0791666666667,19.5,28.8,75.4166666666667,967.6875,3.57083333333333,6.6,223.355513191285,0.937883299777011,2.70314163280864,2.12290226223206,3.43710469756354,231.855812153891,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.0791666666667,19.5,28.8,75.4166666666667,967.6875,3.57083333333333,6.6,223.355513191285,0.937883299777011,2.70314163280864,2.12290226223206,3.43710469756354,231.855812153891,18,INMET,FALSE,FALSE,
IFPE,2018,2018-08-02,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,23.6791666666667,19.1,27,75.625,1014.92916666667,1.6,2.7,147.295248931204,0.643924353302236,-0.933713907772315,1.09391621860923,1.43821916094306,139.517533804156,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.6791666666667,19.1,27,75.625,1014.92916666667,1.6,2.7,147.295248931204,0.643924353302236,-0.933713907772315,1.09391621860923,1.43821916094306,139.517533804156,18,INMET,FALSE,TRUE,19.9166666666667
IFPE,2018,2018-08-02,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.3541666666667,18.1,28.2,73.625,968.0625,3.675,6.4,224.802893919194,0.949005741098987,2.63623671733021,2.36174592709434,3.53943326733909,228.143544338139,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.3541666666667,18.1,28.2,73.625,968.0625,3.675,6.4,224.802893919194,0.949005741098987,2.63623671733021,2.36174592709434,3.53943326733909,228.143544338139,18,INMET,FALSE,TRUE,19.9166666666667
IFPE,2018,2018-08-03,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,22.8583333333333,18.8,26.9,78.7083333333333,1015.0375,1.17916666666667,2.6,177.601593977428,0.230869581521267,-0.568472934489747,0.581425834384457,0.813152801223144,135.64537429684,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.8583333333333,18.8,26.9,78.7083333333333,1015.0375,1.17916666666667,2.6,177.601593977428,0.230869581521267,-0.568472934489747,0.581425834384457,0.813152801223144,135.64537429684,18,INMET,FALSE,TRUE,19
IFPE,2018,2018-08-03,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.3125,17,29.9,68.375,968.0625,3.81666666666667,6.8,230.956227188886,0.888776209573274,3.05300385878912,2.027240936868,3.66476989426276,236.415235520038,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.3125,17,29.9,68.375,968.0625,3.81666666666667,6.8,230.956227188886,0.888776209573274,3.05300385878912,2.027240936868,3.66476989426276,236.415235520038,18,INMET,FALSE,TRUE,19
IFPE,2018,2018-08-04,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,23.6208333333333,18.6,27.4,79.2083333333333,1015.025,1.42083333333333,2.6,154.916896352705,0.318961395833633,-0.731526635840326,0.834615155513136,1.10982596687773,138.765960923252,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.6208333333333,18.6,27.4,79.2083333333333,1015.025,1.42083333333333,2.6,154.916896352705,0.318961395833633,-0.731526635840326,0.834615155513136,1.10982596687773,138.765960923252,18,INMET,FALSE,TRUE,20.7083333333333
IFPE,2018,2018-08-04,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.525,16.3,29.4,71.2916666666667,968.175,3.05416666666667,6.1,237.148462365312,0.856818421454924,2.60346754939325,1.20379508862195,2.86830366177189,245.185054634745,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.525,16.3,29.4,71.2916666666667,968.175,3.05416666666667,6.1,237.148462365312,0.856818421454924,2.60346754939325,1.20379508862195,2.86830366177189,245.185054634745,18,INMET,FALSE,TRUE,20.7083333333333
IFPE,2018,2018-08-05,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,24.0208333333333,20.5,27.9,80.2083333333333,1014.32083333333,1.33333333333333,2.9,145.635502725923,0.561670328279748,-0.866290677780733,0.669487121365544,1.09483904939682,127.697581779362,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.0208333333333,20.5,27.9,80.2083333333333,1014.32083333333,1.33333333333333,2.9,145.635502725923,0.561670328279748,-0.866290677780733,0.669487121365544,1.09483904939682,127.697581779362,18,INMET,FALSE,TRUE,17.3636363636364
IFPE,2018,2018-08-05,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,23.1083333333333,19,29.9,73.5416666666667,967.525,3.44583333333333,7,232.07844685852,0.934819730781765,2.78907492804487,1.78986218269051,3.31399239396745,237.310069281533,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.1083333333333,19,29.9,73.5416666666667,967.525,3.44583333333333,7,232.07844685852,0.934819730781765,2.78907492804487,1.78986218269051,3.31399239396745,237.310069281533,18,INMET,FALSE,TRUE,17.3636363636364
IFPE,2018,2018-08-06,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,23.7875,19.9,28,80.9583333333333,1015.84166666667,1.17916666666667,2.6,199.439552726112,0.41196562536669,-0.394634540546705,0.726158896753078,0.82646425447575,151.477918952669,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.7875,19.9,28,80.9583333333333,1015.84166666667,1.17916666666667,2.6,199.439552726112,0.41196562536669,-0.394634540546705,0.726158896753078,0.82646425447575,151.477918952669,18,INMET,FALSE,TRUE,21.0869565217391
IFPE,2018,2018-08-06,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,23.0458333333333,19.1,28.4,70.75,968.983333333333,3.0375,6.5,230.987164219608,0.933353395274576,2.46105351270367,1.57230085443985,2.92043051094583,237.426585823113,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.0458333333333,19.1,28.4,70.75,968.983333333333,3.0375,6.5,230.987164219608,0.933353395274576,2.46105351270367,1.57230085443985,2.92043051094583,237.426585823113,18,INMET,FALSE,TRUE,21.0869565217391
IFPE,2018,2018-08-07,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,24.425,21.6,28.1,79.9166666666667,1016.375,1.49583333333333,2.9,168.430658693738,0.620548661237935,-0.791198706330422,0.967144828653875,1.24954572244911,140.714199052467,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.425,21.6,28.1,79.9166666666667,1016.375,1.49583333333333,2.9,168.430658693738,0.620548661237935,-0.791198706330422,0.967144828653875,1.24954572244911,140.714199052467,18,INMET,FALSE,TRUE,18.4166666666667
IFPE,2018,2018-08-07,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.9875,18.2,29.6,70.375,969.479166666667,3.4625,6.4,225.960692441362,0.951272639460172,2.72673660298242,1.99538451853381,3.37885363383034,233.803899773351,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.9875,18.2,29.6,70.375,969.479166666667,3.4625,6.4,225.960692441362,0.951272639460172,2.72673660298242,1.99538451853381,3.37885363383034,233.803899773351,18,INMET,FALSE,TRUE,18.4166666666667
IFPE,2018,2018-08-08,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,23.7375,20.4,28.7,83.9583333333333,1016.825,1.0625,2.6,190.476172851359,0.711647105700856,-0.262967781919903,0.828301387200841,0.869042716077128,162.386482044961,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.7375,20.4,28.7,83.9583333333333,1016.825,1.0625,2.6,190.476172851359,0.711647105700856,-0.262967781919903,0.828301387200841,0.869042716077128,162.386482044961,18,INMET,FALSE,TRUE,17.25
IFPE,2018,2018-08-08,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.6083333333333,18.2,29,70.8333333333333,969.9625,3.3,6.4,229.651813018993,0.776020178908398,2.25137030044807,2.01422584267652,3.0208895999433,228.182064952565,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.6083333333333,18.2,29,70.8333333333333,969.9625,3.3,6.4,229.651813018993,0.776020178908398,2.25137030044807,2.01422584267652,3.0208895999433,228.182064952565,18,INMET,FALSE,TRUE,17.25
IFPE,2018,2018-08-09,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,23.5833333333333,21.4,27.5,84.9583333333333,1016.31666666667,1.14166666666667,3.2,204.570175475366,0.545323882316208,-0.272091122826435,0.769755775697565,0.816429747951844,160.532659380144,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.5833333333333,21.4,27.5,84.9583333333333,1016.31666666667,1.14166666666667,3.2,204.570175475366,0.545323882316208,-0.272091122826435,0.769755775697565,0.816429747951844,160.532659380144,18,INMET,FALSE,TRUE,16.8333333333333
IFPE,2018,2018-08-09,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,22.7583333333333,19,28.6,72.5833333333333,969.45,3.21666666666667,6.5,238.379592572629,0.821170231167919,2.34914617007515,1.80321951230572,2.96143349375583,232.489926939266,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,22.7583333333333,19,28.6,72.5833333333333,969.45,3.21666666666667,6.5,238.379592572629,0.821170231167919,2.34914617007515,1.80321951230572,2.96143349375583,232.489926939266,18,INMET,FALSE,TRUE,16.8333333333333
IFPE,2018,2018-08-10,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,24.1666666666667,20.7,28.5,81.1666666666667,1016.04166666667,1.14583333333333,2.5,161.471465121966,0.455037966315997,-0.612813176158163,0.564809184534499,0.833396306571838,132.665716699438,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.1666666666667,20.7,28.5,81.1666666666667,1016.04166666667,1.14583333333333,2.5,161.471465121966,0.455037966315997,-0.612813176158163,0.564809184534499,0.833396306571838,132.665716699438,18,INMET,FALSE,TRUE,21.6666666666667
IFPE,2018,2018-08-10,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,23.8041666666667,19.7,30.4,69.875,969.083333333333,3.44583333333333,6.4,245.874398013655,0.946853683281944,3.10433697039331,1.13636339132176,3.3057873166444,249.894508646159,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.8041666666667,19.7,30.4,69.875,969.083333333333,3.44583333333333,6.4,245.874398013655,0.946853683281944,3.10433697039331,1.13636339132176,3.3057873166444,249.894508646159,18,INMET,FALSE,TRUE,21.6666666666667
IFPE,2018,2018-08-11,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,23.7375,19,29.1,79.9583333333333,1016.45,1.03333333333333,2.3,158.233703009996,0.277529370227001,-0.512829534844335,0.393515950914352,0.646412357116325,127.500563165447,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.7375,19,29.1,79.9583333333333,1016.45,1.03333333333333,2.3,158.233703009996,0.277529370227001,-0.512829534844335,0.393515950914352,0.646412357116325,127.500563165447,18,INMET,FALSE,TRUE,24.25
IFPE,2018,2018-08-11,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,23.6166666666667,18.9,30.2,70.875,969.541666666667,3.10416666666667,5.4,255.190315221048,0.880061508636162,2.90386466257265,0.460507845342909,2.940152624297,260.988819824246,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.6166666666667,18.9,30.2,70.875,969.541666666667,3.10416666666667,5.4,255.190315221048,0.880061508636162,2.90386466257265,0.460507845342909,2.940152624297,260.988819824246,18,INMET,FALSE,TRUE,24.25
IFPE,2018,2018-08-12,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,24.4875,20.7,29.6,83.625,1015.475,0.941666666666667,2.3,35.9267111861561,0.234227224345077,-0.436745896538613,-0.120915298931258,0.453174897428082,74.5249829311716,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.4875,20.7,29.6,83.625,1015.475,0.941666666666667,2.3,35.9267111861561,0.234227224345077,-0.436745896538613,-0.120915298931258,0.453174897428082,74.5249829311716,18,INMET,FALSE,TRUE,25.0416666666667
IFPE,2018,2018-08-12,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,24.5291666666667,20.4,31.5,72.5416666666667,968.720833333333,3.55833333333333,6.1,275.123522120154,0.984646610907352,3.50666231789918,-0.217828291527835,3.51342137756973,273.554555498135,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.5291666666667,20.4,31.5,72.5416666666667,968.720833333333,3.55833333333333,6.1,275.123522120154,0.984646610907352,3.50666231789918,-0.217828291527835,3.51342137756973,273.554555498135,18,INMET,FALSE,TRUE,25.0416666666667
IFPE,2018,2018-08-13,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,25.6708333333333,21.7,29.7,76.7916666666667,1014.13333333333,1.325,2.1,97.8695699944796,0.516935081383926,-0.957389982827242,0.132619730955723,0.966531723357653,97.8865474607835,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.6708333333333,21.7,29.7,76.7916666666667,1014.13333333333,1.325,2.1,97.8695699944796,0.516935081383926,-0.957389982827242,0.132619730955723,0.966531723357653,97.8865474607835,18,INMET,FALSE,TRUE,32.4166666666667
IFPE,2018,2018-08-13,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,24.6,20.1,30.9,69.375,967.433333333333,3.275,7.2,272.541819601533,0.874003475351874,3.05842392476807,0.35498231882736,3.07895588637996,263.379470047395,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.6,20.1,30.9,69.375,967.433333333333,3.275,7.2,272.541819601533,0.874003475351874,3.05842392476807,0.35498231882736,3.07895588637996,263.379470047395,18,INMET,FALSE,TRUE,32.4166666666667
IFPE,2018,2018-08-14,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,25.0708333333333,22.4,29.5,77.2083333333333,1014.8375,1.39583333333333,2.5,130.635387810235,0.86334362639134,-1.09083338326497,0.768930835579359,1.33460559715223,125.180092774635,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.0708333333333,22.4,29.5,77.2083333333333,1014.8375,1.39583333333333,2.5,130.635387810235,0.86334362639134,-1.09083338326497,0.768930835579359,1.33460559715223,125.180092774635,18,INMET,FALSE,TRUE,28.25
IFPE,2018,2018-08-14,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,23.9291666666667,19.5,30.8,68.4583333333333,968.045833333333,3.89166666666667,6.7,238.7071278099,0.937231464232976,3.40548656696833,1.51567060381088,3.72754559154656,246.007718948193,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.9291666666667,19.5,30.8,68.4583333333333,968.045833333333,3.89166666666667,6.7,238.7071278099,0.937231464232976,3.40548656696833,1.51567060381088,3.72754559154656,246.007718948193,18,INMET,FALSE,TRUE,28.25
IFPE,2018,2018-08-15,principal,A301,RECIFE,37.320922014816,fechado,24,24,24,24,24,24,24,24.4416666666667,21.2,28.1,79,1016.38333333333,1.4125,2.9,145.794196353042,0.574924302025939,-0.84167511273452,0.774092610619305,1.14351928939222,132.604893119728,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.4416666666667,21.2,28.1,79,1016.38333333333,1.4125,2.9,145.794196353042,0.574924302025939,-0.84167511273452,0.774092610619305,1.14351928939222,132.604893119728,18,INMET,FALSE,TRUE,29.0416666666667
IFPE,2018,2018-08-15,sensibilidade,A328,SURUBIM,102.042384103705,fechado,24,24,24,24,24,24,24,23.0875,18.3,29.6,71.4583333333333,969.495833333333,3.70416666666667,6.9,227.482746173723,0.909670393481114,2.88838912550703,1.85704898468302,3.43386410212453,237.261582000583,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,23.0875,18.3,29.6,71.4583333333333,969.495833333333,3.70416666666667,6.9,227.482746173723,0.909670393481114,2.88838912550703,1.85704898468302,3.43386410212453,237.261582000583,18,INMET,FALSE,TRUE,29.0416666666667
