estacao_historica,ano_alvo,data_local,papel_serie,cod_estacao,nome_estacao_inmet,distancia_km,status_pareamento,n_timestamps,n_temp_validas,n_ur_validas,n_vel_validas,n_dir_validas,n_press_validas,n_pares_vento_validos,temperatura_media_bruta_c,temperatura_min_bruta_c,temperatura_max_bruta_c,umidade_media_bruta_pct,pressao_media_bruta_hpa,velocidade_vento_media_bruta_ms,velocidade_vento_max_bruta_ms,direcao_circular_media_bruta_graus,resultante_circular_r_bruta,vento_u_medio_bruto_ms,vento_v_medio_bruto_ms,velocidade_vetor_medio_bruta_ms,direcao_vetor_medio_bruta_graus,temp_16h,ur_16h,vel_16h,dir_16h,press_16h,vetor_16h,nuclear_16h,temp_18h,ur_18h,vel_18h,dir_18h,press_18h,vetor_18h,nuclear_18h,temp_20h,ur_20h,vel_20h,dir_20h,press_20h,vetor_20h,nuclear_20h,temperatura_media_c,temperatura_min_c,temperatura_max_c,umidade_media_pct,pressao_media_hpa,velocidade_vento_media_ms,velocidade_vento_max_ms,direcao_circular_media_graus,resultante_circular_r,vento_u_medio_ms,vento_v_medio_ms,velocidade_vetor_medio_ms,direcao_vetor_medio_graus,criterio_diario_principal_horas,fonte_meteorologica,imputacao,dia_mp10_valido,mp10_media_24h,cod_precip_principal,nome_precip_principal,distancia_precip_principal_km,precip_principal_bruta_mm,precip_principal_mm,precip_principal_valida_60,precip_principal_valida_70,precip_principal_valida_90,precip_principal_borda_2025,cod_precip_sensibilidade,nome_precip_sensibilidade,distancia_precip_sensibilidade_km,precip_sens_bruta_mm,precip_sens_mm,precip_sens_valida_60,precip_sens_valida_70,precip_sens_valida_90,precip_sens_borda_2025
Gaibu,2019,2019-04-11,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,26.5833333333333,23.6,30.5,81.875,1011.30833333333,1.06666666666667,2.3,208.484317998977,0.169152328323538,-0.455018594039711,0.255450626202087,0.521820796202023,119.310159394328,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.5833333333333,23.6,30.5,81.875,1011.30833333333,1.06666666666667,2.3,208.484317998977,0.169152328323538,-0.455018594039711,0.255450626202087,0.521820796202023,119.310159394328,18,INMET,FALSE,TRUE,49.8333333333333,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-12,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,24.5583333333333,23.2,26,92,1011.84166666667,0.504166666666667,1,273.306405475606,0.448817566871572,0.210138427827982,-0.0232517788847292,0.211420916825465,276.314082620762,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,24.5583333333333,23.2,26,92,1011.84166666667,0.504166666666667,1,273.306405475606,0.448817566871572,0.210138427827982,-0.0232517788847292,0.211420916825465,276.314082620762,18,INMET,FALSE,TRUE,10.7058823529412,260290204A,Enseado dos Corais,0.116707872718135,37.08,37.08,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,23.66,23.66,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-13,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,25.7416666666667,23.1,30.8,84.9583333333333,1011.12916666667,1,2.8,212.346721743387,0.381900965845541,-0.251767422016468,0.52848869435315,0.585394853793502,154.527275661354,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.7416666666667,23.1,30.8,84.9583333333333,1011.12916666667,1,2.8,212.346721743387,0.381900965845541,-0.251767422016468,0.52848869435315,0.585394853793502,154.527275661354,18,INMET,FALSE,TRUE,25.95,260290204A,Enseado dos Corais,0.116707872718135,2.18,,FALSE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,6.12,6.12,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-14,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,25.8916666666667,21.8,31.2,78.5416666666667,1010.72916666667,1.0875,2.3,188.868318356492,0.247291579269465,-0.54398822539424,0.431612012498471,0.694414947060152,128.429243949326,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.8916666666667,21.8,31.2,78.5416666666667,1010.72916666667,1.0875,2.3,188.868318356492,0.247291579269465,-0.54398822539424,0.431612012498471,0.694414947060152,128.429243949326,18,INMET,FALSE,TRUE,30.7083333333333,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-15,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,26.1375,21,32.1,79,1011.275,0.991666666666667,2.5,172.786721938835,0.13530057957411,-0.481959907976148,0.324868826307451,0.581227242309544,123.982246520357,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.1375,21,32.1,79,1011.275,0.991666666666667,2.5,172.786721938835,0.13530057957411,-0.481959907976148,0.324868826307451,0.581227242309544,123.982246520357,18,INMET,FALSE,TRUE,33.5,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-16,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,26.575,22.1,31.5,77.5416666666667,1011.2875,0.958333333333333,2.4,160.086516313991,0.259374235032409,-0.62595754149701,0.370475002157098,0.727375123976812,120.619305981818,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.575,22.1,31.5,77.5416666666667,1011.2875,0.958333333333333,2.4,160.086516313991,0.259374235032409,-0.62595754149701,0.370475002157098,0.727375123976812,120.619305981818,18,INMET,FALSE,TRUE,46.3888888888889,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,,FALSE,FALSE,FALSE,FALSE
Gaibu,2019,2019-04-17,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,25.9041666666667,23,31.1,82.5833333333333,1010.73333333333,0.975,2.6,223.295416910923,0.29770106377157,-0.308205585532795,0.368163213573289,0.480140432355186,140.065820279849,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.9041666666667,23,31.1,82.5833333333333,1010.73333333333,0.975,2.6,223.295416910923,0.29770106377157,-0.308205585532795,0.368163213573289,0.480140432355186,140.065820279849,18,INMET,FALSE,TRUE,29.8333333333333,260290204A,Enseado dos Corais,0.116707872718135,3.75,3.75,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,3.18,3.18,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-18,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,9,9,24,9,26.9916666666667,22.2,32,77.75,1010.45416666667,0.566666666666667,1.9,251.651076718978,0.298597743385416,0.000142157324752089,0.219686872728681,0.219686918723015,180.037075558941,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,26.9916666666667,22.2,32,77.75,1010.45416666667,,,,,,,,,18,INMET,FALSE,TRUE,28.0952380952381,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-19,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,11,11,24,11,27.475,22.5,31.9,78.375,1010.8,1.37272727272727,2.4,94.8675285400661,0.675227214225164,-1.12525841485995,0.26917111165356,1.15700457542827,103.452833043761,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,27.475,22.5,31.9,78.375,1010.8,,,,,,,,,18,INMET,FALSE,TRUE,25.7916666666667,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-20,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,20,20,24,20,25.3875,23.9,28.9,90.7916666666667,1011.26666666667,0.59,1.1,282.799447144268,0.442186879849585,0.149554362700492,-0.0426975833388926,0.15553003255234,285.933977890546,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.3875,23.9,28.9,90.7916666666667,1011.26666666667,0.59,1.1,282.799447144268,0.442186879849585,0.149554362700492,-0.0426975833388926,0.15553003255234,285.933977890546,18,INMET,FALSE,FALSE,,260290204A,Enseado dos Corais,0.116707872718135,47.96,47.96,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,37.69,37.69,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-21,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,26.0958333333333,22.3,30.8,82.0416666666667,1010.85416666667,0.929166666666667,2.2,177.142304691344,0.428530518582316,-0.312013845045084,0.560959166896376,0.641893937052606,150.916536297835,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.0958333333333,22.3,30.8,82.0416666666667,1010.85416666667,0.929166666666667,2.2,177.142304691344,0.428530518582316,-0.312013845045084,0.560959166896376,0.641893937052606,150.916536297835,18,INMET,FALSE,TRUE,35.6,260290204A,Enseado dos Corais,0.116707872718135,1.58,1.58,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-22,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,26.8166666666667,22.1,31.9,80.1666666666667,1010.8875,1.02083333333333,2.4,181.061211434453,0.305417898789757,-0.457004379099146,0.506440102343702,0.682154366531282,137.93735284956,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.8166666666667,22.1,31.9,80.1666666666667,1010.8875,1.02083333333333,2.4,181.061211434453,0.305417898789757,-0.457004379099146,0.506440102343702,0.682154366531282,137.93735284956,18,INMET,FALSE,FALSE,,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0.98,0.98,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-23,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,26.775,24,30.8,84.1666666666667,1011.64166666667,1.3,3,137.83405385799,0.49871012258302,-0.849080577420273,0.610927674242793,1.0460260274525,125.735646932771,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.775,24,30.8,84.1666666666667,1011.64166666667,1.3,3,137.83405385799,0.49871012258302,-0.849080577420273,0.610927674242793,1.0460260274525,125.735646932771,18,INMET,FALSE,TRUE,25.625,260290204A,Enseado dos Corais,0.116707872718135,12.84,12.84,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,8.69,8.69,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-24,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,25.875,23.5,30.1,87.5833333333333,1012.21666666667,1.10833333333333,2.9,213.622328480319,0.537853753161187,-0.0375481153085322,0.768425836636928,0.769342659271138,177.202542323598,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.875,23.5,30.1,87.5833333333333,1012.21666666667,1.10833333333333,2.9,213.622328480319,0.537853753161187,-0.0375481153085322,0.768425836636928,0.769342659271138,177.202542323598,18,INMET,FALSE,TRUE,15.9375,260290204A,Enseado dos Corais,0.116707872718135,9.87,9.87,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,14.77,14.77,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-25,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,19,19,24,19,25.0833333333333,22.9,28.7,88.9166666666667,1012.37083333333,1.05263157894737,2.8,183.596937101688,0.766208307314813,-0.177256407031609,0.891728614983143,0.909175316764325,168.757382594909,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25.0833333333333,22.9,28.7,88.9166666666667,1012.37083333333,1.05263157894737,2.8,183.596937101688,0.766208307314813,-0.177256407031609,0.891728614983143,0.909175316764325,168.757382594909,18,INMET,FALSE,FALSE,,260290204A,Enseado dos Corais,0.116707872718135,9.86,9.86,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,4.17,,FALSE,FALSE,FALSE,FALSE
Gaibu,2019,2019-04-26,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,14,14,24,14,25.95,22.3,30.6,80.4166666666667,1012.45,1.39285714285714,2.3,153.752197692472,0.667252728617186,-0.830947024139045,0.94926005156744,1.26157346295305,138.802300845188,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25.95,22.3,30.6,80.4166666666667,1012.45,,,,,,,,,18,INMET,FALSE,TRUE,25.5217391304348,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,3.94,,FALSE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-27,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,26.4916666666667,22.4,31.2,79.2083333333333,1011.9875,1.26666666666667,2.8,150.736442424235,0.58149763595673,-0.640087009187537,0.894050874047307,1.09956279707682,144.399599601995,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.4916666666667,22.4,31.2,79.2083333333333,1011.9875,1.26666666666667,2.8,150.736442424235,0.58149763595673,-0.640087009187537,0.894050874047307,1.09956279707682,144.399599601995,18,INMET,FALSE,TRUE,36.7727272727273,260290204A,Enseado dos Corais,0.116707872718135,0.2,0.2,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0.4,0.4,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-28,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,24,24,24,24,27.0333333333333,23,31,77.3333333333333,1011.16666666667,1.40416666666667,3,172.33401560909,0.710786866203149,-0.623754797691753,1.09451340829419,1.25977364974,150.321516216324,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,27.0333333333333,23,31,77.3333333333333,1011.16666666667,1.40416666666667,3,172.33401560909,0.710786866203149,-0.623754797691753,1.09451340829419,1.25977364974,150.321516216324,18,INMET,FALSE,TRUE,39.1666666666667,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-29,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,16,16,24,16,27.4625,23.9,32.4,79.4583333333333,1010.63333333333,1.05,2,120.266269000608,0.349597749403945,-0.582845611729538,0.200499986083941,0.616367789174645,108.983313368472,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,27.4625,23.9,32.4,79.4583333333333,1010.63333333333,,,,,,,,,18,INMET,FALSE,TRUE,33.5,260290204A,Enseado dos Corais,0.116707872718135,12.6,12.6,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,14.83,14.83,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-04-30,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,22,22,24,22,26.7083333333333,23.6,31.2,84.7083333333333,1011.88333333333,0.977272727272727,2,146.614936129192,0.313555872240833,-0.53993284733513,0.232754755501352,0.587964502193725,113.31995275311,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,26.7083333333333,23.6,31.2,84.7083333333333,1011.88333333333,0.977272727272727,2,146.614936129192,0.313555872240833,-0.53993284733513,0.232754755501352,0.587964502193725,113.31995275311,18,INMET,FALSE,TRUE,41.4117647058824,260290204A,Enseado dos Corais,0.116707872718135,22.42,22.42,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,8.3,8.3,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-05-01,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,14,14,24,14,26.8666666666667,24.1,31.5,82.5416666666667,1012.04583333333,1.18571428571429,2.2,121.530912578714,0.174667370132356,-0.616375504087849,0.273603270682047,0.674371938745574,113.935983198812,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,26.8666666666667,24.1,31.5,82.5416666666667,1012.04583333333,,,,,,,,,18,INMET,FALSE,TRUE,41.125,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,1.97,,FALSE,FALSE,FALSE,FALSE
Gaibu,2019,2019-05-02,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,10,10,24,10,26.35,22.6,31.4,78.6666666666667,1012.07083333333,0.87,2.2,249.421114738366,0.210343736075516,-0.344199967569963,0.210243442731045,0.403331033874863,121.417325175324,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,26.35,22.6,31.4,78.6666666666667,1012.07083333333,,,,,,,,,18,INMET,FALSE,TRUE,55,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0.42,0.42,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-05-03,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,20,20,24,20,25.725,21.4,30.7,77.625,1012.57083333333,1.305,3,145.446692301599,0.285429251020287,-0.779905687659759,0.654154328524577,1.01792473551411,129.98860616513,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,25.725,21.4,30.7,77.625,1012.57083333333,1.305,3,145.446692301599,0.285429251020287,-0.779905687659759,0.654154328524577,1.01792473551411,129.98860616513,18,INMET,FALSE,TRUE,62.2916666666667,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-05-04,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,16,16,24,16,26.3875,22.8,30.4,77.5416666666667,1012.02083333333,1.59375,2.7,144.858939219829,0.501962010016905,-1.0698613120306,0.850351057150743,1.3666382650055,128.478507246465,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,26.3875,22.8,30.4,77.5416666666667,1012.02083333333,,,,,,,,,18,INMET,FALSE,TRUE,49.2916666666667,260290204A,Enseado dos Corais,0.116707872718135,0.2,0.2,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0.4,0.4,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-05-05,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,12,12,24,12,27.1708333333333,24,30.4,71.75,1012.01666666667,1.85,3.2,168.600181047633,0.743817442145493,-0.838770578530064,1.38476080340667,1.6189807182481,148.796076035954,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,27.1708333333333,24,30.4,71.75,1012.01666666667,,,,,,,,,18,INMET,FALSE,TRUE,41.8333333333333,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-05-06,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,0,0,24,0,25.2416666666667,21.1,29.9,76.75,1012.57083333333,,,,,,,,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25.2416666666667,21.1,29.9,76.75,1012.57083333333,,,,,,,,,18,INMET,FALSE,TRUE,54.3157894736842,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0,0,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-05-07,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,2,2,24,2,25.3625,21.6,28.7,83.375,1012.0875,0.75,1.3,125.5,0.936672189248398,-0.460067969884892,0.564756326671029,0.728431359449166,140.832674622722,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25.3625,21.6,28.7,83.375,1012.0875,,,,,,,,,18,INMET,FALSE,TRUE,52.1304347826087,260290204A,Enseado dos Corais,0.116707872718135,0,0,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,0.6,,FALSE,FALSE,FALSE,FALSE
Gaibu,2019,2019-05-08,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,9,9,24,9,25.3708333333333,23.9,28.1,90.5416666666667,1012.2,0.5,1.2,235.326690540825,0.651061351213071,0.229562600348175,0.229184151967996,0.324383049791301,225.0472667979,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,25.3708333333333,23.9,28.1,90.5416666666667,1012.2,,,,,,,,,18,INMET,FALSE,FALSE,,260290204A,Enseado dos Corais,0.116707872718135,12.2,12.2,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,16.28,16.28,TRUE,TRUE,TRUE,FALSE
Gaibu,2019,2019-05-09,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,1,1,24,1,26.25,24.3,30.1,88.5,1011.28333333333,1.5,1.5,135,1,-1.06066017177982,1.06066017177982,1.5,135,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,26.25,24.3,30.1,88.5,1011.28333333333,,,,,,,,,18,INMET,FALSE,TRUE,42.1875,260290204A,Enseado dos Corais,0.116707872718135,5.72,5.72,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,25.81,,FALSE,TRUE,TRUE,FALSE
Gaibu,2019,2019-05-10,principal,A301,RECIFE,30.0048785608036,fechado_com_limitacao_vento,24,24,24,9,9,24,9,26.2791666666667,24.3,30.3,86.5,1009.9125,1.63333333333333,2.4,152.226541030647,0.659231680515246,-0.929103505064758,1.13348252298009,1.46561111930312,140.658893178313,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,26.2791666666667,24.3,30.3,86.5,1009.9125,,,,,,,,,18,INMET,FALSE,FALSE,,260290204A,Enseado dos Corais,0.116707872718135,5.91,5.91,TRUE,TRUE,TRUE,FALSE,260790109A,Barra de Jangada,12.4106755442896,8.08,8.08,TRUE,TRUE,TRUE,FALSE
