estacao_historica,ano_alvo,data_local,papel_precipitacao,cod_precipitacao,nome_precipitacao,distancia_precipitacao_km,precip_diaria_bruta_mm,precip_valida_60,precip_valida_70,precip_valida_90,flag_borda_2025,precip_diaria_analitica_mm
IFPE,2018,2018-07-27,principal,260720801A,Centro,2.94037517011968,8.47,TRUE,TRUE,TRUE,FALSE,8.47
IFPE,2018,2018-07-28,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-07-29,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-07-30,principal,260720801A,Centro,2.94037517011968,33.81,TRUE,TRUE,TRUE,FALSE,33.81
IFPE,2018,2018-07-31,principal,260720801A,Centro,2.94037517011968,26.01,TRUE,TRUE,TRUE,FALSE,26.01
IFPE,2018,2018-08-01,principal,260720801A,Centro,2.94037517011968,3.94,TRUE,TRUE,TRUE,FALSE,3.94
IFPE,2018,2018-08-02,principal,260720801A,Centro,2.94037517011968,0.59,TRUE,TRUE,TRUE,FALSE,0.59
IFPE,2018,2018-08-03,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-04,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-05,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-06,principal,260720801A,Centro,2.94037517011968,0.6,TRUE,TRUE,TRUE,FALSE,0.6
IFPE,2018,2018-08-07,principal,260720801A,Centro,2.94037517011968,0,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-08-08,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-09,principal,260720801A,Centro,2.94037517011968,2.77,TRUE,TRUE,TRUE,FALSE,2.77
IFPE,2018,2018-08-10,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-11,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-12,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-13,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-14,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-15,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-16,principal,260720801A,Centro,2.94037517011968,1.97,TRUE,TRUE,TRUE,FALSE,1.97
IFPE,2018,2018-08-17,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-18,principal,260720801A,Centro,2.94037517011968,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-08-19,principal,260720801A,Centro,2.94037517011968,0.4,TRUE,TRUE,TRUE,FALSE,0.4
IFPE,2018,2018-08-20,principal,260720801A,Centro,2.94037517011968,3.36,TRUE,TRUE,TRUE,FALSE,3.36
IFPE,2018,2018-08-21,principal,260720801A,Centro,2.94037517011968,2.17,TRUE,TRUE,TRUE,FALSE,2.17
IFPE,2018,2018-08-22,principal,260720801A,Centro,2.94037517011968,1.18,TRUE,TRUE,TRUE,FALSE,1.18
IFPE,2018,2018-08-23,principal,260720801A,Centro,2.94037517011968,0.59,TRUE,TRUE,TRUE,FALSE,0.59
IFPE,2018,2018-08-24,principal,260720801A,Centro,2.94037517011968,9.44,TRUE,TRUE,TRUE,FALSE,9.44
IFPE,2018,2018-08-25,principal,260720801A,Centro,2.94037517011968,3.36,TRUE,TRUE,TRUE,FALSE,3.36
IFPE,2018,2018-08-26,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-27,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-28,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-08-29,principal,260720801A,Centro,2.94037517011968,2.21,TRUE,TRUE,TRUE,FALSE,2.21
IFPE,2018,2018-08-30,principal,260720801A,Centro,2.94037517011968,2.37,TRUE,TRUE,TRUE,FALSE,2.37
IFPE,2018,2018-08-31,principal,260720801A,Centro,2.94037517011968,1.38,TRUE,TRUE,TRUE,FALSE,1.38
IFPE,2018,2018-09-01,principal,260720801A,Centro,2.94037517011968,3.33,TRUE,TRUE,TRUE,FALSE,3.33
IFPE,2018,2018-09-02,principal,260720801A,Centro,2.94037517011968,6.51,TRUE,TRUE,TRUE,FALSE,6.51
IFPE,2018,2018-09-03,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-04,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-05,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-06,principal,260720801A,Centro,2.94037517011968,0,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-09-07,principal,260720801A,Centro,2.94037517011968,6.69,TRUE,TRUE,TRUE,FALSE,6.69
IFPE,2018,2018-09-08,principal,260720801A,Centro,2.94037517011968,2.57,TRUE,TRUE,TRUE,FALSE,2.57
IFPE,2018,2018-09-09,principal,260720801A,Centro,2.94037517011968,4.2,TRUE,TRUE,TRUE,FALSE,4.2
IFPE,2018,2018-09-10,principal,260720801A,Centro,2.94037517011968,5.53,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-09-11,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-12,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-13,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-14,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-15,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-16,principal,260720801A,Centro,2.94037517011968,0.59,TRUE,TRUE,TRUE,FALSE,0.59
IFPE,2018,2018-09-17,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-18,principal,260720801A,Centro,2.94037517011968,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-09-19,principal,260720801A,Centro,2.94037517011968,1.58,TRUE,TRUE,TRUE,FALSE,1.58
IFPE,2018,2018-09-20,principal,260720801A,Centro,2.94037517011968,5.13,TRUE,TRUE,TRUE,FALSE,5.13
IFPE,2018,2018-09-21,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-22,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-23,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-24,principal,260720801A,Centro,2.94037517011968,5.32,TRUE,TRUE,TRUE,FALSE,5.32
IFPE,2018,2018-09-25,principal,260720801A,Centro,2.94037517011968,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-09-26,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-27,principal,260720801A,Centro,2.94037517011968,6.3,TRUE,TRUE,TRUE,FALSE,6.3
IFPE,2018,2018-09-28,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-09-29,principal,260720801A,Centro,2.94037517011968,3.16,TRUE,TRUE,TRUE,FALSE,3.16
IFPE,2018,2018-09-30,principal,260720801A,Centro,2.94037517011968,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-10-01,principal,260720801A,Centro,2.94037517011968,0.2,FALSE,TRUE,TRUE,FALSE,
IFPE,2018,2018-10-02,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-03,principal,260720801A,Centro,2.94037517011968,1.76,TRUE,TRUE,TRUE,FALSE,1.76
IFPE,2018,2018-10-04,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-05,principal,260720801A,Centro,2.94037517011968,0.78,TRUE,TRUE,TRUE,FALSE,0.78
IFPE,2018,2018-10-06,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-07,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-08,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-09,principal,260720801A,Centro,2.94037517011968,1.77,TRUE,TRUE,TRUE,FALSE,1.77
IFPE,2018,2018-10-10,principal,260720801A,Centro,2.94037517011968,0,FALSE,FALSE,TRUE,FALSE,
IFPE,2018,2018-10-11,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-12,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-13,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-14,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-15,principal,260720801A,Centro,2.94037517011968,0.59,TRUE,TRUE,TRUE,FALSE,0.59
IFPE,2018,2018-10-16,principal,260720801A,Centro,2.94037517011968,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-10-17,principal,260720801A,Centro,2.94037517011968,9.26,TRUE,TRUE,TRUE,FALSE,9.26
IFPE,2018,2018-10-18,principal,260720801A,Centro,2.94037517011968,2.37,TRUE,TRUE,TRUE,FALSE,2.37
IFPE,2018,2018-10-19,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-20,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-21,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-22,principal,260720801A,Centro,2.94037517011968,0,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-10-23,principal,260720801A,Centro,2.94037517011968,0,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-10-24,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-25,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-26,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-27,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-28,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-29,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-10-30,principal,260720801A,Centro,2.94037517011968,0,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-10-31,principal,260720801A,Centro,2.94037517011968,0.59,TRUE,TRUE,TRUE,FALSE,0.59
IFPE,2018,2018-11-01,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-02,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-03,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-04,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-05,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-06,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-07,principal,260720801A,Centro,2.94037517011968,5.5,TRUE,TRUE,TRUE,FALSE,5.5
IFPE,2018,2018-11-08,principal,260720801A,Centro,2.94037517011968,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-11-09,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-10,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-11,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-12,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-13,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-14,principal,260720801A,Centro,2.94037517011968,1.19,FALSE,FALSE,TRUE,FALSE,
IFPE,2018,2018-11-15,principal,260720801A,Centro,2.94037517011968,2.56,TRUE,TRUE,TRUE,FALSE,2.56
IFPE,2018,2018-11-16,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-17,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-18,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-19,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-20,principal,260720801A,Centro,2.94037517011968,1.58,TRUE,TRUE,TRUE,FALSE,1.58
IFPE,2018,2018-11-21,principal,260720801A,Centro,2.94037517011968,2.59,TRUE,TRUE,TRUE,FALSE,2.59
IFPE,2018,2018-11-22,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-23,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-11-24,principal,260720801A,Centro,2.94037517011968,0.8,TRUE,TRUE,TRUE,FALSE,0.8
IFPE,2018,2018-11-25,principal,260720801A,Centro,2.94037517011968,3.74,TRUE,TRUE,TRUE,FALSE,3.74
IFPE,2018,2018-11-26,principal,260720801A,Centro,2.94037517011968,0.79,TRUE,TRUE,TRUE,FALSE,0.79
IFPE,2018,2018-11-27,principal,260720801A,Centro,2.94037517011968,33.08,FALSE,TRUE,TRUE,FALSE,
IFPE,2018,2018-11-28,principal,260720801A,Centro,2.94037517011968,0.59,TRUE,TRUE,TRUE,FALSE,0.59
IFPE,2018,2018-11-29,principal,260720801A,Centro,2.94037517011968,0.79,TRUE,TRUE,TRUE,FALSE,0.79
IFPE,2018,2018-11-30,principal,260720801A,Centro,2.94037517011968,0.6,TRUE,TRUE,TRUE,FALSE,0.6
IFPE,2018,2018-12-01,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-02,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-03,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-04,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-05,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-06,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-07,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-08,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-09,principal,260720801A,Centro,2.94037517011968,1.77,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-12-10,principal,260720801A,Centro,2.94037517011968,24.24,TRUE,TRUE,TRUE,FALSE,24.24
IFPE,2018,2018-12-11,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-12,principal,260720801A,Centro,2.94037517011968,2.17,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-12-13,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-14,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-15,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-16,principal,260720801A,Centro,2.94037517011968,1.02,TRUE,TRUE,TRUE,FALSE,1.02
IFPE,2018,2018-12-17,principal,260720801A,Centro,2.94037517011968,5.77,TRUE,TRUE,TRUE,FALSE,5.77
IFPE,2018,2018-12-18,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-19,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-20,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-21,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-22,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-23,principal,260720801A,Centro,2.94037517011968,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-12-24,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-25,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-26,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-27,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-28,principal,260720801A,Centro,2.94037517011968,5.71,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-12-29,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-30,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-12-31,principal,260720801A,Centro,2.94037517011968,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-01,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-02,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-03,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-04,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-05,sensibilidade,260720804A,Rurópolis,4.23417961072742,1.96,TRUE,TRUE,TRUE,FALSE,1.96
IFPE,2018,2018-01-06,sensibilidade,260720804A,Rurópolis,4.23417961072742,0.4,TRUE,TRUE,TRUE,FALSE,0.4
IFPE,2018,2018-01-07,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-08,sensibilidade,260720804A,Rurópolis,4.23417961072742,7.67,TRUE,TRUE,TRUE,FALSE,7.67
IFPE,2018,2018-01-09,sensibilidade,260720804A,Rurópolis,4.23417961072742,2.55,TRUE,TRUE,TRUE,FALSE,2.55
IFPE,2018,2018-01-10,sensibilidade,260720804A,Rurópolis,4.23417961072742,2.77,TRUE,TRUE,TRUE,FALSE,2.77
IFPE,2018,2018-01-11,sensibilidade,260720804A,Rurópolis,4.23417961072742,7.49,TRUE,TRUE,TRUE,FALSE,7.49
IFPE,2018,2018-01-12,sensibilidade,260720804A,Rurópolis,4.23417961072742,6.7,TRUE,TRUE,TRUE,FALSE,6.7
IFPE,2018,2018-01-13,sensibilidade,260720804A,Rurópolis,4.23417961072742,2.97,FALSE,TRUE,TRUE,FALSE,
IFPE,2018,2018-01-14,sensibilidade,260720804A,Rurópolis,4.23417961072742,2.37,TRUE,TRUE,TRUE,FALSE,2.37
IFPE,2018,2018-01-15,sensibilidade,260720804A,Rurópolis,4.23417961072742,8.27,TRUE,TRUE,TRUE,FALSE,8.27
IFPE,2018,2018-01-16,sensibilidade,260720804A,Rurópolis,4.23417961072742,0.39,TRUE,TRUE,TRUE,FALSE,0.39
IFPE,2018,2018-01-17,sensibilidade,260720804A,Rurópolis,4.23417961072742,2.95,TRUE,TRUE,TRUE,FALSE,2.95
IFPE,2018,2018-01-18,sensibilidade,260720804A,Rurópolis,4.23417961072742,3.16,TRUE,TRUE,TRUE,FALSE,3.16
IFPE,2018,2018-01-19,sensibilidade,260720804A,Rurópolis,4.23417961072742,31.15,TRUE,TRUE,TRUE,FALSE,31.15
IFPE,2018,2018-01-20,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-21,sensibilidade,260720804A,Rurópolis,4.23417961072742,0.4,TRUE,TRUE,TRUE,FALSE,0.4
IFPE,2018,2018-01-22,sensibilidade,260720804A,Rurópolis,4.23417961072742,3.94,TRUE,TRUE,TRUE,FALSE,3.94
IFPE,2018,2018-01-23,sensibilidade,260720804A,Rurópolis,4.23417961072742,46.06,TRUE,TRUE,TRUE,FALSE,46.06
IFPE,2018,2018-01-24,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-25,sensibilidade,260720804A,Rurópolis,4.23417961072742,2.56,TRUE,TRUE,TRUE,FALSE,2.56
IFPE,2018,2018-01-26,sensibilidade,260720804A,Rurópolis,4.23417961072742,3.35,TRUE,TRUE,TRUE,FALSE,3.35
IFPE,2018,2018-01-27,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-01-28,sensibilidade,260720804A,Rurópolis,4.23417961072742,9.46,TRUE,TRUE,TRUE,FALSE,9.46
IFPE,2018,2018-01-29,sensibilidade,260720804A,Rurópolis,4.23417961072742,0.98,FALSE,FALSE,FALSE,FALSE,
IFPE,2018,2018-01-30,sensibilidade,260720804A,Rurópolis,4.23417961072742,1.57,TRUE,TRUE,TRUE,FALSE,1.57
IFPE,2018,2018-01-31,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-01,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-02,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-03,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-04,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-05,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-06,sensibilidade,260720804A,Rurópolis,4.23417961072742,0.99,TRUE,TRUE,TRUE,FALSE,0.99
IFPE,2018,2018-02-07,sensibilidade,260720804A,Rurópolis,4.23417961072742,1.01,TRUE,TRUE,TRUE,FALSE,1.01
IFPE,2018,2018-02-08,sensibilidade,260720804A,Rurópolis,4.23417961072742,1.77,TRUE,TRUE,TRUE,FALSE,1.77
IFPE,2018,2018-02-09,sensibilidade,260720804A,Rurópolis,4.23417961072742,22.29,TRUE,TRUE,TRUE,FALSE,22.29
IFPE,2018,2018-02-10,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-11,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-12,sensibilidade,260720804A,Rurópolis,4.23417961072742,1.98,TRUE,TRUE,TRUE,FALSE,1.98
IFPE,2018,2018-02-13,sensibilidade,260720804A,Rurópolis,4.23417961072742,6.12,TRUE,TRUE,TRUE,FALSE,6.12
IFPE,2018,2018-02-14,sensibilidade,260720804A,Rurópolis,4.23417961072742,3.34,TRUE,TRUE,TRUE,FALSE,3.34
IFPE,2018,2018-02-15,sensibilidade,260720804A,Rurópolis,4.23417961072742,16.79,TRUE,TRUE,TRUE,FALSE,16.79
IFPE,2018,2018-02-16,sensibilidade,260720804A,Rurópolis,4.23417961072742,9.46,TRUE,TRUE,TRUE,FALSE,9.46
IFPE,2018,2018-02-17,sensibilidade,260720804A,Rurópolis,4.23417961072742,15.37,TRUE,TRUE,TRUE,FALSE,15.37
IFPE,2018,2018-02-18,sensibilidade,260720804A,Rurópolis,4.23417961072742,106.13,FALSE,FALSE,TRUE,FALSE,
IFPE,2018,2018-02-19,sensibilidade,260720804A,Rurópolis,4.23417961072742,1.98,TRUE,TRUE,TRUE,FALSE,1.98
IFPE,2018,2018-02-20,sensibilidade,260720804A,Rurópolis,4.23417961072742,13.48,TRUE,TRUE,TRUE,FALSE,13.48
IFPE,2018,2018-02-21,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-22,sensibilidade,260720804A,Rurópolis,4.23417961072742,2.37,TRUE,TRUE,TRUE,FALSE,2.37
IFPE,2018,2018-02-23,sensibilidade,260720804A,Rurópolis,4.23417961072742,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-02-24,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-25,sensibilidade,260720804A,Rurópolis,4.23417961072742,5.55,TRUE,TRUE,TRUE,FALSE,5.55
IFPE,2018,2018-02-26,sensibilidade,260720804A,Rurópolis,4.23417961072742,0.2,TRUE,TRUE,TRUE,FALSE,0.2
IFPE,2018,2018-02-27,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-02-28,sensibilidade,260720804A,Rurópolis,4.23417961072742,36.36,TRUE,TRUE,TRUE,FALSE,36.36
IFPE,2018,2018-03-01,sensibilidade,260720804A,Rurópolis,4.23417961072742,0.99,TRUE,TRUE,TRUE,FALSE,0.99
IFPE,2018,2018-03-02,sensibilidade,260720804A,Rurópolis,4.23417961072742,0,TRUE,TRUE,TRUE,FALSE,0
IFPE,2018,2018-03-03,sensibilidade,260720804A,Rurópolis,4.23417961072742,49.06,TRUE,TRUE,TRUE,FALSE,49.06
IFPE,2018,2018-03-04,sensibilidade,260720804A,Rurópolis,4.23417961072742,1.38,TRUE,TRUE,TRUE,FALSE,1.38
